t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render
45679.8,54.5584,7950,4309.54,7950,4307.67,1171.07,0,0.843912,18.329,5.03999,4.98848
45694,70.1779,7950,4321.54,7950,4311.94,1170.76,1,0.20015,14.2495,5.36999,5.10604
45712,55.5503,7950,4321.54,7950,4317.34,1169.35,0,0.650192,18.0017,5.36999,5.25455
45730.3,54.6884,7950,4333.54,7950,4322.83,1168.72,1,0.107327,18.2854,5.69999,5.40541
45745.4,66.0908,7950,4333.54,7950,4327.37,1167.54,0,0.485595,15.1307,5.69999,5.53024
45762.6,58.1571,7950,4333.54,7950,4332.53,1166.19,0,0.915465,17.1948,5.69999,5.67209
45779.2,60.3996,7950,4345.54,7950,4337.5,1165.71,1,0.329375,16.5564,0.0299897,0.0299897
45796.3,58.5689,7950,4345.54,7950,4342.62,1164.38,0,0.756222,17.0739,0.0299897,0.0299897
45812.1,63.072,7950,4357.54,7950,4347.37,1163.95,1,0.152595,15.8549,0.35999,0.0803461
45830.8,53.6322,7950,4357.54,7950,4352.97,1162.51,0,0.618733,18.6455,0.35999,0.234171
45844.9,70.7294,7950,4357.54,7950,4357.21,1161.42,0,0.972193,14.1384,0.35999,0.350813
45861.4,60.4953,7950,4369.54,7950,4362.17,1160.94,1,0.385448,16.5302,0.68999,0.487187
45883,46.3676,7950,4369.54,7950,4368.64,1159.28,0,0.924618,21.5668,0.68999,0.665114
45894.5,86.5419,7950,4381.54,7950,4372.1,1159.19,1,0.213495,11.5551,1.01999,0.760443
45911.5,58.9904,7950,4381.54,7950,4377.19,1157.89,0,0.637293,16.9519,1.01999,0.900296
45928.5,58.8696,7950,4393.54,7950,4382.29,1157.38,1,0.06196,16.9867,1.34999,1.04044
45944.7,61.7555,7950,4393.54,7950,4387.14,1156.15,0,0.466783,16.1929,1.34999,1.17403
45961.1,60.7065,7950,4393.54,7950,4392.09,1154.89,0,0.8786,16.4727,1.34999,1.30993
45977.8,59.9,7950,4405.54,7950,4397.09,1154.41,1,0.295963,16.6945,1.67999,1.44766
45994.8,58.8769,7950,4405.54,7950,4402.19,1153.12,0,0.720577,16.9846,1.67999,1.58778
46011.3,60.677,7950,4417.54,7950,4407.13,1152.66,1,0.132595,16.4807,2.00999,1.72375
46028.2,59.3155,7950,4417.54,7950,4412.19,1151.39,0,0.55407,16.859,2.00999,1.86283
46045.1,59.003,7950,4417.54,7950,4417.28,1150.11,0,0.977777,16.9483,2.00999,2.00266
46061.3,61.8146,7950,4429.54,7950,4422.13,1149.67,1,0.382212,16.1774,2.33999,2.13612
46078.6,57.7164,7950,4429.54,7950,4427.33,1148.37,0,0.815365,17.3261,2.33999,2.27906
46096.7,55.3958,7950,4441.54,7950,4432.74,1147.8,1,0.266663,18.0519,2.66999,2.42799
46111.5,67.3491,7950,4441.54,7950,4437.2,1146.69,0,0.637863,14.848,2.66999,2.55048
46128.4,59.3345,7950,4453.54,7950,4442.25,1146.21,1,0.0592025,16.8536,2.99999,2.68953
46144.5,61.9111,7950,4453.54,7950,4447.1,1145.01,0,0.463008,16.1522,2.99999,2.82278
46161.4,59.3444,7950,4453.54,7950,4452.15,1143.75,0,0.884278,16.8508,2.99999,2.9618
46178,60.3096,7950,4465.54,7950,4457.13,1143.3,1,0.298805,16.5811,3.32999,3.0986
46195.9,55.6208,7950,4465.54,7950,4462.52,1141.96,0,0.748277,17.9789,3.32999,3.24692
46212.2,61.512,7950,4477.54,7950,4467.4,1141.54,1,0.154702,16.257,3.65999,3.38104
46229.2,58.9404,7950,4477.54,7950,4472.49,1140.28,0,0.57886,16.9663,3.65999,3.52101
46245.6,60.6535,7950,4477.54,7950,4477.44,1139.07,0,0.991037,16.4871,3.65999,3.65703
46262.7,58.6098,7950,4489.54,7950,4482.55,1138.59,1,0.417587,17.062,3.98999,3.79779
46283.2,48.8966,7950,4489.54,7950,4488.69,1137.09,0,0.92887,20.4513,3.98999,3.96652
46295.7,79.5849,7950,4501.54,7950,4492.46,1136.94,1,0.243,12.5652,4.31999,4.07018
46312.4,60.111,7950,4501.54,7950,4497.45,1135.72,0,0.658898,16.6359,4.31999,4.20743
46328.9,60.4007,7950,4513.54,7950,4502.42,1135.28,1,0.0728,16.5561,4.64999,4.34401
46345.8,59.312,7950,4513.54,7950,4507.47,1134.05,0,0.4943,16.86,4.64999,4.48311
46362.7,59.1202,7950,4513.54,7950,4512.55,1132.82,0,0.917167,16.9147,4.64999,4.62265
46378.6,62.7967,7950,4525.54,7950,4517.33,1132.43,1,0.315277,15.9244,4.97999,4.75403
46395.9,57.854,7950,4525.54,7950,4522.51,1131.18,0,0.7474,17.2849,4.97999,4.89663
46412.6,60.0341,7950,4537.54,7950,4527.51,1130.74,1,0.16383,16.6572,5.30999,5.03405
46430.2,56.6697,7950,4537.54,7950,4532.8,1129.46,0,0.604982,17.6461,5.30999,5.17963
46446.7,60.7659,7950,4549.54,7950,4537.74,1129.04,1,0.0163975,16.4566,5.63999,5.3154
46463.2,60.3027,7950,4549.54,7950,4542.71,1127.85,0,0.430972,16.583,5.63999,5.45221
46480.1,59.2962,7950,4549.54,7950,4547.77,1126.64,0,0.852585,16.8645,5.63999,5.59134
46496.7,60.1088,7949.45,4561.53,7949.85,4552.76,1126.21,1,0.268497,16.6365,5.96999,5.72859
46512.3,64.1943,7949.45,4561.53,7949.64,4557.43,1125.09,0,0.65794,15.5777,5.96999,5.85711
46532.7,49.12,7948.38,4573.48,7949.27,4563.52,1124.4,1,0.166898,20.3583,0.299989,0.299989
46545.4,78.814,7948.38,4573.48,7948.93,4567.32,1123.49,0,0.4841,12.6881,0.299989,0.299989
46562.7,57.603,7948.38,4573.48,7948.47,4572.5,1122.26,0,0.918105,17.3602,0.299989,0.299989
46578.4,63.8028,7946.81,4585.38,7947.9,4577.17,1121.9,1,0.309938,15.6733,0.629989,0.402268
46594.5,62.0097,7946.81,4585.38,7947.26,4581.97,1120.76,0,0.7131,16.1265,0.629989,0.535312
46611.6,58.7075,7944.8,4597.21,7946.53,4587.02,1120.31,1,0.13894,17.0336,0.959989,0.675839
46627.7,61.8093,7944.8,4597.21,7945.72,4591.81,1119.17,0,0.54341,16.1788,0.959989,0.809314
46645.6,56.0997,7944.8,4597.21,7944.82,4597.08,1117.91,0,0.989045,17.8254,0.959989,0.956374
46661.2,63.9865,7943.39,4609.13,7944.26,4601.73,1117.56,1,0.379752,15.6283,1.28999,1.08531
46677.7,60.5433,7943.39,4609.13,7943.69,4606.66,1116.4,0,0.79268,16.5171,1.28999,1.22157
46694.4,60.0626,7942.53,4621.09,7943.21,4611.63,1115.99,1,0.208913,16.6493,1.61999,1.35893
46712.1,56.2635,7942.53,4621.09,7942.83,4616.94,1114.74,0,0.65325,17.7735,1.61999,1.50556
46727.8,63.7629,7943.61,4633.05,7942.58,4621.64,1114.4,1,0.0453275,15.6831,1.94999,1.63495
46744.9,58.6913,7943.61,4633.05,7943.04,4626.73,1113.21,0,0.471285,17.0383,1.94999,1.77551
46762.3,57.1955,7943.61,4633.05,7943.52,4631.95,1111.99,0,0.908382,17.4839,1.94999,1.91976
46779.4,58.6865,7946.3,4644.74,7944.51,4636.96,1111.56,1,0.334375,17.0397,2.27999,2.06033
46796.6,57.9213,7946.3,4644.74,7945.67,4642.01,1110.36,0,0.765995,17.2648,2.27999,2.20277
46812.8,62.0625,7951.3,4655.65,7947.14,4646.58,1109.99,1,0.168815,16.1128,2.60999,2.3357
46829.1,61.352,7951.3,4655.65,7949.18,4651.03,1108.86,0,0.5763,16.2994,2.60999,2.47017
46845,62.6162,7951.3,4655.65,7951.18,4655.38,1107.76,0,0.975558,15.9703,2.60999,2.60192
46861.4,61.0035,7957.82,4665.72,7953.81,4659.53,1107.38,1,0.38537,16.3925,2.93999,2.73716
46883.8,44.6911,7957.82,4665.72,7957.46,4665.16,1105.84,0,0.944765,22.3758,2.93999,2.92176
46895.1,88.3829,7965.54,4674.91,7959.58,4667.81,1105.8,1,0.227625,11.3144,3.26999,3.01511
46911.8,60.0262,7965.54,4674.91,7962.79,4671.64,1104.66,0,0.64411,16.6594,3.26999,3.15255
46928.8,58.6008,7973.85,4683.57,7966.12,4675.53,1104.24,1,0.070725,17.0646,3.59999,3.29333
46946.5,56.5087,7973.85,4683.57,7969.8,4679.35,1103.03,0,0.513135,17.6964,3.59999,3.43932
46964,57.2682,7973.85,4683.57,7973.43,4683.13,1101.84,0,0.949678,17.4617,3.59999,3.58338
46978,71.4955,7982.55,4691.83,7976.46,4686.04,1101.63,1,0.29935,13.9869,3.92999,3.69877
46995.3,57.6186,7982.55,4691.83,7980.23,4689.63,1100.45,0,0.733238,17.3555,3.92999,3.84196
47015.5,49.4834,7991.53,4699.79,7984.69,4693.73,1099.82,1,0.238458,20.2088,4.25999,4.00868
47027.9,80.9487,7991.53,4699.79,7987.46,4696.19,1098.98,0,0.547295,12.3535,4.25999,4.1106
47044.7,59.487,7991.53,4699.79,7991.24,4699.53,1097.84,0,0.967555,16.8104,4.25999,4.24928
47061.6,59.2179,8000.8,4707.42,7995.14,4702.76,1097.44,1,0.389725,16.8868,4.58999,4.3886
47078.1,60.5312,8000.8,4707.42,7998.97,4705.91,1096.33,0,0.802735,16.5204,4.58999,4.52489
47095.8,56.611,8010,4715.12,8003.05,4709.3,1095.88,1,0.244345,17.6644,4.91999,4.67062
47111.7,62.736,8010,4715.12,8006.71,4712.37,1094.81,0,0.64284,15.9398,4.91999,4.80213
47128.8,58.5682,8019.15,4722.88,8010.64,4715.66,1094.4,1,0.0696925,17.0741,5.24999,4.94299
47147,54.9529,8019.15,4722.88,8014.8,4719.19,1093.18,0,0.524628,18.1974,5.24999,5.09312
47162.4,64.919,8019.15,4722.88,8018.33,4722.18,1092.15,0,0.909723,15.4038,5.24999,5.2202
47177.8,64.7912,8028.26,4730.7,8021.84,4725.19,1091.85,1,0.295577,15.4342,5.57999,5.34753
47194.5,60.0471,8028.26,4730.7,8025.63,4728.44,1090.75,0,0.711918,16.6536,5.57999,5.48492
47211.3,59.3014,8037.3,4738.59,8029.46,4731.75,1090.36,1,0.133492,16.863,5.90999,5.62404
47228,60.0413,8037.3,4738.59,8033.23,4735.03,1089.25,0,0.549873,16.6552,5.90999,5.76145
47244,62.5461,8037.3,4738.59,8036.84,4738.19,1088.19,0,0.949578,15.9882,5.90999,5.89335
47261.9,55.6957,8050,4750,8042.36,4743.13,1088.04,1,0.398445,17.9547,0.26,0.26
47278.4,60.9225,8050,4750,8047.57,4747.82,1086.96,0,0.808802,16.4143,0.26,0.26
47294.7,61.3309,8050,4750,8050,4750,1085.89,1,0.216428,16.305,0.52,0.316271
47311.7,58.826,8050,4750,8050,4750,1084.77,0,0.64141,16.9993,0.52,0.426767
47328.5,59.5178,8050,4750,8050,4750,1083.67,1,0.0614525,16.8017,0.78,0.535978
47345,60.358,8050,4750,8050,4750,1082.58,0,0.475648,16.5678,0.78,0.643668
47361.7,59.965,8050,4750,8050,4750,1081.49,0,0.892558,16.6764,0.78,0.752065
47378.4,60.0647,8050,4750,8050,4750,1080.41,1,0.308775,16.6487,1.04,0.860281
47394.9,60.3584,8050,4750,8050,4750,1079.33,0,0.722968,16.5677,1.04,0.967972
47412,58.3836,8050,4750,8050,4750,1078.22,1,0.15117,17.1281,1.3,1.0793
47430.6,53.9063,8050,4750,8050,4750,1077.02,0,0.614937,18.5507,1.3,1.19988
47446.3,63.5667,8050,4750,8050,4750,1076,1,0.008225,15.7315,1.56,1.30214
47463.7,57.4769,8050,4750,8050,4750,1074.88,0,0.443182,17.3983,1.56,1.41523
47479.5,63.5372,8050,4750,8050,4750,1073.86,0,0.836653,15.7388,1.56,1.51753
47495.3,63.2639,8050,4750,8050,4750,1072.85,1,0.231823,15.8068,1.82,1.62027
47512.6,57.7808,8050,4750,8050,4750,1071.74,0,0.664492,17.3068,1.82,1.73277
47528.7,62.1361,8050,4750,8050,4750,1070.71,1,0.066835,16.0937,2.08,1.83738
47546.2,57.0405,8050,4750,8050,4750,1069.59,0,0.50512,17.5314,2.08,1.95133
47562.4,61.712,8050,4750,8050,4750,1068.55,0,0.910227,16.2043,2.08,2.05666
47578.5,61.9921,8050,4750,8050,4750,1067.53,1,0.313505,16.1311,2.34,2.16151
47594.9,61.0154,8050,4750,8050,4750,1066.49,0,0.723238,16.3893,2.34,2.26804
47611.8,59.1366,8050,4750,8050,4750,1065.41,1,0.145987,16.91,2.6,2.37796
47628.5,60.1468,8050,4750,8050,4750,1064.36,0,0.561638,16.626,2.6,2.48603
47645.3,59.4919,8050,4750,8050,4750,1063.3,0,0.981862,16.809,2.6,2.59528
47662.9,56.8806,8050,4750,8050,4750,1062.19,1,0.42138,17.5807,2.86,2.70956
47682.6,50.7542,8050,4750,8050,4750,1060.96,0,0.91395,19.7028,2.86,2.83763
47696.6,71.4674,8050,4750,8050,4750,1060.08,1,0.26376,13.9924,3.12,2.92858
47712.2,64.0985,8050,4750,8050,4750,1059.1,0,0.653785,15.601,3.12,3.02998
47728.5,61.2152,8050,4750,8050,4750,1058.08,1,0.06218,16.3358,3.38,3.13617
47747.3,53.1163,8050,4750,8050,4750,1056.9,0,0.532845,18.8266,3.38,3.25854
47762.6,65.4377,8050,4750,8050,4750,1055.95,0,0.914887,15.2817,3.38,3.35787
47779.8,58.2204,8050,4750,8050,4750,1054.89,1,0.34429,17.1761,3.64,3.46952
47798.8,52.6465,8050,4750,8050,4750,1053.71,0,0.819155,18.9946,3.64,3.59298
47814.1,65.0859,8050,4750,8050,4750,1052.76,1,0.203262,15.3643,3.9,3.69285
47830.9,59.6132,8050,4750,8050,4750,1051.72,0,0.622633,16.7748,3.9,3.80188
47848.3,57.6309,8050,4750,8050,4750,1050.65,1,0.0564275,17.3518,4.16,3.91467
47865.2,58.9765,8050,4750,8050,4750,1049.61,0,0.480325,16.9559,4.16,4.02488
47881.5,61.5839,8050,4750,8050,4750,1048.61,0,0.886275,16.238,4.16,4.13043
47897.1,64.0652,8050,4750,8050,4750,1047.65,1,0.276502,15.6091,4.42,4.23189
47917.4,49.2162,8050,4750,8050,4750,1046.41,0,0.784465,20.3185,4.42,4.36396
47929.2,84.4131,8050,4750,8050,4750,1045.69,1,0.0806275,11.8465,4.68,4.44096
47951,45.9295,8050,4750,8050,4750,1044.36,0,0.62494,21.7725,4.68,4.58248
47962.1,90.0925,8050,4750,8050,4750,1043.69,0,0.902433,11.0997,4.68,4.65463
47978.7,60.2413,8050,4750,8050,4750,1042.68,1,0.31743,16.5999,4.94,4.76253
47995.5,59.3835,8050,4750,8050,4750,1041.66,0,0.738423,16.8397,4.94,4.87199
48012.1,60.4529,8050,4750,8050,4750,1040.66,1,0.151967,16.5418,5.2,4.97951
48029.3,58.1365,8050,4750,8050,4750,1039.62,0,0.58199,17.2009,5.2,5.09132
48045.7,60.8306,8050,4750,8050,4750,1038.63,0,0.992967,16.4391,5.2,5.19817
48062.8,58.4833,8050,4750,8050,4750,1037.6,1,0.42044,17.0989,5.46,5.30932
48079.5,60.0467,8050,4750,8050,4750,1036.6,0,0.836783,16.6537,5.46,5.41756
48096.1,60.0759,8050,4750,8050,4750,1035.6,1,0.252923,16.6456,5.72,5.52576
48113.6,57.0854,8050,4750,8050,4750,1034.56,0,0.690862,17.5176,5.72,5.63963
48130,61.0944,8050,4750,8050,4750,1033.58,1,0.100065,16.3681,5.98,5.74602
48146.3,61.192,8050,4750,8050,4750,1032.61,0,0.508615,16.342,5.98,5.85224
48162.6,61.4496,8050,4750,8050,4750,1031.64,0,0.915452,16.2735,5.98,5.95802
48179.2,60.3464,8050,4750,8050,4750,1030.66,1,0.329728,16.571,6.24,6.06573
48195.8,60.2776,8050,4750,8050,4750,1029.68,0,0.744475,16.5899,6.24,6.17356
48212.3,60.5107,8050,4750,8050,4750,1028.7,1,0.157625,16.526,6.5,6.28098
48229.1,59.5635,8050,4750,8050,4750,1027.71,0,0.577345,16.7888,6.5,6.39011
48245.6,60.6369,8050,4750,8050,4750,1026.74,0,0.989635,16.4916,6.5,6.49731
48262.9,57.7131,8050,4750,8050,4750,1025.72,1,0.422812,17.3271,6.76,6.60993
48279.1,61.9145,8050,4750,8050,4750,1024.77,0,0.826595,16.1513,6.76,6.71492
48295.5,60.8554,8050,4750,8050,4750,1023.81,1,0.237405,16.4324,0.0200024,0.0200024
48314.6,52.3253,8050,4750,8050,4750,1022.69,0,0.715185,19.1112,0.0200024,0.0200024
48330,65.116,8050,4750,8050,4750,1021.8,1,0.099115,15.3572,0.280002,0.0457723
48346.3,61.1879,8050,4750,8050,4750,1020.85,0,0.507693,16.3431,0.280002,0.152002
48363.9,56.8079,8050,4750,8050,4750,1019.83,0,0.947773,17.6032,0.280002,0.266423
48380.1,61.8961,8050,4750,8050,4750,1018.89,1,0.351675,16.1561,0.540002,0.371438
48395.9,62.9913,8050,4750,8050,4750,1017.97,0,0.748555,15.8752,0.540002,0.474627
48413.3,57.5881,8050,4750,8050,4750,1016.97,1,0.182673,17.3647,0.800002,0.587497
48429.8,60.6399,8050,4750,8050,4750,1016.02,0,0.594943,16.4908,0.800002,0.694687
48446.6,59.4248,8050,4750,8050,4750,1015.05,1,0.0156425,16.828,1.06,0.804069
48463.2,60.1964,8050,4750,8050,4750,1014.09,0,0.43095,16.6123,1.06,0.912049
48482.9,50.9435,8050,4750,8050,4750,1012.97,0,0.92169,19.6296,1.06,1.03964
48496.8,71.6286,8050,4750,8050,4750,1012.17,1,0.270712,13.9609,1.32,1.13039
48514.9,55.311,8050,4750,8050,4750,1011.14,0,0.722703,18.0796,1.32,1.24791
48530.2,65.563,8050,4750,8050,4750,1010.27,1,0.104015,15.2525,1.58,1.34705
48547.2,58.8401,8050,4750,8050,4750,1009.3,0,0.528895,16.9952,1.58,1.45752
48566.9,50.6583,8050,4750,8050,4750,1008.18,1,0.0223975,19.7401,1.84,1.58583
48581.2,70.03,8050,4750,8050,4750,1007.37,0,0.379387,14.2796,1.84,1.67864
48600.6,51.4274,8050,4750,8050,4750,1006.27,0,0.86551,19.4449,1.84,1.80503
48616.2,64.281,8050,4750,8050,4750,1005.39,1,0.254427,15.5567,2.1,1.90615
48630.4,70.5094,8050,4750,8050,4750,1004.6,0,0.60899,14.1825,2.1,1.99834
48647.1,59.5738,8050,4750,8050,4750,1003.65,1,0.0286375,16.7859,2.36,2.10745
48663.8,60.1106,8050,4750,8050,4750,1002.72,0,0.444537,16.636,2.36,2.21558
48680.6,59.5213,8050,4750,8050,4750,1001.78,0,0.864555,16.8007,2.36,2.32479
48697.1,60.6792,8050,4750,8050,4750,1000.85,1,0.276558,16.4801,2.62,2.43191
48714.4,57.5444,8050,4750,8050,4750,999.884,0,0.711005,17.3779,2.62,2.54486
48730.2,63.314,8050,4750,8050,4750,999.003,1,0.105862,15.7943,2.88,2.64753
48746.4,62.0474,8050,4750,8050,4750,998.107,0,0.50878,16.1167,2.88,2.75229
48763.6,58.0653,8050,4750,8050,4750,997.151,0,0.93933,17.222,2.88,2.86423
48779.8,61.7471,8050,4750,8050,4750,996.253,1,0.344207,16.1951,3.14,2.9695
48796.8,58.8384,8050,4750,8050,4750,995.313,0,0.7691,16.9957,3.14,3.07997
48815.5,53.5034,8050,4750,8050,4750,994.281,1,0.23636,18.6904,3.4,3.20146
48830.6,66.1529,8050,4750,8050,4750,993.448,0,0.614272,15.1165,3.4,3.29971
48847.1,60.3682,8050,4750,8050,4750,992.537,1,0.0283975,16.565,3.66,3.40739
48867.3,49.5442,8050,4750,8050,4750,991.428,0,0.532997,20.184,3.66,3.53858
48886.9,51.0092,8050,4750,8050,4750,990.355,1,0.023105,19.6043,3.92,3.66601
48900.2,75.2604,8050,4750,8050,4750,989.628,0,0.355285,13.2872,3.92,3.75238
48917.2,58.9591,8050,4750,8050,4750,988.702,0,0.779307,16.9609,3.92,3.86262
48935.5,54.4392,8050,4750,8050,4750,987.701,1,0.238535,18.3691,4.18,3.98202
48950.8,65.457,8050,4750,8050,4750,986.871,0,0.620465,15.2772,4.18,4.08132
48966.3,64.5303,8050,4750,8050,4750,986.029,1,0.00788,15.4966,4.44,4.18205
48981.6,65.4086,8050,4750,8050,4750,985.201,0,0.390092,15.2885,4.44,4.28143
48999.8,54.9562,8050,4750,8050,4750,984.216,0,0.845,18.1963,4.44,4.3997
49015.5,63.6574,8050,4750,8050,4750,983.368,1,0.237727,15.7091,4.7,4.50181
49033,57.134,8050,4750,8050,4750,982.425,0,0.675295,17.5027,4.7,4.61558
49046.6,73.4775,8050,4750,8050,4750,981.692,1,0.015535,13.6096,4.96,4.70404
49065.1,54.192,8050,4750,8050,4750,980.701,0,0.476858,18.4529,4.96,4.82399
49080.3,65.7307,8050,4750,8050,4750,979.886,0,0.857198,15.2136,4.96,4.92287
49101.4,47.3862,8050,4750,8050,4750,978.756,1,0.384777,21.1032,5.22,5.06005
49113.8,80.402,8050,4750,8050,4750,978.092,0,0.695715,12.4375,5.22,5.14089
49131.2,57.6898,8050,4750,8050,4750,977.168,1,0.129067,17.3341,5.48,5.25356
49148.9,56.508,8050,4750,8050,4750,976.226,0,0.571482,17.6966,5.48,5.36859
49163.7,67.2445,8050,4750,8050,4750,975.436,0,0.94326,14.8711,5.48,5.46525
49182.7,52.7326,8050,4750,8050,4750,974.43,1,0.41735,18.9636,5.74,5.58851
49197.9,65.9,8050,4750,8050,4750,973.627,0,0.796713,15.1745,5.74,5.68715
49216.1,54.7951,8050,4750,8050,4750,972.663,1,0.252957,18.2498,6,5.80577
49230.4,70.2139,8050,4750,8050,4750,971.912,0,0.609012,14.2422,6,5.89835
49249,53.5728,8050,4750,8050,4750,970.929,1,0.0756675,18.6662,6.26,6.01968
49264.6,64.059,8050,4750,8050,4750,970.109,0,0.465932,15.6106,6.26,6.12115
49280.7,62.2774,8050,4750,8050,4750,969.266,0,0.867362,16.0572,6.26,6.22552
49297.3,60.1735,8050,4750,8050,4750,968.396,1,0.282827,16.6186,6.52,6.33354
49313.9,60.3031,8050,4750,8050,4750,967.529,0,0.6974,16.5829,6.52,6.44133
49334.7,48.1842,8050,4750,8050,4750,966.447,1,0.216243,20.7537,6.78,6.57623
49348.1,74.443,8050,4750,8050,4750,965.747,0,0.55207,13.4331,6.78,6.66354
49363.7,64.0878,8050,4750,8050,4750,964.936,0,0.94216,15.6036,6.78,6.76497
49380.2,60.6174,8050,4750,8050,4750,964.08,1,0.354582,16.4969,0.0400047,0.0400047
49396.9,59.8727,8050,4750,8050,4750,963.214,0,0.772135,16.7021,0.0400047,0.0400047
49413.9,58.7154,8050,4750,8050,4750,962.334,1,0.197918,17.0313,0.300005,0.0914633
49430.3,61.1894,8050,4750,8050,4750,961.49,0,0.606485,16.3427,0.300005,0.197691
49447,59.7857,8050,4750,8050,4750,960.628,1,0.024645,16.7264,0.560005,0.306412
49470.1,43.2395,8050,4750,8050,4750,959.439,0,0.60282,23.127,0.560005,0.456738
49484.2,71.2322,8050,4750,8050,4750,958.718,0,0.953785,14.0386,0.560005,0.547989
49498.3,70.7779,8050,4750,8050,4750,957.994,1,0.307003,14.1287,0.820005,0.639825
49515,59.8462,8050,4750,8050,4750,957.14,0,0.72474,16.7095,0.820005,0.748437
49531,62.6253,8050,4750,8050,4750,956.324,1,0.12394,15.968,1.08,0.852229
49551.5,48.5779,8050,4750,8050,4750,955.275,0,0.638578,20.5855,1.08,0.986035
49565.5,71.8448,8050,4750,8050,4750,954.567,0,0.98655,13.9189,1.08,1.07651
49581.7,61.5729,8050,4750,8050,4750,953.742,1,0.392572,16.2409,1.34,1.18207
49599.2,57.2587,8050,4750,8050,4750,952.856,0,0.829188,17.4646,1.34,1.29559
49615.6,60.8861,8050,4750,8050,4750,952.025,1,0.23979,16.4241,1.6,1.40235
49631.9,61.4908,8050,4750,8050,4750,951.204,0,0.646355,16.2626,1.6,1.50806
49647.9,62.2999,8050,4750,8050,4750,950.394,1,0.04764,16.0514,1.86,1.61239
49664.3,60.9533,8050,4750,8050,4750,949.568,0,0.45779,16.406,1.86,1.71903
49681.3,59.0246,8050,4750,8050,4750,948.717,0,0.881342,16.9421,1.86,1.82915
49697.9,60.0792,8050,4750,8050,4750,947.881,1,0.29746,16.6447,2.12,1.93734
49714,62.1952,8050,4750,8050,4750,947.076,0,0.69942,16.0784,2.12,2.04185
49730.6,60.0597,8050,4750,8050,4750,946.244,1,0.115672,16.6501,2.38,2.15008
49748.7,55.3658,8050,4750,8050,4750,945.342,0,0.567215,18.0617,2.38,2.26748
49765,61.2014,8050,4750,8050,4750,944.528,0,0.975703,16.3395,2.38,2.37369
49781.1,62.1106,8050,4750,8050,4750,943.728,1,0.37821,16.1003,2.64,2.47834
49798.5,57.5076,8050,4750,8050,4750,942.864,0,0.812935,17.389,2.64,2.59137
49815,60.5023,8050,4750,8050,4750,942.045,1,0.226142,16.5283,2.9,2.6988
49830.6,64.1663,8050,4750,8050,4750,941.274,0,0.615755,15.5845,2.9,2.8001
49848.2,56.9252,8050,4750,8050,4750,940.407,1,0.0549275,17.5669,3.16,2.91429
49865.2,58.9445,8050,4750,8050,4750,939.571,0,0.479055,16.9651,3.16,3.02456
49884.5,51.7622,8050,4750,8050,4750,938.62,0,0.962032,19.3191,3.16,3.15013
49899.4,67.0093,8050,4750,8050,4750,937.887,1,0.335115,14.9233,3.42,3.24713
49917.3,55.8033,8050,4750,8050,4750,937.008,0,0.783117,17.9201,3.42,3.36362
49932.5,65.8636,8050,4750,8050,4750,936.265,1,0.16269,15.1829,3.68,3.4623
49949.5,58.6892,8050,4750,8050,4750,935.433,0,0.588663,17.0389,3.68,3.57306
49965.6,62.3858,8050,4750,8050,4750,934.651,0,0.989395,16.0293,3.68,3.67725
49981.5,62.6849,8050,4750,8050,4750,933.874,1,0.388215,15.9528,3.94,3.78094
49997.6,62.3142,8050,4750,8050,4750,933.094,0,0.789407,16.0477,3.94,3.88525
50014.1,60.5331,8050,4750,8050,4750,932.292,1,0.202405,16.5199,4.2,3.99263
50031.6,57.2981,8050,4750,8050,4750,931.447,0,0.63872,17.4526,4.2,4.10607
50048.2,60.141,8050,4750,8050,4750,930.642,1,0.05441,16.6276,4.46,4.21415
50064.5,61.2632,8050,4750,8050,4750,929.854,0,0.462485,16.323,4.46,4.32025
50086.1,46.3465,8050,4750,8050,4750,928.815,1,0.0019,21.5766,4.72001,4.4605
50097.6,86.798,8050,4750,8050,4750,928.261,0,0.289925,11.521,4.72001,4.53539
50114.4,59.4205,8050,4750,8050,4750,927.452,0,0.710655,16.8292,4.72001,4.64478
50132.4,55.7569,8050,4750,8050,4750,926.592,1,0.15903,17.935,4.98001,4.76135
50151.2,52.9737,8050,4750,8050,4750,925.689,0,0.630962,18.8773,4.98001,4.88406
50164.6,74.6035,8050,4750,8050,4750,925.049,0,0.966067,13.4042,4.98001,4.97118
50181.2,60.3351,8050,4750,8050,4750,924.258,1,0.38042,16.5741,5.24001,5.07891
50200.9,50.8342,8050,4750,8050,4750,923.321,0,0.872215,19.6718,5.24001,5.20678
50214.9,71.3313,8050,4750,8050,4750,922.655,1,0.222693,14.0191,5.50001,5.29791
50231.4,60.7855,8050,4750,8050,4750,921.874,0,0.633975,16.4513,5.50001,5.40484
50248.5,58.3352,8050,4750,8050,4750,921.062,1,0.0625325,17.1423,5.76001,5.51626
50267.5,52.5876,8050,4750,8050,4750,920.163,0,0.53793,19.0159,5.76001,5.63987
50281.2,72.9442,8050,4750,8050,4750,919.516,0,0.880657,13.7091,5.76001,5.72898
50298,59.4651,8050,4750,8050,4750,918.723,1,0.301073,16.8166,6.02001,5.83828
50316.3,54.6568,8050,4750,8050,4750,917.863,0,0.758473,18.296,6.02001,5.95721
