t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha
107441,102.946,8850,6338.09,8850,6338.09,232.184,0,0.317957
107449,125.475,8850,6338.09,8850,6338.09,232.154,0,0.5172
107457,126.582,8850,6338.09,8850,6338.09,232.124,0,0.7147
107466,111.243,8850,6338.09,8850,6338.09,232.09,0,0.939433
107474,112.084,8850,6326.09,8850,6326.09,232.252,1,0.16248
107484,108.9,8850,6326.09,8850,6326.09,232.217,0,0.392047
107492,122.469,8850,6326.09,8850,6326.09,232.186,0,0.59618
107500,118.171,8850,6326.09,8850,6326.09,232.154,0,0.807738
107508,126.991,8850,6314.09,8850,6314.09,232.321,1,0.0046025
107518,103.214,8850,6314.09,8850,6314.09,232.284,0,0.246817
107526,116.681,8850,6314.09,8850,6314.09,232.251,0,0.461078
107535,120.15,8850,6314.09,8850,6314.09,232.22,0,0.66915
107542,136.051,8850,6314.09,8850,6314.09,232.192,0,0.852905
107550,129.826,8850,6302.09,8850,6302.09,232.359,1,0.04547
107559,109.341,8850,6302.09,8850,6302.09,232.324,0,0.274112
107568,110.727,8850,6302.09,8850,6302.09,232.29,0,0.499893
107577,109.37,8850,6302.09,8850,6302.09,232.255,0,0.728475
107585,121.346,8850,6302.09,8850,6302.09,232.224,0,0.934497
107594,112.368,8850,6290.09,8850,6290.09,232.386,1,0.15698
107607,79.3619,8850,6290.09,8850,6290.09,232.338,0,0.471992
107616,105.199,8850,6290.09,8850,6290.09,232.302,0,0.709638
107625,116.753,8850,6290.09,8850,6290.09,232.27,0,0.923765
107633,119.461,8850,6278.09,8850,6278.09,232.434,1,0.133037
107644,95.6672,8850,6278.09,8850,6278.09,232.395,0,0.39436
107654,98.8621,8850,6278.09,8850,6278.09,232.356,0,0.647237
107663,105.173,8850,6278.09,8850,6278.09,232.32,0,0.88494
107673,101.64,8850,6266.09,8850,6266.09,232.479,1,0.130905
107684,91.0863,8850,6266.09,8850,6266.09,232.437,0,0.40537
107696,84.3163,8850,6266.09,8850,6266.09,232.392,0,0.701873
107708,82.4708,8850,6254.09,8850,6254.09,232.542,1,0.00501
107718,101.228,8850,6254.09,8850,6254.09,232.504,0,0.251978
107726,120.457,8850,6254.09,8850,6254.09,232.473,0,0.45952
107735,118.146,8850,6254.09,8850,6254.09,232.441,0,0.671122
107744,110.524,8850,6254.09,8850,6254.09,232.406,0,0.897318
107754,99.0442,8850,6242.09,8850,6242.09,232.564,1,0.14973
107766,82.5287,8850,6242.09,8850,6242.09,232.518,0,0.452655
107774,125.992,8850,6242.09,8850,6242.09,232.488,0,0.65108
107782,127.212,8850,6242.09,8850,6242.09,232.458,0,0.847602
107790,126.923,8850,6230.09,8850,6230.09,232.624,1,0.0445725
107799,109.756,8850,6230.09,8850,6230.09,232.589,0,0.27235
107807,127.034,8850,6230.09,8850,6230.09,232.56,0,0.469148
107814,128.941,8850,6230.09,8850,6230.09,232.53,0,0.663035
107822,132.44,8850,6230.09,8850,6230.09,232.502,0,0.8518
107830,133.332,8850,6218.09,8850,6218.09,232.669,1,0.0393025
107838,115.291,8850,6218.09,8850,6218.09,232.636,0,0.256145
107846,132.878,8850,6218.09,8850,6218.09,232.607,0,0.444288
107854,120.878,8850,6218.09,8850,6218.09,232.576,0,0.651107
107861,134.302,8850,6218.09,8850,6218.09,232.548,0,0.837255
107869,132.142,8850,6206.09,8850,6206.09,232.715,1,0.026445
107877,124.789,8850,6206.09,8850,6206.09,232.684,0,0.226783
107886,112.075,8850,6206.09,8850,6206.09,232.65,0,0.449847
107894,130.336,8850,6206.09,8850,6206.09,232.621,0,0.64166
107902,114.159,8850,6206.09,8850,6206.09,232.588,0,0.860653
107910,127.545,8850,6194.09,8850,6194.09,232.754,1,0.0566625
107920,106.857,8850,6194.09,8850,6194.09,232.718,0,0.29062
107927,127.105,8850,6194.09,8850,6194.09,232.689,0,0.487307
107936,112.816,8850,6194.09,8850,6194.09,232.655,0,0.708907
107944,130.863,8850,6194.09,8850,6194.09,232.626,0,0.899948
107952,124.786,8850,6182.09,8850,6182.09,232.791,1,0.10029
107960,122.069,8850,6182.09,8850,6182.09,232.76,0,0.305093
107968,122.487,8850,6182.09,8850,6182.09,232.729,0,0.509195
107976,136.437,8850,6182.09,8850,6182.09,232.701,0,0.69243
107985,103.854,8850,6182.09,8850,6182.09,232.665,0,0.933152
107993,124.022,8850,6170.09,8850,6170.09,232.83,1,0.13473
108004,94.8614,8850,6170.09,8850,6170.09,232.79,0,0.398273
108015,91.3784,8850,6170.09,8850,6170.09,232.748,0,0.67186
108026,91.6565,8850,6170.09,8850,6170.09,232.707,0,0.944618
108037,89.1051,8850,6158.09,8850,6158.09,232.859,1,0.225185
108050,78.604,8850,6158.09,8850,6158.09,232.811,0,0.543235
108061,90.3514,8850,6158.09,8850,6158.09,232.77,0,0.819933
108073,83.221,8850,6146.09,8850,6146.09,232.919,1,0.120338
108086,76.6119,8850,6146.09,8850,6146.09,232.87,0,0.446658
108096,93.6093,8850,6146.09,8850,6146.09,232.829,0,0.713725
108107,98.02,8850,6146.09,8850,6146.09,232.791,0,0.968775
108117,94.7194,8850,6134.09,8850,6134.09,232.946,1,0.232713
108127,103.207,8850,6134.09,8850,6134.09,232.909,0,0.474945
108136,105.173,8850,6134.09,8850,6134.09,232.873,0,0.712647
108144,132.8,8850,6134.09,8850,6134.09,232.845,0,0.9009
108152,123.426,8850,6122.09,8850,6122.09,233.009,1,0.10345
108160,122.252,8850,6122.09,8850,6122.09,232.978,0,0.307945
108171,96.9321,8850,6122.09,8850,6122.09,232.939,0,0.565858
108179,116.412,8850,6122.09,8850,6122.09,232.906,0,0.780613
108187,129.321,8850,6122.09,8850,6122.09,232.877,0,0.97393
108194,137.83,8850,6110.09,8850,6110.09,233.044,1,0.155312
108204,104.427,8850,6110.09,8850,6110.09,233.008,0,0.394715
108211,129.966,8850,6110.09,8850,6110.09,232.979,0,0.587072
108219,124.191,8850,6110.09,8850,6110.09,232.949,0,0.788375
108231,89.9119,8850,6098.09,8850,6098.09,233.101,1,0.066425
108240,108.652,8850,6098.09,8850,6098.09,233.066,0,0.296517
108248,125.516,8850,6098.09,8850,6098.09,233.036,0,0.495695
108256,128.243,8850,6098.09,8850,6098.09,233.007,0,0.690638
108263,128.926,8850,6098.09,8850,6098.09,232.977,0,0.884547
108271,134.474,8850,6086.09,8850,6086.09,233.144,1,0.0704575
108279,119.903,8850,6086.09,8850,6086.09,233.112,0,0.27896
108287,132.198,8850,6086.09,8850,6086.09,233.084,0,0.46807
108298,88.6179,8850,6086.09,8850,6086.09,233.041,0,0.75018
108306,124.656,8850,6086.09,8850,6086.09,233.011,0,0.950733
108313,136.136,8850,6074.09,8850,6074.09,233.177,1,0.134373
108322,112.435,8850,6074.09,8850,6074.09,233.144,0,0.356723
108330,123.95,8850,6074.09,8850,6074.09,233.113,0,0.558417
108339,108.58,8850,6074.09,8850,6074.09,233.079,0,0.788662
108349,101.592,8850,6062.09,8850,6062.09,233.236,1,0.034745
108359,104.533,8850,6062.09,8850,6062.09,233.199,0,0.273905
108372,74.4557,8850,6062.09,8850,6062.09,233.149,0,0.609675
108385,78.1604,8850,6062.09,8850,6062.09,233.101,0,0.92953
108395,105.975,8850,6050.09,8850,6050.09,233.259,1,0.165435
108405,97.9288,8850,6050.09,8850,6050.09,233.221,0,0.420723
108415,93.6321,8850,6050.09,8850,6050.09,233.18,0,0.687725
108432,61.1894,8850,6038.09,8850,6038.09,233.313,1,0.0962925
108443,86.2366,8850,6038.09,8850,6038.09,233.269,0,0.386193
108456,82.409,8850,6038.09,8850,6038.09,233.223,0,0.689557
108466,93.3036,8850,6038.09,8850,6038.09,233.183,0,0.9575
108476,107.378,8850,6026.09,8850,6026.09,233.341,1,0.190323
108486,91.5039,8850,6026.09,8850,6026.09,233.3,0,0.463535
108496,107.89,8850,6026.09,8850,6026.09,233.265,0,0.695252
108505,112.752,8850,6026.09,8850,6026.09,233.232,0,0.916978
108513,124.997,8850,6014.09,8850,6014.09,233.395,1,0.116982
108522,103.076,8850,6014.09,8850,6014.09,233.359,0,0.359522
108530,131.758,8850,6014.09,8850,6014.09,233.33,0,0.549265
108538,131.365,8850,6014.09,8850,6014.09,233.302,0,0.739575
108546,116.581,8850,6014.09,8850,6014.09,233.269,0,0.954018
108555,108.392,8850,6002.09,8850,6002.09,233.428,1,0.184663
108564,121.468,8850,6002.09,8850,6002.09,233.397,0,0.390478
108572,121.331,8850,6002.09,8850,6002.09,233.366,0,0.596525
108580,127.74,8850,6002.09,8850,6002.09,233.337,0,0.792235
108588,119.907,8850,5990.09,8850,5990.09,233.499,1,0.00073
108597,110.187,8850,5990.09,8850,5990.09,233.465,0,0.227618
108606,118.147,8850,5990.09,8850,5990.09,233.433,0,0.439218
108615,100.685,8850,5990.09,8850,5990.09,233.395,0,0.687518
108624,116.891,8850,5990.09,8850,5990.09,233.363,0,0.901393
108633,111.552,8850,5978.09,8850,5978.09,233.523,1,0.125502
108649,63.6363,8850,5978.09,8850,5978.09,233.464,0,0.51836
108657,125.189,8850,5978.09,8850,5978.09,233.434,0,0.718058
108665,118.924,8850,5978.09,8850,5978.09,233.402,0,0.928275
108674,116.878,8850,5966.09,8850,5966.09,233.563,1,0.142173
108683,102.96,8850,5966.09,8850,5966.09,233.527,0,0.384985
108692,118.357,8850,5966.09,8850,5966.09,233.495,0,0.59621
108703,87.3759,8850,5966.09,8850,5966.09,233.452,0,0.88233
108715,88.2426,8850,5954.09,8850,5954.09,233.602,1,0.16564
108725,94.2498,8850,5954.09,8850,5954.09,233.562,0,0.430892
108733,122.858,8850,5954.09,8850,5954.09,233.532,0,0.63438
108744,96.827,8850,5954.09,8850,5954.09,233.493,0,0.892573
108752,124.086,8850,5942.09,8850,5942.09,233.656,1,0.094045
108762,94.5895,8850,5942.09,8850,5942.09,233.616,0,0.358345
108771,119.96,8850,5942.09,8850,5942.09,233.585,0,0.566747
108778,127.773,8850,5942.09,8850,5942.09,233.555,0,0.762407
108788,108.965,8850,5942.09,8850,5942.09,233.521,0,0.99184
108796,120.958,8850,5930.09,8850,5930.09,233.683,1,0.198522
108805,114.687,8850,5930.09,8850,5930.09,233.65,0,0.416508
108812,134.25,8850,5930.09,8850,5930.09,233.622,0,0.602727
108821,108.602,8850,5930.09,8850,5930.09,233.587,0,0.832925
108829,126.635,8850,5918.09,8850,5918.09,233.75,1,0.0303425
108838,110.018,8850,5918.09,8850,5918.09,233.716,0,0.257578
108846,131.513,8850,5918.09,8850,5918.09,233.688,0,0.447672
108857,90.3889,8850,5918.09,8850,5918.09,233.646,0,0.724255
108866,105.366,8850,5918.09,8850,5918.09,233.611,0,0.961523
108874,125.437,8850,5906.09,8850,5906.09,233.773,1,0.160825
108884,106.037,8850,5906.09,8850,5906.09,233.738,0,0.396592
108892,128.771,8850,5906.09,8850,5906.09,233.709,0,0.590735
108901,110.119,8850,5906.09,8850,5906.09,233.675,0,0.817762
108909,124.102,8850,5894.09,8850,5894.09,233.837,1,0.01921
108918,111.592,8850,5894.09,8850,5894.09,233.803,0,0.24324
108926,123.391,8850,5894.09,8850,5894.09,233.773,0,0.445848
108934,123.799,8850,5894.09,8850,5894.09,233.743,0,0.647788
108942,128.291,8850,5894.09,8850,5894.09,233.714,0,0.842658
108952,93.8509,8850,5882.09,8850,5882.09,233.866,1,0.109038
108962,108.057,8850,5882.09,8850,5882.09,233.831,0,0.340398
108970,118.823,8850,5882.09,8850,5882.09,233.8,0,0.550795
108978,128.447,8850,5882.09,8850,5882.09,233.771,0,0.745427
108986,126.502,8850,5882.09,8850,5882.09,233.741,0,0.943052
108995,111.562,8850,5870.09,8850,5870.09,233.899,1,0.167142
109003,114.316,8850,5870.09,8850,5870.09,233.867,0,0.385835
109011,123.507,8850,5870.09,8850,5870.09,233.836,0,0.588252
109019,125.263,8850,5870.09,8850,5870.09,233.807,0,0.787832
109028,121.321,8850,5870.09,8850,5870.09,233.776,0,0.993897
109037,108.93,8850,5858.09,8850,5858.09,233.933,1,0.223403
109046,107.396,8850,5858.09,8850,5858.09,233.899,0,0.456185
109055,112.606,8850,5858.09,8850,5858.09,233.865,0,0.678198
109063,120.697,8850,5858.09,8850,5858.09,233.834,0,0.885328
109072,112.974,8850,5846.09,8850,5846.09,233.993,1,0.106618
109080,120.648,8850,5846.09,8850,5846.09,233.962,0,0.313832
109089,111.279,8850,5846.09,8850,5846.09,233.928,0,0.538493
109098,124.594,8850,5846.09,8850,5846.09,233.898,0,0.739145
109105,129.493,8850,5846.09,8850,5846.09,233.87,0,0.932205
109113,125.916,8850,5834.09,8850,5834.09,234.032,1,0.13075
109122,113.867,8850,5834.09,8850,5834.09,233.999,0,0.350305
109130,123.274,8850,5834.09,8850,5834.09,233.968,0,0.553105
109138,120.359,8850,5834.09,8850,5834.09,233.937,0,0.760818
109147,116.435,8850,5834.09,8850,5834.09,233.905,0,0.97553
109156,114.034,8850,5822.09,8850,5822.09,234.064,1,0.194762
109166,96.4525,8850,5822.09,8850,5822.09,234.025,0,0.453957
109176,104.552,8850,5822.09,8850,5822.09,233.99,0,0.693072
109187,86.6236,8850,5822.09,8850,5822.09,233.947,0,0.981677
109198,95.4973,8850,5810.09,8850,5810.09,234.099,1,0.243465
109208,99.4708,8850,5810.09,8850,5810.09,234.061,0,0.494795
109217,109.316,8850,5810.09,8850,5810.09,234.027,0,0.72349
109228,92.6106,8850,5810.09,8850,5810.09,233.987,0,0.993438
109237,107.157,8850,5798.09,8850,5798.09,234.143,1,0.22674
109255,55.074,8850,5798.09,8850,5798.09,234.076,0,0.680675
109269,73.8891,8850,5786.09,8850,5786.09,234.216,1,0.01902
109284,65.7973,8850,5786.09,8850,5786.09,234.16,0,0.398975
109298,70.627,8850,5786.09,8850,5786.09,234.107,0,0.752948
109313,67.2613,8850,5774.09,8850,5774.09,234.243,1,0.124633
109329,63.4921,8850,5774.09,8850,5774.09,234.184,0,0.518382
109340,84.827,8850,5774.09,8850,5774.09,234.14,0,0.8131
109352,87.9214,8850,5762.09,8850,5762.09,234.288,1,0.097445
109364,79.2839,8850,5762.09,8850,5762.09,234.241,0,0.412767
109376,86.841,8850,5762.09,8850,5762.09,234.199,0,0.70065
109386,96.4804,8850,5762.09,8850,5762.09,234.16,0,0.95977
109396,98.8856,8850,5750.09,8850,5750.09,234.313,1,0.212588
109407,97.0167,8850,5750.09,8850,5750.09,234.275,0,0.470275
109418,89.7626,8850,5750.09,8850,5750.09,234.233,0,0.748788
109428,100.939,8850,5750.09,8850,5750.09,234.196,0,0.996463
109438,94.385,8850,5738.09,8850,5738.09,234.348,1,0.261335
109450,85.4183,8850,5738.09,8850,5738.09,234.304,0,0.554012
109460,100.927,8850,5738.09,8850,5738.09,234.267,0,0.801718
109470,104.299,8850,5726.09,8850,5726.09,234.422,1,0.0414125
109480,96.9011,8850,5726.09,8850,5726.09,234.384,0,0.299408
109490,96.1058,8850,5726.09,8850,5726.09,234.345,0,0.559537
109501,98.1065,8850,5726.09,8850,5726.09,234.307,0,0.814363
109511,98.7138,8850,5714.09,8850,5714.09,234.46,1,0.06762
109521,93.0865,8850,5714.09,8850,5714.09,234.42,0,0.336188
109530,123.321,8850,5714.09,8850,5714.09,234.39,0,0.53891
109539,105.43,8850,5714.09,8850,5714.09,234.354,0,0.776035
109549,101.509,8850,5702.09,8850,5702.09,234.508,1,0.0223175
109560,90.6758,8850,5702.09,8850,5702.09,234.467,0,0.298025
109569,110.681,8850,5702.09,8850,5702.09,234.433,0,0.5239
109578,104.382,8850,5702.09,8850,5702.09,234.398,0,0.763405
109588,101.555,8850,5690.09,8850,5690.09,234.551,1,0.0095775
109598,103.902,8850,5690.09,8850,5690.09,234.516,0,0.25019
109609,90.6651,8850,5690.09,8850,5690.09,234.475,0,0.52593
109619,95.2798,8850,5690.09,8850,5690.09,234.436,0,0.788315
109632,78.5947,8850,5678.09,8850,5678.09,234.579,1,0.106403
109647,69.9017,8850,5678.09,8850,5678.09,234.525,0,0.464047
109655,112.153,8850,5678.09,8850,5678.09,234.492,0,0.686957
109664,113.363,8850,5678.09,8850,5678.09,234.46,0,0.907488
109672,123.661,8847.53,5666.34,8847.53,5666.34,234.619,1,0.109652
109683,91.8814,8847.53,5666.34,8847.53,5666.34,234.579,0,0.381743
109696,76.0624,8847.53,5666.34,8847.53,5666.34,234.53,0,0.71042
109707,98.07,8847.53,5666.34,8847.53,5666.34,234.492,0,0.96534
109714,126.565,8843.48,5655.04,8843.48,5655.04,234.653,1,0.162868
109725,99.2763,8843.48,5655.04,8843.48,5655.04,234.616,0,0.41469
109734,110.246,8843.48,5655.04,8843.48,5655.04,234.582,0,0.641455
109742,115.88,8843.48,5655.04,8843.48,5655.04,234.55,0,0.857195
109751,119.168,8838.35,5644.2,8838.35,5644.2,234.709,1,0.0669825
109760,109.095,8838.35,5644.2,8838.35,5644.2,234.674,0,0.29614
109769,114.561,8838.35,5644.2,8838.35,5644.2,234.642,0,0.514365
109777,116.88,8838.35,5644.2,8838.35,5644.2,234.61,0,0.72826
109786,106.123,8838.35,5644.2,8838.35,5644.2,234.575,0,0.963835
109794,128.745,8832.28,5633.85,8832.28,5633.85,234.736,1,0.158018
109804,102.711,8832.28,5633.85,8832.28,5633.85,234.7,0,0.40142
109812,129.007,8832.28,5633.85,8832.28,5633.85,234.671,0,0.595208
109820,114.555,8832.28,5633.85,8832.28,5633.85,234.639,0,0.813443
109828,128.584,8824.58,5624.64,8824.58,5624.64,234.8,1,0.0078675
109839,95.7708,8824.58,5624.64,8824.58,5624.64,234.761,0,0.268907
109847,123.353,8824.58,5624.64,8824.58,5624.64,234.731,0,0.471577
109855,118.63,8824.58,5624.64,8824.58,5624.64,234.7,0,0.682317
109863,122.149,8824.58,5624.64,8824.58,5624.64,234.669,0,0.886985
109872,112.085,8815.87,5616.39,8815.87,5616.39,234.826,1,0.11003
109882,100.538,8815.87,5616.39,8815.87,5616.39,234.789,0,0.358692
109891,113.777,8815.87,5616.39,8815.87,5616.39,234.756,0,0.57842
109902,89.6114,8815.87,5616.39,8815.87,5616.39,234.715,0,0.857403
109910,124.855,8806.41,5609,8806.41,5609,234.875,1,0.057635
109920,107.438,8806.41,5609,8806.41,5609,234.84,0,0.290327
109928,120.576,8806.41,5609,8806.41,5609,234.809,0,0.497665
109937,107.669,8806.41,5609,8806.41,5609,234.775,0,0.729858
109947,106.18,8806.41,5609,8806.41,5609,234.74,0,0.965307
109956,101.993,8797.17,5601.35,8797.17,5601.35,234.893,1,0.210423
109967,91.391,8797.17,5601.35,8797.17,5601.35,234.853,0,0.483972
109977,98.8142,8797.17,5601.35,8797.17,5601.35,234.815,0,0.736973
109988,97.4374,8797.17,5601.35,8797.17,5601.35,234.777,0,0.993547
109996,122.309,8788.07,5593.52,8788.07,5593.52,234.936,1,0.197948
110005,110.44,8788.07,5593.52,8788.07,5593.52,234.902,0,0.424315
110014,109.08,8788.07,5593.52,8788.07,5593.52,234.869,0,0.653505
110023,113.666,8788.07,5593.52,8788.07,5593.52,234.836,0,0.873447
110031,123.859,8779.09,5585.57,8779.09,5585.57,234.995,1,0.07529
110040,106.94,8779.09,5585.57,8779.09,5585.57,234.96,0,0.309065
110049,115.046,8779.09,5585.57,8779.09,5585.57,234.928,0,0.52637
110059,101.347,8779.09,5585.57,8779.09,5585.57,234.892,0,0.773048
110069,103.715,8770.22,5577.49,8770.22,5577.49,235.045,1,0.0140925
110078,103.647,8770.22,5577.49,8770.22,5577.49,235.009,0,0.255295
110087,111.201,8770.22,5577.49,8770.22,5577.49,234.976,0,0.480112
110095,122.257,8770.22,5577.49,8770.22,5577.49,234.946,0,0.6846
110110,68.8587,8762.19,5568.57,8762.19,5568.57,235.081,1,0.0476625
110121,91.6842,8762.19,5568.57,8762.19,5568.57,235.041,0,0.320338
110136,66.107,8762.19,5568.57,8762.19,5568.57,234.985,0,0.698512
110148,83.783,8762.19,5568.57,8762.19,5568.57,234.941,0,0.996903
110160,78.9821,8754.86,5559.07,8754.86,5559.07,235.082,1,0.31343
110174,71.9399,8754.86,5559.07,8754.86,5559.07,235.031,0,0.660942
110185,91.1021,8754.86,5559.07,8754.86,5559.07,234.991,0,0.93536
110198,82.2328,8748.34,5548.99,8748.34,5548.99,235.134,1,0.239375
110208,91.943,8748.34,5548.99,8748.34,5548.99,235.094,0,0.511283
110220,85.1673,8748.34,5548.99,8748.34,5548.99,235.051,0,0.804823
110229,116.971,8743.7,5537.93,8743.7,5537.93,235.207,1,0.01855
110239,95.0354,8743.7,5537.93,8743.7,5537.93,235.169,0,0.28161
110251,86.497,8743.7,5537.93,8743.7,5537.93,235.126,0,0.570638
110260,103.621,8743.7,5537.93,8743.7,5537.93,235.09,0,0.811903
110271,94.1106,8741,5526.24,8741,5526.24,235.239,1,0.0775475
110283,87.0405,8741,5526.24,8741,5526.24,235.197,0,0.36477
110294,86.0282,8741,5526.24,8741,5526.24,235.154,0,0.655373
110306,87.5756,8741,5526.24,8741,5526.24,235.112,0,0.94084
110315,105.913,8740.27,5514.26,8740.27,5514.26,235.265,1,0.176883
110325,101.696,8740.27,5514.26,8740.27,5514.26,235.229,0,0.422713
110335,102.426,8740.27,5514.26,8740.27,5514.26,235.193,0,0.66679
110344,103.811,8740.27,5514.26,8740.27,5514.26,235.158,0,0.907613
110356,83.7339,8741.34,5502.31,8741.34,5502.31,235.301,1,0.206178
110368,81.7869,8741.34,5502.31,8741.34,5502.31,235.256,0,0.51185
110378,106.824,8741.34,5502.31,8741.34,5502.31,235.222,0,0.74588
110388,102.66,8741.34,5502.31,8741.34,5502.31,235.186,0,0.989402
110398,95.1511,8743.23,5490.46,8743.23,5490.46,235.335,1,0.252142
110408,96.3651,8743.23,5490.46,8743.23,5490.46,235.297,0,0.511572
110418,107.558,8743.23,5490.46,8743.23,5490.46,235.263,0,0.744005
110431,75.8495,8745.83,5478.74,8745.83,5478.74,235.402,1,0.073605
110442,86.3931,8745.83,5478.74,8745.83,5478.74,235.359,0,0.36298
110451,118.022,8745.83,5478.74,8745.83,5478.74,235.328,0,0.574805
110460,106.518,8745.83,5478.74,8745.83,5478.74,235.294,0,0.809507
110471,96.5661,8748,5466.94,8748,5466.94,235.443,1,0.0683975
110480,108.432,8748,5466.94,8748,5466.94,235.409,0,0.298957
110489,106.77,8748,5466.94,8748,5466.94,235.375,0,0.533105
110497,121.671,8748,5466.94,8748,5466.94,235.345,0,0.738577
110507,110.726,8748,5466.94,8748,5466.94,235.311,0,0.96436
110515,116.583,8749.78,5455.07,8749.78,5455.07,235.467,1,0.1788
110525,97.2838,8749.78,5455.07,8749.78,5455.07,235.429,0,0.43578
110536,96.0172,8749.78,5455.07,8749.78,5455.07,235.391,0,0.69615
110544,118.542,8749.78,5455.07,8749.78,5455.07,235.36,0,0.907045
110555,88.9173,8750.72,5443.11,8750.72,5443.11,235.506,1,0.188205
110568,81.4113,8750.72,5443.11,8750.72,5443.11,235.461,0,0.495288
110577,105.115,8750.72,5443.11,8750.72,5443.11,235.426,0,0.733123
110588,94.3254,8750.72,5443.11,8750.72,5443.11,235.387,0,0.998163
110597,109.007,8750.95,5431.11,8750.95,5431.11,235.541,1,0.227505
110607,100.187,8750.95,5431.11,8750.95,5431.11,235.504,0,0.477037
110616,111.051,8750.95,5431.11,8750.95,5431.11,235.471,0,0.70216
110626,102.589,8750.95,5431.11,8750.95,5431.11,235.435,0,0.94585
110637,86.8983,8750.89,5419.11,8750.89,5419.11,235.58,1,0.233543
110648,93.527,8750.89,5419.11,8750.89,5419.11,235.541,0,0.500845
110658,97.7049,8750.89,5419.11,8750.89,5419.11,235.503,0,0.756718
110668,99.8502,8750.57,5407.12,8750.57,5407.12,235.653,1,0.0070925
110678,100.225,8750.57,5407.12,8750.57,5407.12,235.617,0,0.256532
110689,94.4608,8750.57,5407.12,8750.57,5407.12,235.578,0,0.521192
110698,112.409,8750.57,5407.12,8750.57,5407.12,235.545,0,0.743595
110707,106.316,8750.57,5407.12,8750.57,5407.12,235.511,0,0.978742
110716,108.781,8750.31,5395.12,8750.31,5395.12,235.664,1,0.208562
110727,90.9438,8750.31,5395.12,8750.31,5395.12,235.624,0,0.483458
110736,114.705,8750.31,5395.12,8750.31,5395.12,235.592,0,0.701407
110745,108.777,8750.31,5395.12,8750.31,5395.12,235.558,0,0.931235
110756,93.1142,8750.09,5383.12,8750.09,5383.12,235.705,1,0.199722
110769,79.2192,8750.09,5383.12,8750.09,5383.12,235.659,0,0.515302
110778,105.645,8750.09,5383.12,8750.09,5383.12,235.624,0,0.751945
110788,104.107,8750.09,5383.12,8750.09,5383.12,235.589,0,0.992082
110796,120.366,8749.91,5371.12,8749.91,5371.12,235.745,1,0.199783
110808,79.885,8749.91,5371.12,8749.91,5371.12,235.699,0,0.512733
110818,110.428,8749.91,5371.12,8749.91,5371.12,235.666,0,0.739125
110827,104.964,8749.91,5371.12,8749.91,5371.12,235.631,0,0.977302
110837,104.499,8749.85,5359.12,8749.85,5359.12,235.783,1,0.21654
110848,90.7771,8749.85,5359.12,8749.85,5359.12,235.742,0,0.49194
110858,99.112,8749.85,5359.12,8749.85,5359.12,235.705,0,0.74418
110867,105.451,8749.85,5359.12,8749.85,5359.12,235.671,0,0.981257
110876,116.284,8749.92,5347.12,8749.92,5347.12,235.826,1,0.196248
110885,103.997,8749.92,5347.12,8749.92,5347.12,235.79,0,0.43664
110894,111.962,8749.92,5347.12,8749.92,5347.12,235.758,0,0.65993
110903,110.254,8749.92,5347.12,8749.92,5347.12,235.724,0,0.88668
110912,111.005,8749.97,5335.12,8749.97,5335.12,235.878,1,0.111895
110925,81.6733,8749.97,5335.12,8749.97,5335.12,235.833,0,0.417993
110937,80.0833,8749.97,5335.12,8749.97,5335.12,235.787,0,0.730168
110946,113.098,8749.97,5335.12,8749.97,5335.12,235.755,0,0.951215
110955,109.918,8750.02,5323.12,8750.02,5323.12,235.908,1,0.178658
110968,76.7884,8750.02,5323.12,8750.02,5323.12,235.86,0,0.504228
110978,97.9413,8750.02,5323.12,8750.02,5323.12,235.823,0,0.759483
110987,113.638,8750.02,5323.12,8750.02,5323.12,235.791,0,0.97948
110996,118.23,8750.04,5311.12,8750.04,5311.12,235.946,1,0.190932
111005,103.849,8750.04,5311.12,8750.04,5311.12,235.911,0,0.431668
111014,119.45,8750.04,5311.12,8750.04,5311.12,235.88,0,0.64096
111023,101.049,8750.04,5311.12,8750.04,5311.12,235.844,0,0.888365
111033,109.251,8750.03,5299.12,8750.03,5299.12,235.996,1,0.117195
111045,77.8707,8750.03,5299.12,8750.03,5299.12,235.949,0,0.43824
111056,95.1602,8750.03,5299.12,8750.03,5299.12,235.911,0,0.700955
111064,118.368,8750.03,5299.12,8750.03,5299.12,235.88,0,0.91216
111074,99.6155,8750.01,5287.12,8750.01,5287.12,236.029,1,0.163125
111089,70.6609,8750.01,5287.12,8750.01,5287.12,235.977,0,0.516927
111098,111.645,8750.01,5287.12,8750.01,5287.12,235.945,0,0.740852
111108,96.7062,8750.01,5287.12,8750.01,5287.12,235.907,0,0.999367
111117,110.496,8750,5275.12,8750,5275.12,236.06,1,0.22562
111126,108.922,8750,5275.12,8750,5275.12,236.026,0,0.455142
111135,116.086,8750,5275.12,8750,5275.12,235.995,0,0.6705
111143,122.236,8750,5275.12,8750,5275.12,235.965,0,0.875022
111153,98.784,8749.99,5263.12,8749.99,5263.12,236.113,1,0.1281
111163,102.785,8749.99,5263.12,8749.99,5263.12,236.078,0,0.371325
111173,102.282,8749.99,5263.12,8749.99,5263.12,236.042,0,0.615748
111183,97.3407,8749.99,5263.12,8749.99,5263.12,236.005,0,0.872577
111192,115.231,8749.99,5251.12,8749.99,5251.12,236.159,1,0.0895325
