t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms
35332.9,59.9459,8450,2550,8450,2550,2138.66,0,0.971353,16.6817
35350.4,56.9505,8450,2550,8450,2550,2133.79,1,0.41033,17.5591
35365.5,66.1262,8450,2550,8450,2550,2129.6,0,0.788395,15.1226
35382.6,58.6686,8450,2550,8450,2550,2124.91,1,0.214518,17.0449
35399.3,59.6776,8450,2550,8450,2550,2120.31,0,0.633435,16.7567
35416.7,57.6977,8450,2550,8450,2550,2115.58,1,0.0667275,17.3317
35433.2,60.393,8450,2550,8450,2550,2111.08,0,0.480682,16.5582
35450,59.6388,8450,2550,8450,2550,2106.54,0,0.899872,16.7676
35466.3,61.4723,8450,2550,8450,2550,2102.16,1,0.30656,16.2675
35483.6,57.6585,8450,2550,8450,2550,2097.5,0,0.740147,17.3435
35499.5,63.0144,8450,2550,8450,2550,2093.26,1,0.136882,15.8694
35517.5,55.6297,8450,2550,8450,2550,2088.48,0,0.586282,17.976
35533.4,62.6944,8450,2550,8450,2550,2084.25,0,0.985043,15.9504
35549.6,61.8877,8450,2550,8450,2550,2079.99,1,0.389,16.1583
35568.2,53.5541,8450,2550,8450,2550,2075.09,0,0.855817,18.6727
35583.4,65.9065,8450,2550,8450,2550,2071.12,1,0.235142,15.173
35606.9,42.5275,8450,2550,8450,2550,2065,0,0.822998,23.5142
35623,62.0844,8450,2550,8450,2550,2060.82,1,0.225675,16.1071
35637.4,69.8012,8450,2550,8450,2550,2057.13,0,0.583835,14.3264
35653.2,62.9659,8450,2550,8450,2550,2053.05,0,0.980875,15.8816
35669.3,62.1751,8450,2550,8450,2550,2048.93,1,0.382965,16.0836
35691.3,45.4796,8450,2550,8450,2550,2043.33,0,0.932662,21.9879
35703.7,80.3943,8450,2550,8450,2550,2040.17,1,0.24363,12.4387
35718.2,69.0589,8450,2550,8450,2550,2036.51,0,0.60564,14.4804
35734.7,60.7943,8450,2550,8450,2550,2032.36,1,0.0168625,16.4489
35758.3,42.3709,8450,2550,8450,2550,2026.45,0,0.60689,23.6011
35778.5,49.423,8450,2550,8450,2550,2021.4,1,0.112728,20.2335
35791.4,77.656,8450,2550,8450,2550,2018.21,0,0.43466,12.8773
35801.3,100.82,8450,2550,8450,2550,2015.75,0,0.682627,9.9187
35816.6,65.4519,8450,2550,8450,2550,2011.98,1,0.0645875,15.2784
35833,60.7799,8450,2550,8450,2550,2007.93,0,0.475908,16.4528
35849,62.82,8450,2550,8450,2550,2004.04,0,0.87387,15.9185
35865.8,59.2136,8450,2550,8450,2550,1999.92,1,0.29607,16.888
35882.6,59.6929,8450,2550,8450,2550,1995.85,0,0.71488,16.7524
35899.3,60.0298,8450,2550,8450,2550,1991.82,1,0.13134,16.6584
35916.4,58.4539,8450,2550,8450,2550,1987.69,0,0.559027,17.1075
35932.7,61.399,8450,2550,8450,2550,1983.79,0,0.9662,16.2869
35953.6,47.7345,8450,2550,8450,2550,1978.78,1,0.48993,20.9492
35966.8,75.7341,8450,2550,8450,2550,1975.64,0,0.820032,13.2041
35983.9,58.5086,8450,2550,8450,2550,1971.59,1,0.24732,17.0915
36000.8,59.2463,8450,2550,8450,2550,1967.6,0,0.669288,16.8787
36016.5,63.5979,8450,2550,8450,2550,1963.9,1,0.0623825,15.7238
36032.2,63.4884,8450,2550,8450,2550,1960.21,0,0.456155,15.7509
36049.3,58.7789,8450,2550,8450,2550,1956.24,0,0.881477,17.0129
36065.9,60.0179,8450,2550,8450,2550,1952.37,1,0.29802,16.6617
36089.8,41.8372,8450,2550,8450,2550,1946.84,0,0.895575,23.9022
36101.3,86.9656,8450,2550,8450,2550,1944.19,1,0.183045,11.4988
36116.4,66.4867,8450,2550,8450,2550,1940.74,0,0.55906,15.0406
36139.4,43.442,8450,2550,8450,2550,1935.48,1,0.13454,23.0192
36150.7,88.7579,8450,2550,8450,2550,1932.91,0,0.416205,11.2666
36169.6,52.8474,8450,2550,8450,2550,1928.62,0,0.889265,18.9224
36184.8,65.7415,8450,2550,8450,2550,1925.18,1,0.269542,15.2111
36200.3,64.319,8450,2550,8450,2550,1921.68,0,0.65823,15.5475
36216.4,62.2452,8450,2550,8450,2550,1918.07,1,0.0598675,16.0655
36232.6,61.8969,8450,2550,8450,2550,1914.46,0,0.463765,16.1559
36249.1,60.3333,8450,2550,8450,2550,1910.77,0,0.87813,16.5746
36266,59.4117,8450,2550,8450,2550,1907.04,1,0.298923,16.8317
36282.3,61.3719,8450,2550,8450,2550,1903.44,0,0.706275,16.2941
36299.6,57.7904,8450,2550,8450,2550,1899.63,1,0.138873,17.3039
36315.7,61.9705,8450,2550,8450,2550,1896.1,0,0.54229,16.1367
36332.5,59.4283,8450,2550,8450,2550,1892.42,0,0.962965,16.827
36350.3,56.2727,8450,2550,8450,2550,1888.56,1,0.40723,17.7706
36366.8,60.6752,8450,2550,8450,2550,1884.98,0,0.81926,16.4812
36382.6,63.1772,8450,2550,8450,2550,1881.57,1,0.214972,15.8285
36399.6,58.881,8450,2550,8450,2550,1877.92,0,0.639557,16.9834
36418.2,53.8561,8450,2550,8450,2550,1873.94,1,0.103758,18.568
36430.1,83.7332,8450,2550,8450,2550,1871.39,0,0.402325,11.9427
36441,91.4905,8450,2550,8450,2550,1869.06,0,0.675578,10.9301
36451.7,93.281,8450,2550,8450,2550,1866.79,0,0.943585,10.7203
36462.8,90.8125,8450,2550,8450,2550,1864.45,1,0.218877,11.0117
36474.5,84.8119,8450,2550,8450,2550,1861.96,0,0.513647,11.7908
36484.3,102.853,8450,2550,8450,2550,1859.91,0,0.756712,9.7226
36495.2,91.4361,8450,2550,8450,2550,1857.61,1,0.0301275,10.9366
36506.8,86.5291,8450,2550,8450,2550,1855.19,0,0.319048,11.5568
36515.9,109.858,8450,2550,8450,2550,1853.28,0,0.546615,9.1027
36526,99.1002,8450,2550,8450,2550,1851.18,0,0.798885,10.0908
36536.3,96.5922,8450,2550,8450,2550,1849.02,1,0.057705,10.3528
36547.8,86.8787,8450,2550,8450,2550,1846.63,0,0.345463,11.5103
36558,98.1268,8450,2550,8450,2550,1844.52,0,0.600235,10.1909
36567.4,106.087,8450,2550,8450,2550,1842.57,0,0.83589,9.4262
36577.2,102.476,8450,2550,8450,2550,1840.55,1,0.07985,9.7584
36587.5,96.7015,8450,2550,8450,2550,1838.42,0,0.338378,10.3411
36597.2,103.9,8450,2550,8450,2550,1836.45,0,0.578992,9.6246
36606.6,106.092,8450,2550,8450,2550,1834.51,0,0.814637,9.4258
36615.7,109.729,8450,2550,8450,2550,1832.65,1,0.0424725,9.1134
36625.8,98.8347,8450,2550,8450,2550,1830.58,0,0.29542,10.1179
36635.6,102.065,8450,2550,8450,2550,1828.59,0,0.540362,9.7977
36647.8,82.0425,8450,2550,8450,2550,1826.11,0,0.845083,12.1888
36659.3,86.9527,8450,2550,8450,2550,1823.78,1,0.132595,11.5005
36670.8,87.3584,8450,2550,8450,2550,1821.46,0,0.418772,11.4471
36682.1,88.4619,8450,2550,8450,2550,1819.18,0,0.70138,11.3043
36696.5,69.2991,8450,2550,8450,2550,1816.28,1,0.062135,14.4302
36707.9,87.5044,8450,2550,8450,2550,1813.99,0,0.347835,11.428
36717.3,106.737,8450,2550,8450,2550,1812.12,0,0.582055,9.3688
36727.7,95.6041,8450,2550,8450,2550,1810.03,0,0.84355,10.4598
36737.1,106.529,8450,2550,8450,2550,1808.16,1,0.0782275,9.3871
36747.9,93.1506,8450,2550,8450,2550,1806.02,0,0.34661,10.7353
36759,90.1876,8450,2550,8450,2550,1803.83,0,0.62381,11.088
36771.1,82.3025,8450,2550,8450,2550,1801.42,0,0.927567,12.1503
36783.2,82.5553,8450,2550,8450,2550,1799.03,1,0.230395,12.1131
36796.7,74.2319,8450,2550,8450,2550,1796.38,0,0.567177,13.4713
36808.2,86.6484,8450,2550,8450,2550,1794.12,0,0.8557,11.5409
36818.8,94.6136,8450,2550,8450,2550,1792.05,1,0.119933,10.5693
36831.5,78.5861,8450,2550,8450,2550,1789.57,0,0.438055,12.7249
36843.4,83.8673,8450,2550,8450,2550,1787.25,0,0.736145,11.9236
36853.1,103.737,8450,2550,8450,2550,1785.37,0,0.97714,9.6398
36863.4,96.5876,8450,2550,8450,2550,1783.37,1,0.235972,10.3533
36877.4,71.836,8450,2550,8450,2550,1780.68,0,0.583987,13.9206
36888,93.6075,8450,2550,8450,2550,1778.62,0,0.85106,10.6829
36898.9,92.2271,8450,2550,8450,2550,1776.53,1,0.12213,10.8428
36912.8,71.9984,8450,2550,8450,2550,1773.87,0,0.46936,13.8892
36922.7,100.347,8450,2550,8450,2550,1771.96,0,0.718495,9.9654
36936.5,72.8003,8450,2550,8450,2550,1769.34,1,0.0619,13.7362
36948.8,81.2605,8450,2550,8450,2550,1767,0,0.369552,12.3061
36960.1,88.178,8450,2550,8450,2550,1764.85,0,0.65307,11.3407
36973.6,74.2099,8450,2550,8450,2550,1762.3,0,0.989953,13.4753
36983.9,97.0177,8450,2550,8450,2550,1760.35,1,0.247637,10.3074
36997.7,72.6538,8450,2550,8450,2550,1757.76,0,0.591735,13.7639
37008.4,93.4352,8450,2550,8450,2550,1755.75,0,0.8593,10.7026
37017.5,109.195,8450,2550,8450,2550,1754.03,1,0.0882475,9.1579
37028.7,89.8836,8450,2550,8450,2550,1751.95,0,0.366385,11.1255
37040.6,83.9363,8450,2550,8450,2550,1749.73,0,0.66423,11.9138
37051.2,94.3726,8450,2550,8450,2550,1747.76,0,0.929138,10.5963
37060.9,103.135,8450,2550,8450,2550,1745.96,1,0.171538,9.696
37073.2,81.2367,8450,2550,8450,2550,1743.68,0,0.47928,12.3097
37082.8,103.856,8450,2550,8450,2550,1741.9,0,0.719998,9.6287
37092.9,99.2684,8450,2550,8450,2550,1740.04,0,0.97184,10.0737
37102.5,104.28,8450,2550,8450,2550,1738.27,1,0.21158,9.5896
37115.1,79.418,8450,2550,8450,2550,1735.96,0,0.52637,12.5916
37125.6,94.9145,8450,2550,8450,2550,1734.03,0,0.789765,10.5358
37135.1,105.347,8450,2550,8450,2550,1732.29,1,0.027075,9.4924
37147.6,79.818,8450,2550,8450,2550,1730.01,0,0.340288,12.5285
37158,96.752,8450,2550,8450,2550,1728.13,0,0.59868,10.3357
37171.5,74.0456,8450,2550,8450,2550,1725.68,0,0.93631,13.5052
37181.8,97.0987,8450,2550,8450,2550,1723.81,1,0.19378,10.2988
37195.1,74.749,8450,2550,8450,2550,1721.4,0,0.528233,13.3781
37204.4,108.292,8450,2550,8450,2550,1719.73,0,0.75909,9.2343
37214,104.005,8450,2550,8450,2550,1718,0,0.999462,9.6149
37225.4,87.5795,8450,2550,8450,2550,1715.95,1,0.284918,11.4182
37238.8,74.4275,8450,2550,8450,2550,1713.55,0,0.620815,13.4359
37248.1,107.921,8450,2550,8450,2550,1711.9,0,0.852465,9.266
37257.3,108.659,8450,2550,8450,2550,1710.26,1,0.0825425,9.2031
37267.8,95.638,8450,2550,8450,2550,1708.4,0,0.343945,10.4561
37278.1,96.8532,8450,2550,8450,2550,1706.56,0,0.602067,10.3249
37293.6,64.3952,8450,2550,8450,2550,1703.82,0,0.990295,15.5291
37305.5,84.202,8450,2550,8450,2550,1701.72,1,0.2872,11.8762
37316.3,92.9403,8450,2550,8450,2550,1699.83,0,0.55619,10.7596
37326.8,94.9577,8450,2550,8450,2550,1697.98,0,0.819465,10.531
37336,108.743,8450,2550,8450,2550,1696.36,1,0.049365,9.196
37347.6,85.831,8450,2550,8450,2550,1694.33,0,0.340635,11.6508
37370.4,43.9553,8450,2550,8450,2550,1690.36,0,0.909395,22.7504
37380.4,99.9161,8450,2550,8450,2550,1688.62,1,0.159605,10.0084
37390.9,95.5685,8450,2550,8450,2550,1686.81,0,0.421198,10.4637
37404.3,74.3765,8450,2550,8450,2550,1684.48,0,0.757325,13.4451
37413.6,107.812,8450,2550,8450,2550,1682.88,0,0.98921,9.2754
37424.3,93.1289,8450,2550,8450,2550,1681.03,1,0.257655,10.7378
37435,93.7295,8450,2550,8450,2550,1679.2,0,0.52438,10.669
37445.5,95.2916,8450,2550,8450,2550,1677.4,0,0.786732,10.4941
37454.8,107.1,8450,2550,8450,2550,1675.8,1,0.02016,9.3371
37471.1,61.4039,8450,2550,8450,2550,1673.03,0,0.4273,16.2856
37480.9,102.287,8450,2550,8450,2550,1671.36,0,0.67171,9.7764
37490.7,102.255,8450,2550,8450,2550,1669.7,0,0.916197,9.7795
37500.8,98.4892,8450,2550,8450,2550,1667.98,1,0.170033,10.1534
37513.1,81.153,8450,2550,8450,2550,1665.9,0,0.478092,12.3224
37522.8,103.605,8450,2550,8450,2550,1664.27,0,0.719392,9.652
37541.2,54.4084,8450,2550,8450,2550,1661.17,1,0.17888,18.3795
37555.5,69.5478,8450,2550,8450,2550,1658.76,0,0.538345,14.3786
37569.9,69.4016,8450,2550,8450,2550,1656.35,0,0.898567,14.4089
37579.7,102.199,8450,2550,8450,2550,1654.72,1,0.143187,9.7848
37590.8,90.1616,8450,2550,8450,2550,1652.88,0,0.420467,11.0912
37600.1,107.486,8450,2550,8450,2550,1651.33,0,0.653055,9.3035
37610.7,94.6208,8450,2550,8450,2550,1649.58,0,0.917268,10.5685
37620.5,101.901,8450,2550,8450,2550,1647.95,1,0.162602,9.8134
37631.8,88.945,8450,2550,8450,2550,1646.1,0,0.443675,11.2429
37641.6,102.04,8450,2550,8450,2550,1644.48,0,0.688677,9.8001
37653.2,85.9601,8450,2550,8450,2550,1642.57,0,0.97951,11.6333
37662.9,103.414,8450,2550,8450,2550,1640.98,1,0.221257,9.6699
37675.7,77.8834,8450,2550,8450,2550,1638.88,0,0.54225,12.8397
37686.2,94.7984,8450,2550,8450,2550,1637.16,0,0.805968,10.5487
37698.4,82.0782,8450,2550,8450,2550,1635.18,1,0.110555,12.1835
37709.2,92.7455,8450,2550,8450,2550,1633.42,0,0.38011,10.7822
37719.1,101.506,8450,2550,8450,2550,1631.82,0,0.6264,9.8516
37728.8,102.282,8450,2550,8450,2550,1630.24,0,0.870822,9.7769
37738.7,101.731,8450,2550,8450,2550,1628.65,1,0.116567,9.8298
37749,97.0309,8450,2550,8450,2550,1626.99,0,0.374218,10.306
37758.3,107.436,8450,2550,8450,2550,1625.49,0,0.606915,9.3079
37768.2,101.266,8450,2550,8450,2550,1623.91,0,0.85379,9.875
37779.8,85.8141,8450,2550,8450,2550,1622.04,1,0.145118,11.6531
37790.6,92.3156,8450,2550,8450,2550,1620.31,0,0.415927,10.8324
37801.1,95.6901,8450,2550,8450,2550,1618.64,0,0.677188,10.4504
37811.7,94.4555,8450,2550,8450,2550,1616.95,0,0.941863,10.587
37823.5,84.6604,8450,2550,8450,2550,1615.07,1,0.23716,11.8119
37840,60.5829,8450,2550,8450,2550,1612.46,0,0.649818,16.5063
37860.6,48.5991,8450,2550,8450,2550,1609.21,1,0.16423,20.5765
37883.6,43.4737,8450,2550,8450,2550,1605.59,0,0.73929,23.0024
37898.1,68.8905,8450,2550,8450,2550,1603.32,1,0.102185,14.5158
37913.2,66.1236,8450,2550,8450,2550,1600.95,0,0.480265,15.1232
37926.5,75.1445,8450,2550,8450,2550,1598.88,0,0.812958,13.3077
37940,74.1801,8450,2550,8450,2550,1596.79,1,0.149975,13.4807
37953.9,72.1163,8450,2550,8450,2550,1594.64,0,0.496637,13.8665
37964.9,90.5002,8450,2550,8450,2550,1592.93,0,0.77288,11.0497
37975.6,93.5305,8450,2550,8450,2550,1591.28,1,0.0401725,10.6917
37988.1,79.8639,8450,2550,8450,2550,1589.35,0,0.353205,12.5213
37998,101.261,8450,2550,8450,2550,1587.83,0,0.600092,9.8755
38007.5,105.813,8450,2550,8450,2550,1586.39,0,0.836357,9.4506
38016.7,108.34,8450,2550,8450,2550,1584.97,1,0.0671125,9.2302
38027.8,90.371,8450,2550,8450,2550,1583.28,0,0.34375,11.0655
38037.1,107.393,8450,2550,8450,2550,1581.86,0,0.57654,9.3116
38046.6,104.568,8450,2550,8450,2550,1580.41,0,0.81562,9.5632
38055.5,112.609,8450,2550,8450,2550,1579.06,1,0.0376275,8.8803
38066.7,89.4614,8450,2550,8450,2550,1577.37,0,0.317077,11.178
38076.2,104.986,8450,2550,8450,2550,1575.92,0,0.555205,9.5251
38085.8,104.201,8450,2550,8450,2550,1574.48,0,0.795125,9.5968
38096.6,92.854,8450,2550,8450,2550,1572.85,1,0.064365,10.7696
38108.3,85.0955,8450,2550,8450,2550,1571.08,0,0.358153,11.7515
38118.6,97.1789,8450,2550,8450,2550,1569.54,0,0.61541,10.2903
38128.6,100.505,8450,2550,8450,2550,1568.05,0,0.864155,9.9498
38138,106.521,8450,2550,8450,2550,1566.65,1,0.09885,9.3878
38150.3,81.2592,8450,2550,8450,2550,1564.81,0,0.406507,12.3063
38162.9,79.1465,8450,2550,8450,2550,1562.93,0,0.722377,12.6348
38172,109.479,8450,2550,8450,2550,1561.57,0,0.950733,9.1342
38181.5,105.362,8450,2550,8450,2550,1560.17,1,0.18801,9.4911
38191.9,95.9196,8450,2550,8450,2550,1558.62,0,0.448645,10.4254
38202.1,98.6952,8450,2550,8450,2550,1557.13,0,0.70195,10.1322
38214.9,78.103,8450,2550,8450,2550,1555.24,1,0.02204,12.8036
38226.6,85.5593,8450,2550,8450,2550,1553.52,0,0.314235,11.6878
38235.9,106.943,8450,2550,8450,2550,1552.15,0,0.548005,9.3508
38246.6,93.8236,8450,2550,8450,2550,1550.59,0,0.814462,10.6583
38257.3,93.0839,8450,2550,8450,2550,1549.02,1,0.0830375,10.743
38268,93.9788,8450,2550,8450,2550,1547.46,0,0.349055,10.6407
38278,99.8034,8450,2550,8450,2550,1546,0,0.599548,10.0197
38287.3,107.861,8450,2550,8450,2550,1544.66,0,0.831327,9.2712
38296.5,108.344,8450,2550,8450,2550,1543.32,1,0.062075,9.2299
38306.7,98.2019,8450,2550,8450,2550,1541.84,0,0.316653,10.1831
38317.9,88.9189,8450,2550,8450,2550,1540.22,0,0.597808,11.2462
38327.6,103.116,8450,2550,8450,2550,1538.82,0,0.840253,9.6978
38336.7,110.481,8450,2550,8450,2550,1537.52,1,0.066535,9.0513
38347.9,89.0638,8450,2550,8450,2550,1535.9,0,0.347232,11.2279
38358.1,98.2251,8450,2550,8450,2550,1534.44,0,0.60175,10.1807
38368,100.49,8450,2550,8450,2550,1533.02,0,0.85053,9.9512
38377.9,101.393,8450,2550,8450,2550,1531.61,1,0.097095,9.8626
38389.3,87.6993,8450,2550,8450,2550,1529.98,0,0.38216,11.4026
38400.6,88.7989,8450,2550,8450,2550,1528.38,0,0.663695,11.2614
38410.5,100.585,8450,2550,8450,2550,1526.97,0,0.91224,9.9418
38420.8,97.1468,8450,2550,8450,2550,1525.51,1,0.169583,10.2937
38432.9,82.7924,8450,2550,8450,2550,1523.8,0,0.471543,12.0784
38445,82.7465,8450,2550,8450,2550,1522.09,0,0.77367,12.0851
38455.2,97.6954,8450,2550,8450,2550,1520.65,1,0.0295675,10.2359
38467,84.5216,8450,2550,8450,2550,1518.99,0,0.32535,11.8313
38477,100.304,8450,2550,8450,2550,1517.59,0,0.574592,9.9697
38487.4,96.2492,8450,2550,8450,2550,1516.13,0,0.834335,10.3897
38498.2,92.5378,8450,2550,8450,2550,1514.62,1,0.104495,10.8064
38508.8,94.5117,8450,2550,8450,2550,1513.15,0,0.369013,10.5807
38518.1,106.628,8450,2550,8450,2550,1511.84,0,0.603472,9.3784
38529,92.3864,8450,2550,8450,2550,1510.34,0,0.874075,10.8241
38538.7,102.251,8450,2550,8450,2550,1508.98,1,0.118573,9.7799
38549.8,90.6224,8450,2550,8450,2550,1507.45,0,0.394442,11.0348
38561.8,82.969,8450,2550,8450,2550,1505.79,0,0.69576,12.0527
38575.9,71.1592,8450,2550,8450,2550,1503.85,1,0.047085,14.053
38589.5,73.7159,8450,2550,8450,2550,1501.99,0,0.386225,13.5656
38622.8,29.9946,8450,2550,8450,2550,1497.42,1,0.219708,33.3393
38656.1,29.9987,8450,2550,8450,2550,1492.89,1,0.0530775,33.3348
38689.6,29.8425,8450,2550,8450,2550,1488.36,0,0.89081,33.5093
38723,29.9989,8450,2550,8450,2550,1483.88,1,0.724175,33.3346
38756.3,29.9976,8450,2550,8450,2550,1479.42,1,0.557575,33.336
38789.6,29.9975,8450,2550,8450,2550,1474.99,1,0.390978,33.3361
38823,29.9999,8450,2550,8450,2550,1470.59,1,0.224315,33.3335
38856.3,29.9983,8450,2550,8450,2550,1466.22,1,0.057695,33.3352
38896.7,24.7323,8450,2550,8450,2550,1460.95,1,0.06852,40.433
38934.4,26.5227,8450,2550,8450,2550,1456.07,1,0.01111,37.7036
38976.9,23.5801,8450,2550,8450,2550,1450.61,1,0.071325,42.4086
39010.2,30.0004,8450,2550,8450,2550,1446.36,0,0.904648,33.3329
39043.5,29.9977,8450,2550,8450,2550,1442.13,1,0.738045,33.3359
39076.9,29.9957,8450,2550,8450,2550,1437.92,1,0.571497,33.3381
39110.2,29.9968,8450,2550,8450,2550,1433.74,1,0.40492,33.3369
39143.5,29.9994,8450,2550,8450,2550,1429.58,1,0.23827,33.334
39178.2,28.8108,8450,2550,8450,2550,1425.27,1,0.106,34.7092
39211.6,30.0006,8450,2550,8450,2550,1421.16,0,0.939318,33.3327
39244.9,29.9997,8450,2550,8450,2550,1417.08,1,0.77266,33.3337
39278.2,29.999,8450,2550,8450,2550,1413.02,1,0.606022,33.3345
39311.6,29.9986,8450,2550,8450,2550,1408.98,1,0.439395,33.3349
39344.9,29.997,8450,2550,8450,2550,1404.96,1,0.272812,33.3367
39378.3,29.9287,8450,2550,8450,2550,1400.96,1,0.108132,33.4128
39411.7,29.999,8450,2550,8450,2550,1396.99,0,0.941495,33.3345
39445,29.9969,8450,2550,8450,2550,1393.04,1,0.774915,33.3368
39478.3,29.9985,8450,2550,8450,2550,1389.11,1,0.60829,33.335
39511.7,29.997,8450,2550,8450,2550,1385.21,1,0.441707,33.3367
39545,29.9959,8450,2550,8450,2550,1381.33,1,0.275155,33.3379
39578.3,29.9969,8450,2550,8450,2550,1377.47,1,0.108575,33.3368
39611.7,29.9956,8450,2550,8450,2550,1373.63,0,0.94203,33.3382
39645,30.0002,8450,2550,8450,2550,1369.81,1,0.775357,33.3331
39678.4,29.9981,8450,2550,8450,2550,1366.01,1,0.608742,33.3354
39711.7,29.9978,8450,2550,8450,2550,1362.24,1,0.442138,33.3358
39745,29.9942,8450,2550,8450,2550,1358.48,1,0.275633,33.3398
39778.4,29.9973,8450,2550,8450,2550,1354.75,1,0.10904,33.3363
39811.7,29.9971,8450,2550,8450,2550,1351.03,0,0.942455,33.3366
39845,29.9969,8450,2550,8450,2550,1347.34,1,0.775875,33.3368
39878.4,29.9981,8450,2550,8450,2550,1343.67,1,0.609263,33.3355
39911.7,29.9981,8450,2550,8450,2550,1340.02,1,0.44265,33.3355
39945,29.9987,8450,2550,8450,2550,1336.38,1,0.27602,33.3348
39978.4,29.9986,8450,2550,8450,2550,1332.77,1,0.109393,33.3349
40011.7,29.9986,8450,2550,8450,2550,1329.17,0,0.942765,33.3349
40045.1,29.997,8450,2550,8450,2550,1325.6,1,0.776182,33.3367
40078.4,29.9968,8450,2550,8450,2550,1322.04,1,0.609605,33.3369
40111.7,29.9992,8450,2550,8450,2550,1318.51,1,0.44296,33.3342
40145.1,29.9977,8450,2550,8450,2550,1314.99,1,0.276358,33.3359
40178.4,29.996,8450,2550,8450,2550,1311.49,1,0.109802,33.3378
40211.7,29.9989,8450,2550,8450,2550,1308.01,0,0.943168,33.3346
40245.1,29.9976,8450,2550,8450,2550,1304.55,1,0.776568,33.336
40278.4,29.9963,8450,2550,8450,2550,1301.1,1,0.610003,33.3374
40311.7,29.999,8450,2550,8450,2550,1297.68,1,0.443365,33.3345
40345.1,29.9977,8450,2550,8450,2550,1294.27,1,0.276762,33.3359
40378.5,29.936,8450,2550,8450,2550,1290.87,1,0.111878,33.4046
40411.8,29.9996,8450,2550,8450,2550,1287.5,0,0.945222,33.3338
40445.1,29.9994,8450,2550,8450,2550,1284.15,1,0.778572,33.334
40478.5,29.9959,8450,2550,8450,2550,1280.81,1,0.61202,33.3379
40511.8,29.9981,8450,2550,8450,2550,1277.49,1,0.445405,33.3354
40545.2,29.9981,8450,2550,8450,2550,1274.19,1,0.27879,33.3354
40582.3,26.8931,8450,2550,8450,2550,1270.53,1,0.208397,37.1843
40615.7,29.9997,8450,2550,8450,2550,1267.26,1,0.04174,33.3337
40649,29.999,8450,2550,8450,2550,1264.01,0,0.8751,33.3344
40682.3,29.9959,8450,2550,8450,2550,1260.78,1,0.708547,33.3379
40715.7,29.9972,8450,2550,8450,2550,1257.56,1,0.541957,33.3364
40749,29.9948,8450,2550,8450,2550,1254.36,1,0.375435,33.3391
40782.4,29.9999,8450,2550,8450,2550,1251.17,1,0.20877,33.3334
40815.7,29.9987,8450,2550,8450,2550,1248.01,1,0.04214,33.3348
40849,30.0001,8450,2550,8450,2550,1244.85,0,0.87547,33.3332
40882.4,29.9993,8450,2550,8450,2550,1241.72,1,0.708822,33.3341
40915.7,29.9983,8450,2550,8450,2550,1238.6,1,0.542202,33.3352
40949,29.9986,8450,2550,8450,2550,1235.49,1,0.375575,33.3349
40982.4,29.9997,8450,2550,8450,2550,1232.4,1,0.208917,33.3337
41015.7,29.9958,8450,2550,8450,2550,1229.33,1,0.0423675,33.338
41049,29.9972,8450,2550,8450,2550,1226.27,0,0.87578,33.3365
41082.4,29.9983,8450,2550,8450,2550,1223.23,1,0.70916,33.3352
41115.7,29.9968,8450,2550,8450,2550,1220.2,1,0.542583,33.3369
41149,29.9971,8450,2550,8450,2550,1217.19,1,0.375998,33.3366
41182.4,29.9961,8450,2550,8450,2550,1214.19,1,0.20944,33.3377
41215.7,29.999,8450,2550,8450,2550,1211.2,1,0.0428,33.3344
41249,29.9994,8450,2550,8450,2550,1208.24,0,0.87615,33.334
41282.4,29.9977,8450,2550,8450,2550,1205.28,1,0.709548,33.3359
41315.7,29.9963,8450,2550,8450,2550,1202.34,1,0.542983,33.3374
41349.1,29.9973,8450,2550,8450,2550,1199.41,1,0.37639,33.3363
41382.4,29.9964,8450,2550,8450,2550,1196.5,1,0.209823,33.3373
41415.7,29.9957,8450,2550,8450,2550,1193.6,1,0.043275,33.3381
41449.1,29.9968,8450,2550,8450,2550,1190.72,0,0.876697,33.3369
41482.4,29.9991,8450,2550,8450,2550,1187.85,1,0.710055,33.3343
41515.7,29.9984,8450,2550,8450,2550,1185,1,0.543432,33.3351
41549.1,29.9974,8450,2550,8450,2550,1182.15,1,0.376837,33.3362
41582.4,29.9974,8450,2550,8450,2550,1179.33,1,0.210242,33.3362
41615.8,29.9865,8450,2550,8450,2550,1176.51,1,0.04395,33.3483
41649.1,30.0005,8450,2550,8450,2550,1173.71,0,0.87727,33.3328
41682.4,29.9971,8450,2550,8450,2550,1170.92,1,0.710685,33.3366
41715.8,29.9998,8450,2550,8450,2550,1168.14,1,0.544025,33.3336
41749.1,29.9992,8450,2550,8450,2550,1165.38,1,0.37738,33.3342
41782.4,29.9985,8450,2550,8450,2550,1162.63,1,0.210755,33.335
41815.8,29.9995,8450,2550,8450,2550,1159.9,1,0.0441025,33.3339
41849.1,29.9959,8450,2550,8450,2550,1157.17,0,0.87755,33.3379
41882.4,29.994,8450,2550,8450,2550,1154.46,1,0.71105,33.34
41915.8,29.9975,8450,2550,8450,2550,1151.77,1,0.544452,33.3361
41949.1,29.9988,8450,2550,8450,2550,1149.08,1,0.37782,33.3347
41982.5,29.9977,8450,2550,8450,2550,1146.41,1,0.211217,33.3359
42015.8,29.9993,8450,2550,8450,2550,1143.75,1,0.04457,33.3341
