t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render
76471.7,133.307,8471.03,5021.82,8475.73,5017.34,476.567,0,0.459365,7.5015,5.48999,5.31158
76479.5,129.341,8471.03,5021.82,8474.05,5018.94,476.483,0,0.652653,7.7315,5.48999,5.37537
76487.1,130.839,8471.03,5021.82,8472.39,5020.52,476.401,0,0.843728,7.643,5.48999,5.43842
76495.1,125.724,8463.07,5030.8,8470.69,5022.2,476.587,1,0.042575,7.9539,5.81999,5.50404
76502.9,127.603,8463.07,5030.8,8469.13,5023.96,476.502,0,0.238495,7.8368,5.81999,5.5687
76510.1,139.462,8463.07,5030.8,8467.71,5025.57,476.425,0,0.417755,7.1704,5.81999,5.62785
76517.3,138.781,8463.07,5030.8,8466.27,5027.19,476.348,0,0.597895,7.2056,5.81999,5.6873
76524.7,135.325,8463.07,5030.8,8464.8,5028.84,476.268,0,0.782635,7.3896,5.81999,5.74826
76531.9,137.992,8463.07,5030.8,8463.36,5030.47,476.19,0,0.963805,7.2468,5.81999,5.80805
76539,141.097,8455.7,5040.26,8462.03,5032.13,476.385,1,0.140988,7.0873,0.149992,0.149992
76547,125.236,8455.7,5040.26,8460.56,5034.02,476.299,0,0.34061,7.9849,0.149992,0.149992
76554.3,136.093,8455.7,5040.26,8459.21,5035.76,476.22,0,0.524307,7.3479,0.149992,0.149992
76561.6,137.091,8455.7,5040.26,8457.86,5037.49,476.142,0,0.706667,7.2944,0.149992,0.149992
76569,136.364,8455.7,5040.26,8456.51,5039.22,476.063,0,0.89,7.3333,0.149992,0.149992
76576.3,136.911,8448.97,5050.2,8455.21,5040.98,476.255,1,0.0726,7.304,0.479992,0.17395
76584.2,125.88,8448.97,5050.2,8453.87,5042.96,476.17,0,0.271203,7.9441,0.479992,0.239488
76591.5,137.291,8448.97,5050.2,8452.65,5044.77,476.092,0,0.453297,7.2838,0.479992,0.29958
76598.7,139.489,8448.97,5050.2,8451.44,5046.55,476.015,0,0.632523,7.169,0.479992,0.358724
76606,136.868,8448.97,5050.2,8450.21,5048.36,475.937,0,0.81518,7.3063,0.479992,0.419001
76613.1,139.517,8448.97,5050.2,8449.01,5050.14,475.86,0,0.99437,7.1676,0.479992,0.478134
76620.8,131.344,8444.11,5061.17,8448.07,5052.23,476.049,1,0.18471,7.6136,0.809992,0.540946
76631.4,94.0238,8444.11,5061.17,8446.78,5055.14,475.935,0,0.4506,10.6356,0.809992,0.62869
76639,131.945,8444.11,5061.17,8445.86,5057.22,475.853,0,0.640073,7.5789,0.809992,0.691215
76648.2,108.026,8444.11,5061.17,8444.74,5059.76,475.754,0,0.871498,9.257,0.809992,0.767586
76655.9,129.762,8441.15,5072.8,8443.92,5061.92,475.942,1,0.0641575,7.7064,1.13999,0.831164
76664.2,120.919,8441.15,5072.8,8443.31,5064.32,475.853,0,0.270907,8.27,1.13999,0.899391
76671.5,136.062,8441.15,5072.8,8442.77,5066.46,475.775,0,0.454648,7.3496,1.13999,0.960025
76678.8,137.546,8441.15,5072.8,8442.23,5068.57,475.697,0,0.636405,7.2703,1.13999,1.02001
76685.9,141.745,8441.15,5072.8,8441.71,5070.62,475.621,0,0.812778,7.0549,1.13999,1.07821
76693,140.635,8441.15,5072.8,8441.18,5072.69,475.545,0,0.990542,7.1106,1.13999,1.13687
76700.1,140.311,8440.23,5084.77,8440.99,5074.82,475.739,1,0.168718,7.127,1.46999,1.19567
76707.9,128.558,8440.23,5084.77,8440.81,5077.15,475.656,0,0.363182,7.7786,1.46999,1.25984
76715,140.294,8440.23,5084.77,8440.65,5079.28,475.58,0,0.54138,7.1279,1.46999,1.31865
76722,142.723,8440.23,5084.77,8440.49,5081.37,475.505,0,0.716545,7.0066,1.46999,1.37645
76729.4,135.604,8440.23,5084.77,8440.32,5083.58,475.426,0,0.900905,7.3744,1.46999,1.43729
76736.5,140.054,8441.13,5096.73,8440.3,5085.72,475.619,1,0.0794075,7.1401,1.79999,1.4962
76744.3,128.416,8441.13,5096.73,8440.47,5088.04,475.536,0,0.274087,7.7872,1.79999,1.56044
76751.4,141.088,8441.13,5096.73,8440.63,5090.17,475.46,0,0.451283,7.0878,1.79999,1.61891
76758.6,139.268,8441.13,5096.73,8440.79,5092.31,475.384,0,0.630792,7.1804,1.79999,1.67815
76765.8,139.41,8441.13,5096.73,8440.96,5094.46,475.307,0,0.81012,7.1731,1.79999,1.73733
76772.8,142.013,8441.13,5096.73,8441.11,5096.57,475.232,0,0.98616,7.0416,1.79999,1.79542
76780,138.937,8442.93,5108.59,8441.43,5098.7,475.425,1,0.166098,7.1975,2.12999,1.8548
76793.1,76.2713,8442.93,5108.59,8442.02,5102.59,475.285,0,0.493875,13.1111,2.12999,1.96297
76801.8,115.425,8442.93,5108.59,8442.41,5105.16,475.193,0,0.710465,8.6636,2.12999,2.03445
76809.6,128.139,8442.93,5108.59,8442.76,5107.47,475.109,0,0.905565,7.804,2.12999,2.09883
76817.6,125.188,8442.52,5120.59,8442.89,5109.86,475.293,1,0.105265,7.988,2.45999,2.16473
76825.5,126.21,8442.52,5120.59,8442.81,5112.23,475.209,0,0.303347,7.9233,2.45999,2.2301
76833,133.515,8442.52,5120.59,8442.73,5114.48,475.129,0,0.490593,7.4898,2.45999,2.29189
76840.4,135.601,8442.52,5120.59,8442.66,5116.69,475.051,0,0.674958,7.3746,2.45999,2.35273
76847.9,132.908,8442.52,5120.59,8442.58,5118.95,474.971,0,0.863057,7.524,2.45999,2.4148
76855.4,132.988,8440.74,5132.45,8442.43,5121.19,475.159,1,0.051045,7.5195,2.78999,2.47684
76865.9,94.9938,8440.74,5132.45,8441.96,5124.32,475.047,0,0.31422,10.527,2.78999,2.56368
76873.8,126.711,8440.74,5132.45,8441.61,5126.66,474.963,0,0.51152,7.892,2.78999,2.62879
76881.3,134.172,8440.74,5132.45,8441.28,5128.87,474.884,0,0.697847,7.4531,2.78999,2.69028
76888.6,137.41,8440.74,5132.45,8440.95,5131.03,474.807,0,0.879785,7.2775,2.78999,2.75032
76897.1,117.628,8438.05,5144.15,8440.49,5133.53,474.985,1,0.09232,8.5014,3.11999,2.82046
76905,125.171,8438.05,5144.15,8439.95,5135.87,474.9,0,0.292048,7.9891,3.11999,2.88637
76912.6,132.307,8438.05,5144.15,8439.45,5138.08,474.82,0,0.481003,7.5582,3.11999,2.94872
76919.8,138.399,8438.05,5144.15,8438.96,5140.19,474.743,0,0.66164,7.2255,3.11999,3.00833
76927.2,135.373,8438.05,5144.15,8438.46,5142.35,474.665,0,0.846315,7.387,3.11999,3.06928
76934.6,134.635,8434.72,5155.68,8437.95,5144.52,474.854,1,0.0320025,7.4275,3.44999,3.13055
76942.6,126.371,8434.72,5155.68,8437.29,5146.8,474.77,0,0.229833,7.9132,3.44999,3.19584
76950,134.38,8434.72,5155.68,8436.67,5148.94,474.691,0,0.415873,7.4416,3.44999,3.25723
76957.7,129.087,8434.72,5155.68,8436.02,5151.18,474.609,0,0.60954,7.7467,3.44999,3.32114
76965.3,132.762,8434.72,5155.68,8435.39,5153.35,474.529,0,0.797848,7.5323,3.44999,3.38328
76972.8,132.556,8434.72,5155.68,8434.76,5155.52,474.449,0,0.986448,7.544,3.44999,3.44552
76980.9,123.842,8430.77,5167.01,8433.97,5157.81,474.632,1,0.188317,8.0748,3.77999,3.51214
76990.3,106.479,8430.77,5167.01,8433.05,5160.47,474.532,0,0.423105,9.3915,3.77999,3.58962
76998.1,127.317,8430.77,5167.01,8432.27,5162.7,474.449,0,0.619465,7.8544,3.77999,3.65441
77005.7,132.71,8430.77,5167.01,8431.53,5164.83,474.369,0,0.807845,7.5352,3.77999,3.71658
77013.2,133.087,8430.77,5167.01,8430.79,5166.96,474.29,0,0.995692,7.5139,3.77999,3.77857
77020.5,136.262,8424.04,5176.95,8429.57,5168.79,474.48,1,0.179163,7.3388,4.10999,3.83911
77028.4,127.779,8424.04,5176.95,8428.25,5170.73,474.397,0,0.374813,7.826,4.10999,3.90368
77037.5,109.046,8424.04,5176.95,8426.71,5173.01,474.3,0,0.604073,9.1704,4.10999,3.97934
77046.3,113.638,8424.04,5176.95,8425.23,5175.2,474.207,0,0.82407,8.7999,4.10999,4.05193
77053.8,133.156,8415.62,5185.49,8423.94,5177.05,474.395,1,0.01182,7.51,4.43999,4.11389
77062.5,115.528,8415.62,5185.49,8422.12,5178.9,474.303,0,0.228217,8.6559,4.43999,4.1853
77070.1,131.253,8415.62,5185.49,8420.52,5180.53,474.223,0,0.41869,7.6189,4.43999,4.24816
77077.8,130.151,8415.62,5185.49,8418.9,5182.17,474.142,0,0.610775,7.6834,4.43999,4.31155
77086.3,117.918,8415.62,5185.49,8417.11,5183.98,474.052,0,0.822788,8.4805,4.43999,4.38151
77094.3,125.188,8405.99,5192.66,8415.4,5185.66,474.235,1,0.0224875,7.988,4.76999,4.44741
77106.7,80.6666,8405.99,5192.66,8412.42,5187.87,474.104,0,0.332405,12.3967,4.76999,4.54968
77116.4,102.524,8405.99,5192.66,8410.07,5189.62,474.001,0,0.57625,9.7538,4.76999,4.63015
77124.6,122.272,8405.99,5192.66,8408.1,5191.08,473.915,0,0.780712,8.1785,4.76999,4.69763
77132.5,126.973,8405.99,5192.66,8406.21,5192.5,473.832,0,0.977605,7.8757,4.76999,4.7626
77140.5,124.023,8396.58,5200.1,8404.31,5193.99,474.014,1,0.17918,8.063,5.09999,4.82912
77149.7,108.7,8396.58,5200.1,8402.14,5195.7,473.917,0,0.40917,9.1996,5.09999,4.90502
77157.3,132.942,8396.58,5200.1,8400.37,5197.1,473.837,0,0.597223,7.5221,5.09999,4.96707
77165.7,118.701,8396.58,5200.1,8398.39,5198.67,473.749,0,0.807835,8.4245,5.09999,5.03658
77174,120.798,8387.32,5207.73,8396.44,5200.21,473.928,1,0.0147925,8.2783,5.42999,5.10487
77182.1,123.106,8387.32,5207.73,8394.56,5201.76,473.843,0,0.21787,8.1231,5.42999,5.17189
77189.2,141.183,8387.32,5207.73,8392.92,5203.12,473.768,0,0.394945,7.083,5.42999,5.23032
77196.4,138.687,8387.32,5207.73,8391.25,5204.49,473.692,0,0.575207,7.2105,5.42999,5.28981
77203.4,141.327,8387.32,5207.73,8389.62,5205.84,473.618,0,0.752102,7.0758,5.42999,5.34818
77210.5,141.068,8387.32,5207.73,8387.98,5207.19,473.543,0,0.929322,7.0888,5.42999,5.40667
77217.8,138.301,8378.18,5215.51,8386.32,5208.59,473.734,1,0.110087,7.2306,5.75999,5.46632
77225.6,127.041,8378.18,5215.51,8384.52,5210.12,473.651,0,0.306875,7.8715,5.75999,5.53126
77232.8,138.658,8378.18,5215.51,8382.87,5211.52,473.575,0,0.487175,7.212,5.75999,5.59076
77240.1,138.313,8378.18,5215.51,8381.22,5212.93,473.499,0,0.667925,7.23,5.75999,5.65041
77247.3,137.605,8378.18,5215.51,8379.56,5214.34,473.422,0,0.849605,7.2672,5.75999,5.71036
77254.5,139.505,8369.17,5223.43,8377.92,5215.74,473.614,1,0.02881,7.1682,0.0899906,0.0899906
77262.3,128.235,8369.17,5223.43,8376.16,5217.28,473.532,0,0.223765,7.7982,0.0899906,0.0899906
77269.6,138.049,8369.17,5223.43,8374.53,5218.72,473.455,0,0.40486,7.2438,0.0899906,0.0899906
77277,133.892,8369.17,5223.43,8372.85,5220.19,473.377,0,0.591577,7.4687,0.0899906,0.0899906
77284.5,134.564,8369.17,5223.43,8371.17,5221.67,473.299,0,0.777363,7.4314,0.0899906,0.0899906
77291.5,142.056,8369.17,5223.43,8369.59,5223.06,473.225,0,0.95335,7.0395,0.0899906,0.0899906
77298.8,136.502,8361.1,5232.31,8368.07,5224.64,473.414,1,0.136497,7.3259,0.419991,0.135035
77306.5,131.012,8361.1,5232.31,8366.53,5226.34,473.334,0,0.32732,7.6329,0.419991,0.198006
77313.9,134.995,8361.1,5232.31,8365.03,5227.98,473.256,0,0.512513,7.4077,0.419991,0.25912
77320.9,141.259,8361.1,5232.31,8363.61,5229.56,473.182,0,0.689493,7.0792,0.419991,0.317523
77328.3,136.017,8361.1,5232.31,8362.12,5231.19,473.105,0,0.873293,7.352,0.419991,0.378177
77335.4,140.639,8353.85,5241.88,8360.73,5232.8,473.296,1,0.0510525,7.1104,0.749991,0.436838
77343.1,129.542,8353.85,5241.88,8359.33,5234.65,473.215,0,0.24404,7.7195,0.749991,0.500524
77350.4,137.016,8353.85,5241.88,8358.01,5236.39,473.139,0,0.4265,7.2984,0.749991,0.560736
77357.4,142.794,8353.85,5241.88,8356.74,5238.07,473.066,0,0.601578,7.0031,0.749991,0.618511
77364.7,136.849,8353.85,5241.88,8355.41,5239.81,472.989,0,0.78426,7.3073,0.749991,0.678796
77371.8,141.872,8353.85,5241.88,8354.14,5241.5,472.915,0,0.960475,7.0486,0.749991,0.736947
77379,138.995,8347.62,5252.13,8352.97,5243.31,473.106,1,0.140337,7.1945,1.07999,0.796302
77386.7,128.631,8347.62,5252.13,8351.76,5245.31,473.024,0,0.334693,7.7742,1.07999,0.860439
77394.1,136.517,8347.62,5252.13,8350.62,5247.19,472.947,0,0.51782,7.3251,1.07999,0.920871
77401.3,137.891,8347.62,5252.13,8349.5,5249.05,472.872,0,0.699122,7.2521,1.07999,0.980701
77408.4,140.495,8347.62,5252.13,8348.39,5250.87,472.797,0,0.877065,7.1177,1.07999,1.03942
77416,131.513,8343.25,5263.31,8347.33,5252.88,472.983,1,0.06716,7.6038,1.40999,1.10215
77486.1,14.2813,8340.27,5274.93,8340.81,5272.81,472.517,1,0.817698,70.0215,1.73999,1.67983
77495.3,107.763,8338.09,5286.73,8340.16,5275.52,472.685,1,0.0496875,9.2796,2.06999,1.75639
77504.7,106.843,8338.09,5286.73,8339.65,5278.28,472.587,0,0.283675,9.3595,2.06999,1.8336
77512.8,122.954,8338.09,5286.73,8339.21,5280.68,472.502,0,0.487002,8.1331,2.06999,1.9007
77521.1,120.706,8338.09,5286.73,8338.76,5283.12,472.416,0,0.694117,8.2846,2.06999,1.96905
77529.1,125.186,8338.09,5286.73,8338.32,5285.48,472.333,0,0.89382,7.9881,2.06999,2.03495
77537.4,120.475,8336.39,5298.61,8337.92,5287.94,472.511,1,0.101333,8.3005,2.39999,2.10343
77546.2,114.356,8336.39,5298.61,8337.55,5290.53,472.42,0,0.319948,8.7446,2.39999,2.17557
77554.1,125.838,8336.39,5298.61,8337.21,5292.89,472.337,0,0.518615,7.9467,2.39999,2.24113
77562.1,125.097,8336.39,5298.61,8336.87,5295.27,472.254,0,0.71846,7.9938,2.39999,2.30708
77569.9,128.031,8336.39,5298.61,8336.54,5297.59,472.172,0,0.913725,7.8106,2.39999,2.37152
77577.9,125.93,8334.96,5310.53,8336.23,5299.95,472.354,1,0.112247,7.9409,2.72999,2.43703
77586.4,117.27,8334.96,5310.53,8335.92,5302.49,472.266,0,0.32543,8.5273,2.72999,2.50738
77594.5,122.567,8334.96,5310.53,8335.63,5304.92,472.181,0,0.5294,8.1588,2.72999,2.57469
77602.6,123.535,8334.96,5310.53,8335.34,5307.33,472.096,0,0.731772,8.0949,2.72999,2.64148
77610.9,121.616,8334.96,5310.53,8335.05,5309.78,472.011,0,0.937338,8.2226,2.72999,2.70931
77619.7,112.914,8333.69,5322.46,8334.76,5312.42,472.183,1,0.158745,8.8563,3.05999,2.78238
77628.8,109.872,8333.69,5322.46,8334.47,5315.13,472.089,0,0.386283,9.1015,3.05999,2.85746
77638.7,100.668,8333.69,5322.46,8334.16,5318.1,471.985,0,0.634623,9.9336,3.05999,2.93942
77648.1,106.555,8333.69,5322.46,8333.86,5320.9,471.888,0,0.869242,9.3848,3.05999,3.01684
77660.4,81.696,8332.54,5334.4,8333.49,5324.55,472.025,1,0.175255,12.2405,3.38999,3.11782
77669.5,109.644,8332.54,5334.4,8333.23,5327.27,471.93,0,0.403265,9.1204,3.38999,3.19307
77677.6,123.327,8332.54,5334.4,8332.99,5329.7,471.846,0,0.605977,8.1085,3.38999,3.25996
77685.7,122.85,8332.54,5334.4,8332.76,5332.13,471.761,0,0.809478,8.14,3.38999,3.32712
77693.7,125.348,8331.45,5346.35,8332.53,5334.51,471.943,1,0.0089225,7.9778,3.71999,3.39293
77702.4,114.844,8331.45,5346.35,8332.29,5337.11,471.852,0,0.22661,8.7075,3.71999,3.46477
77710.4,125.75,8331.45,5346.35,8332.07,5339.49,471.77,0,0.425418,7.9523,3.71999,3.53038
77719.2,113.325,8331.45,5346.35,8331.83,5342.12,471.678,0,0.646022,8.8242,3.71999,3.60318
77727.1,126.796,8331.45,5346.35,8331.62,5344.48,471.597,0,0.84319,7.8867,3.71999,3.66824
77735.1,124.693,8330.42,5358.31,8331.41,5346.88,471.777,1,0.0436825,8.0197,4.04999,3.73441
77743.7,115.741,8330.42,5358.31,8331.18,5349.46,471.688,0,0.259683,8.64,4.04999,3.80569
77752,121.938,8330.42,5358.31,8330.97,5351.91,471.603,0,0.464705,8.2009,4.04999,3.87334
77759.8,126.642,8330.42,5358.31,8330.77,5354.27,471.521,0,0.662112,7.8963,4.04999,3.93849
77768,122.969,8330.42,5358.31,8330.56,5356.7,471.437,0,0.865415,8.1321,4.04999,4.00558
77776,125.285,8329.45,5370.27,8330.36,5359.09,471.618,1,0.06496,7.9818,4.37999,4.07143
77784.9,111.862,8329.45,5370.27,8330.14,5361.76,471.525,0,0.28845,8.9396,4.37999,4.14518
77792.9,124.474,8329.45,5370.27,8329.95,5364.16,471.442,0,0.489295,8.0338,4.37999,4.21146
77801,123.646,8329.45,5370.27,8329.75,5366.58,471.358,0,0.691485,8.0876,4.37999,4.27818
77809,124.855,8329.45,5370.27,8329.55,5368.97,471.276,0,0.891717,8.0093,4.37999,4.34426
77817.1,123.916,8320.07,5377.75,8328.57,5370.97,471.455,1,0.0934675,8.07,4.70999,4.41083
77825.9,113.134,8320.07,5377.75,8326.5,5372.62,471.364,0,0.314445,8.8391,4.70999,4.48376
77834.1,122.665,8320.07,5377.75,8324.59,5374.15,471.28,0,0.518252,8.1523,4.70999,4.55101
77842.2,123.338,8320.07,5377.75,8322.69,5375.66,471.196,0,0.720948,8.1078,4.70999,4.6179
77850.3,122.936,8320.07,5377.75,8320.78,5377.18,471.112,0,0.924305,8.1343,4.70999,4.68501
77858.5,121.963,8310.68,5385.23,8318.85,5378.72,471.29,1,0.129285,8.1992,5.03999,4.75265
77867.3,114.307,8310.68,5385.23,8316.8,5380.35,471.2,0,0.347995,8.7484,5.03999,4.82483
77875.2,126.032,8310.68,5385.23,8314.94,5381.84,471.118,0,0.546358,7.9345,5.03999,4.89029
77883.4,122.384,8310.68,5385.23,8313.02,5383.37,471.034,0,0.750633,8.171,5.03999,4.9577
77891.5,122.545,8310.68,5385.23,8311.11,5384.89,470.95,0,0.95464,8.1603,5.03999,5.02502
77899.7,122.487,8301.3,5392.71,8309.2,5386.42,471.128,1,0.158743,8.1641,5.36999,5.09237
77908.6,113.007,8301.3,5392.71,8307.12,5388.07,471.037,0,0.379968,8.849,5.36999,5.16538
77916.8,121.91,8301.3,5392.71,8305.2,5389.61,470.952,0,0.585038,8.2028,5.36999,5.23305
77924.8,124.415,8301.3,5392.71,8303.31,5391.11,470.87,0,0.785977,8.0376,5.36999,5.29936
77933.2,119.366,8301.3,5392.71,8301.34,5392.68,470.783,0,0.995417,8.3776,5.36999,5.36848
77941.3,123.292,8292.29,5400.63,8299.51,5394.28,470.962,1,0.198188,8.1108,5.69999,5.43539
77951.4,99.3986,8292.29,5400.63,8297.25,5396.27,470.859,0,0.4497,10.0605,5.69999,5.51839
77959.9,116.492,8292.29,5400.63,8295.31,5397.97,470.77,0,0.664307,8.5843,5.69999,5.58921
77969.3,106.671,8292.29,5400.63,8293.2,5399.83,470.674,0,0.898673,9.3746,5.69999,5.66655
77977.6,120.43,8283.53,5408.84,8291.36,5401.5,470.851,1,0.106262,8.3036,0.0299897,0.0299897
77987.2,103.965,8283.53,5408.84,8289.25,5403.48,470.752,0,0.346727,9.6186,0.0299897,0.0299897
77995.7,117.945,8283.53,5408.84,8287.4,5405.22,470.665,0,0.55869,8.4785,0.0299897,0.0299897
78005.3,104.039,8283.53,5408.84,8285.29,5407.19,470.566,0,0.798985,9.6118,0.0299897,0.0299897
78014,114.946,8275.01,5417.29,8283.39,5408.98,470.738,1,0.0164775,8.6997,0.35999,0.0354273
78023.3,107.695,8275.01,5417.29,8281.41,5410.94,470.643,0,0.248615,9.2855,0.35999,0.112033
78031.8,118.41,8275.01,5417.29,8279.61,5412.72,470.556,0,0.459745,8.4452,0.35999,0.181706
78040,120.885,8275.01,5417.29,8277.85,5414.47,470.471,0,0.666552,8.2723,0.35999,0.249952
78048.5,118.618,8275.01,5417.29,8276.05,5416.25,470.385,0,0.877312,8.4304,0.35999,0.319503
78056.6,123.428,8267.08,5426.3,8274.37,5418.01,470.563,1,0.07986,8.1019,0.68999,0.386344
78070.8,70.2746,8267.08,5426.3,8271.55,5421.21,470.417,0,0.435607,14.2299,0.68999,0.50374
78079.4,116.306,8267.08,5426.3,8269.85,5423.15,470.329,0,0.650558,8.598,0.68999,0.574674
78087.5,123.165,8267.08,5426.3,8268.24,5424.98,470.246,0,0.853537,8.1192,0.68999,0.641657
78096.2,115.475,8259.11,5435.27,8266.52,5426.92,470.419,1,0.070035,8.6599,1.01999,0.713101
78105.3,109.889,8259.11,5435.27,8264.71,5428.96,470.326,0,0.297538,9.1001,1.01999,0.788177
78113.5,121.492,8259.11,5435.27,8263.07,5430.81,470.241,0,0.503313,8.231,1.01999,0.856083
78121.6,123.899,8259.11,5435.27,8261.46,5432.62,470.159,0,0.70509,8.0711,1.01999,0.922669
78129.7,122.705,8259.11,5435.27,8259.84,5434.45,470.075,0,0.90883,8.1496,1.01999,0.989904
78137.8,123.522,8251.11,5444.21,8258.22,5436.26,470.254,1,0.111222,8.0957,1.34999,1.05669
78146.7,111.902,8251.11,5444.21,8256.43,5438.26,470.162,0,0.334632,8.9364,1.34999,1.13042
78155.3,116.351,8251.11,5444.21,8254.72,5440.18,470.074,0,0.5495,8.5947,1.34999,1.20132
78163.8,118.864,8251.11,5444.21,8253.03,5442.06,469.988,0,0.759825,8.413,1.34999,1.27073
78171.9,122.525,8251.11,5444.21,8251.4,5443.89,469.905,0,0.963865,8.1616,1.34999,1.33807
78180.1,122.944,8243.09,5453.14,8249.77,5445.71,470.082,1,0.16721,8.1338,1.67999,1.40517
78189,111.667,8243.09,5453.14,8247.98,5447.7,469.991,0,0.39109,8.9552,1.67999,1.47905
78197.2,122.548,8243.09,5453.14,8246.34,5449.53,469.908,0,0.595092,8.1601,1.67999,1.54637
78205.2,124.33,8243.09,5453.14,8244.73,5451.32,469.825,0,0.79617,8.0431,1.67999,1.61273
78213.5,121.262,8235.06,5462.06,8243.08,5453.16,470.002,1,0.002335,8.2466,2.00999,1.68076
78222.3,113.399,8235.06,5462.06,8241.3,5455.13,469.912,0,0.222795,8.8184,2.00999,1.75351
78230.6,120.392,8235.06,5462.06,8239.64,5456.98,469.827,0,0.43045,8.3062,2.00999,1.82204
78238.7,123.864,8235.06,5462.06,8238.02,5458.78,469.745,0,0.632285,8.0734,2.00999,1.88864
78246.9,121.023,8235.06,5462.06,8236.36,5460.62,469.66,0,0.838857,8.2629,2.00999,1.95681
78255,123.39,8226.58,5470.55,8234.71,5462.41,469.838,1,0.0414675,8.1044,2.33999,2.02367
78263.9,112.391,8226.58,5470.55,8232.82,5464.3,469.748,0,0.263905,8.8975,2.33999,2.09708
78272,123.649,8226.58,5470.55,8231.11,5466.01,469.665,0,0.46609,8.0874,2.33999,2.1638
78280.2,122.248,8226.58,5470.55,8229.38,5467.75,469.582,0,0.670592,8.1801,2.33999,2.23129
78288.2,124.685,8226.58,5470.55,8227.68,5469.45,469.5,0,0.871098,8.0202,2.33999,2.29745
78296.5,120.839,8217.82,5478.74,8225.9,5471.19,469.676,1,0.077985,8.2755,2.66999,2.36572
78305.3,113.683,8217.82,5478.74,8223.97,5472.99,469.586,0,0.297895,8.7964,2.66999,2.43829
78313.6,119.693,8217.82,5478.74,8222.14,5474.7,469.501,0,0.506763,8.3547,2.66999,2.50722
78322,120.124,8217.82,5478.74,8220.32,5476.41,469.417,0,0.71488,8.3247,2.66999,2.5759
78330.2,121.127,8217.82,5478.74,8218.51,5478.1,469.333,0,0.921275,8.2558,2.66999,2.64401
78338.3,123.34,8208.84,5486.71,8216.71,5479.73,469.51,1,0.123967,8.1077,2.99999,2.7109
78347.2,112.076,8208.84,5486.71,8214.7,5481.51,469.419,0,0.34703,8.9225,2.99999,2.78451
78355.4,123.213,8208.84,5486.71,8212.88,5483.12,469.337,0,0.54993,8.116,2.99999,2.85147
78363.5,122.772,8208.84,5486.71,8211.06,5484.75,469.254,0,0.75356,8.1452,2.99999,2.91866
78371.7,121.76,8208.84,5486.71,8209.21,5486.38,469.171,0,0.958883,8.2129,2.99999,2.98642
78379.8,123.007,8199.66,5494.43,8207.35,5487.96,469.348,1,0.162123,8.1296,3.32999,3.05349
78388.8,111.782,8199.66,5494.43,8205.3,5489.69,469.257,0,0.385772,8.946,3.32999,3.12729
78397,121.853,8199.66,5494.43,8203.42,5491.27,469.174,0,0.590937,8.2066,3.32999,3.195
78405.2,122.651,8199.66,5494.43,8201.54,5492.85,469.091,0,0.794767,8.1532,3.32999,3.26226
78413.4,121.754,8190.74,5502.46,8199.66,5494.43,469.267,1,0.0001,8.2133,3.65999,3.33002
78421.7,119.826,8190.74,5502.46,8197.8,5496.11,469.182,0,0.208735,8.3454,3.65999,3.39887
78429.2,134.007,8190.74,5502.46,8196.13,5497.6,469.107,0,0.395292,7.4623,3.65999,3.46044
78436.9,129.571,8190.74,5502.46,8194.41,5499.15,469.028,0,0.588238,7.7178,3.65999,3.52411
78444.3,134.715,8190.74,5502.46,8192.75,5500.64,468.953,0,0.773815,7.4231,3.65999,3.58535
78452.1,128.977,8190.74,5502.46,8191.03,5502.2,468.874,0,0.967647,7.7533,3.65999,3.64931
78459.4,136.119,8182.01,5510.69,8189.42,5503.7,469.059,1,0.15131,7.3465,3.98999,3.70992
78467.9,117.925,8182.01,5510.69,8187.57,5505.45,468.973,0,0.36331,8.48,3.98999,3.77988
78475.2,136.539,8182.01,5510.69,8185.97,5506.96,468.899,0,0.546408,7.3239,3.98999,3.8403
78482.8,131.079,8182.01,5510.69,8184.3,5508.53,468.822,0,0.737132,7.629,3.98999,3.90324
78490.3,134.588,8182.01,5510.69,8182.68,5510.06,468.747,0,0.922885,7.4301,3.98999,3.96454
78498,129.853,8173.45,5519.1,8181.02,5511.66,468.928,1,0.11541,7.701,4.31999,4.02807
78506.2,121.819,8173.45,5519.1,8179.26,5513.39,468.845,0,0.320632,8.2089,4.31999,4.0958
78514.2,124.902,8173.45,5519.1,8177.55,5515.07,468.764,0,0.52079,8.0063,4.31999,4.16185
78521.6,135.479,8173.45,5519.1,8175.97,5516.62,468.689,0,0.70532,7.3812,4.31999,4.22274
78529.4,127.737,8173.45,5519.1,8174.29,5518.27,468.61,0,0.901035,7.8286,4.31999,4.28733
78537.1,130.757,8165.52,5528.11,8172.72,5519.93,468.791,1,0.09223,7.6478,4.64999,4.35043
78545.5,118.954,8165.52,5528.11,8171.05,5521.82,468.706,0,0.302395,8.4066,4.64999,4.41978
78553.1,130.685,8165.52,5528.11,8169.53,5523.55,468.629,0,0.493695,7.652,4.64999,4.48291
78560.5,134.967,8165.52,5528.11,8168.06,5525.22,468.554,0,0.678925,7.4092,4.64999,4.54403
78568.1,131.366,8165.52,5528.11,8166.56,5526.93,468.477,0,0.869232,7.6123,4.64999,4.60684
78575.5,134.805,8158.07,5537.52,8165.11,5528.62,468.661,1,0.054685,7.4181,4.97999,4.66804
