t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render,eff_step,eff_decay
39002.6,50.5577,13350,12478,13350,12481.5,1400.12,0,0.706572,19.7794,2.73,2.63317,0.494485,0.895529
39018.4,63.4542,13350,12466,13350,12476.8,1398.49,1,0.100557,15.7594,3.06,2.76318,0.393985,0.915839
39035.2,59.2663,13350,12466,13350,12471.7,1394.66,0,0.522382,16.873,3.06,2.90238,0.421825,0.910167
39052.2,59.1251,13350,12466,13350,12466.7,1390.85,0,0.945215,16.9133,3.06,3.04192,0.422832,0.909962
39070.9,53.4534,13350,12454,13350,12461,1388.59,1,0.412912,18.7079,3.39,3.19626,0.467698,0.900898
39093.6,43.9528,13350,12454,13350,12454.2,1383.52,0,0.981705,22.7517,3.39,3.38396,0.568793,0.880802
39112.8,52.0497,13350,12442,13350,12448.5,1381.18,1,0.462015,19.2124,3.72,3.54246,0.48031,0.898366
39133.9,47.5337,13350,12442,13350,12442.1,1376.55,0,0.987957,21.0377,3.72,3.71602,0.525943,0.889264
39155.6,46.1248,13350,12430,13350,12435.6,1373.71,1,0.529965,21.6803,4.05,3.89489,0.542008,0.886082
39174.1,53.9054,13350,12430,13350,12430.1,1369.67,0,0.99374,18.551,4.05,4.04793,0.463775,0.901686
39190.3,61.7925,13350,12418,13350,12425.2,1368.06,1,0.39832,16.1832,4.38,4.18144,0.40458,0.913676
39207.6,57.8583,13350,12418,13350,12420,1364.34,0,0.83041,17.2836,4.38,4.32403,0.43209,0.908084
39223.7,61.9548,13350,12406,13350,12415.2,1362.76,1,0.23393,16.1408,4.71,4.45719,0.40352,0.913892
39241.1,57.399,13350,12406,13350,12410,1359.04,0,0.669478,17.4219,4.71,4.60092,0.435548,0.907384
39257.7,60.4237,13350,12394,13350,12405,1357.39,1,0.0832225,16.5498,5.04,4.73746,0.413745,0.911809
39276.6,52.9874,13350,12394,13350,12399.3,1353.4,0,0.555032,18.8724,5.04,4.89316,0.47181,0.900071
39293.8,58.1351,13350,12394,13350,12394.2,1349.78,0,0.985065,17.2013,5.04,5.03507,0.430032,0.908501
39313.1,51.6377,13350,12382,13350,12388.4,1347.58,1,0.469207,19.3657,5.37,5.19484,0.484143,0.897598
39332.7,51.1138,13350,12382,13350,12382.5,1343.51,0,0.958313,19.5642,5.37,5.35624,0.489105,0.896604
39350.4,56.5777,13350,12370,13350,12377.2,1341.7,1,0.400182,17.6748,5.7,5.50206,0.44187,0.906105
39370.6,49.2987,13350,12370,13350,12371.1,1337.51,0,0.907295,20.2845,5.7,5.6694,0.507113,0.893009
39388.5,56.0158,13350,12358,13350,12365.8,1335.69,1,0.353597,17.8521,0.0299969,0.0299969,0.446303,0.905209
39407.4,52.7911,13350,12358,13350,12360.1,1331.82,0,0.827163,18.9426,0.0299969,0.0299969,0.473565,0.899719
39424.8,57.5242,13350,12346,13350,12354.9,1330.12,1,0.261762,17.384,0.359997,0.116379,0.4346,0.907576
39443.8,52.6294,13350,12346,13350,12349.2,1326.28,0,0.736782,19.0008,0.359997,0.273135,0.47502,0.899427
39460.2,61.1471,13350,12334,13350,12344.3,1324.81,1,0.145633,16.354,0.689997,0.408056,0.40885,0.912806
39477.6,57.2426,13350,12334,13350,12339,1321.31,0,0.58237,17.4695,0.689997,0.552179,0.436738,0.907143
39495.2,56.9217,13350,12322,13350,12333.7,1319.62,1,0.02157,17.568,1.02,0.697115,0.4392,0.906645
39513,56.2879,13350,12322,13350,12328.4,1316.09,0,0.465715,17.7658,1.02,0.843683,0.444145,0.905645
39531,55.6316,13350,12322,13350,12323,1312.55,0,0.9151,17.9754,1.02,0.99198,0.449385,0.904586
39548.6,56.6649,13350,12310,13350,12317.7,1310.88,1,0.35629,17.6476,1.35,1.13757,0.44119,0.906242
39568.2,51.06,13350,12310,13350,12311.8,1307.04,0,0.84591,19.5848,1.35,1.29915,0.48962,0.896501
39586.6,54.2885,13350,12298,13350,12306.3,1305.25,1,0.306412,18.4201,1.68,1.45111,0.460503,0.902345
39604.4,56.2661,13350,12298,13350,12301,1301.81,0,0.75073,17.7727,1.68,1.59774,0.444317,0.90561
39620.8,61.0549,13350,12286,13350,12296.1,1300.43,1,0.160197,16.3787,2.01,1.73286,0.409467,0.91268
39637.9,58.2123,13350,12286,13350,12290.9,1297.13,0,0.58966,17.1785,2.01,1.87458,0.429462,0.908617
39654.5,60.396,13350,12274,13350,12286,1295.73,1,0.003595,16.5574,2.34,2.01118,0.413935,0.911771
39671.7,58.1794,13350,12274,13350,12280.8,1292.46,0,0.4333,17.1882,2.34,2.15299,0.429705,0.908568
39688,61.4753,13350,12274,13350,12275.9,1289.38,0,0.839967,16.2667,2.34,2.28719,0.406668,0.91325
39710.9,43.5299,13350,12262,13350,12269,1286.8,1,0.414285,22.9727,2.67,2.47671,0.574318,0.879717
39731.3,49.1075,13350,12262,13350,12262.9,1282.99,0,0.923373,20.3635,2.67,2.64471,0.509088,0.892615
39748.7,57.2951,13350,12250,13350,12257.7,1281.48,1,0.35971,17.4535,3,2.7887,0.436338,0.907224
39767.5,53.4425,13350,12250,13350,12252.1,1278,0,0.827502,18.7117,3,2.94307,0.467793,0.900878
39785.8,54.6257,13350,12238,13350,12246.6,1276.36,1,0.285163,18.3064,3.33,3.0941,0.45766,0.902918
39805,52.0516,13350,12238,13350,12240.8,1272.82,0,0.765455,19.2117,3.33,3.2526,0.480292,0.898369
39822.1,58.3502,13350,12226,13350,12235.7,1271.41,1,0.193903,17.1379,3.66,3.39398,0.428448,0.908823
39840.6,54.0856,13350,12226,13350,12230.1,1268.04,0,0.656133,18.4892,3.66,3.54652,0.46223,0.901997
39860.5,50.339,13350,12214,13350,12224.2,1266.16,1,0.152765,19.8653,3.99,3.71041,0.496632,0.8951
39879.7,52.0879,13350,12214,13350,12218.4,1262.69,0,0.632722,19.1983,3.99,3.86879,0.479957,0.898436
39896.7,58.6029,13350,12202,13350,12213.3,1261.33,1,0.0593225,17.064,4.32,4.00957,0.4266,0.909197
39914.9,55.0992,13350,12202,13350,12207.8,1258.09,0,0.51305,18.1491,4.32,4.1593,0.453728,0.90371
39931.9,58.5748,13350,12202,13350,12202.7,1255.05,0,0.939855,17.0722,4.32,4.30015,0.426805,0.909156
39948.9,59.0653,13350,12190,13350,12197.6,1253.74,1,0.363115,16.9304,4.65,4.43982,0.42326,0.909875
39967.9,52.664,13350,12190,13350,12191.9,1250.39,0,0.837822,18.9883,4.65,4.59648,0.474708,0.899489
39984.6,59.8498,13350,12178,13350,12186.9,1249.14,1,0.255535,16.7085,4.98,4.73432,0.417713,0.911002
40002.6,55.4693,13350,12178,13350,12181.5,1245.98,0,0.706235,18.028,4.98,4.88305,0.4507,0.904321
40019.9,57.8068,13350,12166,13350,12176.3,1244.65,1,0.13871,17.299,5.31,5.02577,0.432475,0.908006
40037.9,55.4397,13350,12166,13350,12170.9,1241.52,0,0.58965,18.0376,5.31,5.17458,0.45094,0.904273
40054.9,59.0751,13350,12154,13350,12165.8,1240.26,1,0.01284,16.9276,5.64,5.31423,0.42319,0.90989
40073.6,53.4479,13350,12154,13350,12160.2,1237.05,0,0.480585,18.7098,5.64,5.46859,0.467745,0.900888
40090.5,59.1314,13350,12154,13350,12155.2,1234.15,0,0.903373,16.9115,5.64,5.60811,0.422787,0.909971
40107.7,58.07,13350,12142,13350,12150,1232.87,1,0.333887,17.2206,5.97,5.75018,0.430515,0.908403
40128.9,47.1954,13350,12142,13350,12143.6,1229.28,0,0.8636,21.1885,5.97,5.92498,0.529712,0.888517
40151,45.2304,13350,12130,13350,12137,1227.19,1,0.416325,22.109,0.299996,0.299996,0.552725,0.883966
40169.9,52.9014,13350,12130,13350,12131.3,1224.02,0,0.888902,18.9031,0.299996,0.299996,0.472578,0.899917
40192.4,44.5371,13350,12118,13350,12124.6,1221.9,1,0.450233,22.4532,0.629996,0.448573,0.56133,0.88227
40213.8,46.6904,13350,12118,13350,12118.2,1218.34,0,0.985675,21.4177,0.629996,0.625269,0.535442,0.887381
40235.2,46.594,13350,12106,13350,12111.7,1216.42,1,0.522225,21.462,0.959996,0.80233,0.53655,0.887162
40255.3,49.7448,13350,12094,13350,12105.7,1214.74,1,0.02479,20.1026,1.29,0.968177,0.502565,0.893915
40274.1,53.3208,13350,12094,13350,12100.1,1211.66,0,0.49365,18.7544,1.29,1.1229,0.46886,0.900664
40291.5,57.4544,13350,12094,13350,12094.9,1208.82,0,0.928778,17.4051,1.29,1.26649,0.435127,0.907469
40308.3,59.4212,13350,12082,13350,12089.8,1207.7,1,0.349503,16.829,1.62,1.40533,0.420725,0.91039
40325.8,57.2748,13350,12082,13350,12084.6,1204.87,0,0.785995,17.4597,1.62,1.54937,0.436493,0.907193
40342.2,60.8813,13350,12070,13350,12079.6,1203.83,1,0.19663,16.4254,1.95,1.68488,0.410635,0.912442
40360.1,55.9876,13350,12070,13350,12074.3,1200.96,0,0.643157,17.8611,1.95,1.83224,0.446528,0.905163
40378,55.8469,13350,12050,13350,12068.2,1200.76,1,0.09081,17.9061,0.28,0.28,0.447652,0.904936
40402,41.6389,13350,12050,13350,12056.2,1196.94,0,0.69121,24.016,0.28,0.28,0.6004,0.874612
40420.5,54.1791,13350,12050,13350,12050,1194.01,1,0.152643,18.4573,0.56,0.32274,0.461432,0.902158
40438.9,54.3033,13350,12050,13350,12050,1191.11,0,0.61302,18.4151,0.56,0.451646,0.460378,0.90237
40456.2,57.8138,13350,12050,13350,12050,1188.4,1,0.0454425,17.2969,0.84,0.572724,0.432422,0.908017
40475.5,51.7569,13350,12050,13350,12050,1185.38,0,0.52847,19.3211,0.84,0.707972,0.483027,0.897821
40493.7,55.0412,13350,12050,13350,12050,1182.56,0,0.982675,18.1682,0.84,0.835149,0.454205,0.903614
40515.3,46.2909,13350,12050,13350,12050,1179.22,1,0.522738,21.6025,1.12,0.986367,0.540062,0.886467
40532.6,57.5927,13350,12050,13350,12050,1176.55,0,0.95682,17.3633,1.12,1.10791,0.434083,0.907681
40549.1,60.659,13350,12050,13350,12050,1174.02,1,0.36896,16.4856,1.4,1.22331,0.41214,0.912136
40566.4,57.8493,13350,12050,13350,12050,1171.39,0,0.801117,17.2863,1.4,1.34431,0.432157,0.908071
40582.7,61.1969,13350,12050,13350,12050,1168.91,1,0.209635,16.3407,1.68,1.4587,0.408518,0.912873
40603.2,48.9397,13350,12050,13350,12050,1165.82,0,0.720468,20.4333,1.68,1.60173,0.510832,0.892268
40621.7,54.1149,13350,12050,13350,12050,1163.04,1,0.182447,18.4792,1.96,1.73109,0.46198,0.902048
40639.5,55.9841,13350,12050,13350,12050,1160.37,0,0.629003,17.8622,1.96,1.85612,0.446555,0.905158
40656.1,60.2159,13350,12050,13350,12050,1157.9,1,0.044175,16.6069,2.24,1.97237,0.415172,0.911519
40675.2,52.3459,13350,12050,13350,12050,1155.06,0,0.521767,19.1037,2.24,2.10609,0.477592,0.898911
40692,59.7147,13350,12050,13350,12050,1152.59,0,0.940425,16.7463,2.24,2.22332,0.418658,0.91081
40709.3,57.8091,13350,12050,13350,12050,1150.05,1,0.372882,17.2983,2.52,2.34441,0.432458,0.90801
40726.7,57.5103,13350,12050,13350,12050,1147.51,0,0.807588,17.3882,2.52,2.46612,0.434705,0.907555
40744,57.5364,13350,12050,13350,12050,1144.97,1,0.242095,17.3803,2.8,2.58779,0.434507,0.907595
40761.4,57.6422,13350,12050,13350,12050,1142.46,0,0.675805,17.3484,2.8,2.70923,0.43371,0.907756
40780.4,52.6235,13350,12050,13350,12050,1139.72,1,0.150878,19.0029,3.08,2.84225,0.475073,0.899416
40798.1,56.3784,13350,12050,13350,12050,1137.17,0,0.59431,17.7373,3.08,2.96641,0.443433,0.905789
40815.1,59.0608,13350,12050,13350,12050,1134.75,1,0.0176025,16.9317,3.36,3.08493,0.423292,0.909869
40835.7,48.436,13350,12050,13350,12050,1131.81,0,0.533747,20.6458,3.36,3.22945,0.516145,0.891211
40854.7,52.6429,13350,12050,13350,12050,1129.11,1,0.008645,18.9959,3.64,3.36242,0.474898,0.899451
40871.8,58.3543,13350,12050,13350,12050,1126.7,0,0.437063,17.1367,3.64,3.48238,0.428418,0.908829
40888.1,61.4322,13350,12050,13350,12050,1124.41,0,0.844015,16.2781,3.64,3.59632,0.406953,0.913192
40904.5,61.034,13350,12050,13350,12050,1122.12,1,0.253623,16.3843,3.92,3.71101,0.409607,0.912651
40921.6,58.432,13350,12050,13350,12050,1119.74,0,0.68147,17.1139,3.92,3.83081,0.427848,0.908944
40938.3,59.8233,13350,12050,13350,12050,1117.42,1,0.0993675,16.7159,4.2,3.94782,0.417897,0.910965
40955.5,58.128,13350,12050,13350,12050,1115.04,0,0.529453,17.2034,4.2,4.06825,0.430085,0.908491
40975.3,50.6999,13350,12050,13350,12050,1112.33,1,0.02255,19.7239,4.48,4.20631,0.493098,0.895806
40996.6,46.8889,13350,12050,13350,12050,1109.41,0,0.555725,21.327,4.48,4.3556,0.533175,0.88783
41013.2,60.2526,13350,12050,13350,12050,1107.15,0,0.970645,16.5968,4.48,4.47178,0.41492,0.91157
41029.5,61.2479,13350,12050,13350,12050,1104.94,1,0.378823,16.3271,4.76,4.58607,0.408177,0.912943
41046.9,57.4643,13350,12050,13350,12050,1102.59,0,0.813875,17.4021,4.76,4.70789,0.435053,0.907484
41063.8,59.3064,13350,12050,13350,12050,1100.32,1,0.235415,16.8616,5.04,4.82592,0.42154,0.910225
41081,58.0046,13350,12050,13350,12050,1098.01,0,0.666415,17.24,5.04,4.9466,0.431,0.908305
41097.4,60.848,13350,12050,13350,12050,1095.82,1,0.077275,16.4344,5.32,5.06164,0.41086,0.912396
41116.9,51.4668,13350,12050,13350,12050,1093.24,0,0.563025,19.43,5.32,5.19765,0.48575,0.897276
41133.6,59.6328,13350,12050,13350,12050,1091.02,0,0.982257,16.7693,5.32,5.31503,0.419232,0.910693
41149.8,61.7425,13350,12050,13350,12050,1088.89,1,0.387165,16.1963,5.6,5.42841,0.404907,0.913609
41167.5,56.735,13350,12050,13350,12050,1086.58,0,0.82781,17.6258,5.6,5.55179,0.440645,0.906352
41184.2,59.7268,13350,12050,13350,12050,1084.39,1,0.246383,16.7429,5.88,5.66899,0.418572,0.910828
41203.2,52.5605,13350,12050,13350,12050,1081.92,0,0.722025,19.0257,5.88,5.80217,0.475643,0.899302
41220.6,57.7121,13350,12050,13350,12050,1079.67,1,0.15521,17.3274,0.160001,0.160001,0.433185,0.907862
41241.8,47.0247,13350,12050,13350,12050,1076.93,0,0.686845,21.2654,0.160001,0.160001,0.531635,0.888136
41261.8,50.1749,13350,12050,13350,12050,1074.37,1,0.185102,19.9303,0.440001,0.21183,0.498257,0.894775
41281.3,51.1472,13350,12050,13350,12050,1071.88,0,0.673887,19.5514,0.440001,0.34869,0.488785,0.896668
41297.8,60.5793,13350,12050,13350,12050,1069.78,1,0.08657,16.5073,0.720001,0.464241,0.412683,0.912025
41315.1,57.8426,13350,12050,13350,12050,1067.59,0,0.518777,17.2883,0.720001,0.585259,0.432207,0.90806
41331.4,61.5195,13350,12050,13350,12050,1065.54,0,0.925152,16.255,0.720001,0.699044,0.406375,0.91331
41365.5,29.2918,13350,12050,13350,12050,1061.26,1,0.778635,34.1393,1,0.938019,0.853482,0.826588
41391.1,39.0395,13350,12050,13350,12050,1058.07,1,0.419012,25.6151,1.28,1.11732,0.640378,0.866844
41411.6,48.873,13350,12050,13350,12050,1055.54,0,0.930543,20.4612,1.28,1.26055,0.51153,0.892129
41432.3,48.1415,13350,12050,13350,12050,1052.98,1,0.449845,20.7721,1.56,1.40596,0.519302,0.890583
41454.5,45.1775,13350,12050,13350,12050,1050.27,1,0.0032175,22.1349,1.84,1.5609,0.553373,0.883838
41471.9,57.2646,13350,12050,13350,12050,1048.14,0,0.439788,17.4628,1.84,1.68314,0.43657,0.907177
41489.9,55.6932,13350,12050,13350,12050,1045.95,0,0.888675,17.9555,1.84,1.80883,0.448887,0.904687
41506.4,60.6053,13350,12050,13350,12050,1043.96,1,0.30118,16.5002,2.12,1.92433,0.412505,0.912062
41530.3,41.8778,13350,12050,13350,12050,1041.08,0,0.898155,23.879,2.12,2.09148,0.596975,0.87528
41551.4,47.2333,13350,12050,13350,12050,1038.54,1,0.427442,21.1715,2.4,2.23969,0.529288,0.888601
41576.1,40.514,13350,12050,13350,12050,1035.6,1,0.0445125,24.6828,2.68,2.41246,0.61707,0.871364
41598.4,44.9822,13350,12050,13350,12050,1032.96,0,0.600287,22.231,2.68,2.56808,0.555775,0.883364
41621.2,43.7323,13350,12050,13350,12050,1030.27,1,0.171947,22.8664,2.96,2.72815,0.57166,0.880239
41641.6,49.0901,13350,12050,13350,12050,1027.87,0,0.681215,20.3707,2.96,2.87074,0.509268,0.892579
41663.2,46.3704,13350,12050,13350,12050,1025.35,1,0.220353,21.5655,3.24,3.0217,0.539137,0.88665
41687.9,40.5009,13350,12050,13350,12050,1022.48,0,0.837623,24.6908,3.24,3.19454,0.61727,0.871325
41708,49.7122,13350,12050,13350,12050,1020.16,1,0.340517,20.1158,3.52,3.33535,0.502895,0.89385
41727.6,50.9238,13350,12050,13350,12050,1017.9,0,0.831447,19.6372,3.52,3.47281,0.49093,0.896239
41745.8,54.9339,13350,12050,13350,12050,1015.81,1,0.28654,18.2037,3.8,3.60023,0.455092,0.903435
41765.2,51.479,13350,12050,13350,12050,1013.59,0,0.772175,19.4254,3.8,3.73621,0.485635,0.897299
41782.1,59.2916,13350,12050,13350,12050,1011.68,1,0.19382,16.8658,4.08,3.85427,0.421645,0.910203
41804.9,43.9182,13350,12050,13350,12050,1009.1,0,0.76306,22.7696,4.08,4.01366,0.56924,0.880714
41821.8,59.0211,13350,12050,13350,12050,1007.19,1,0.186638,16.9431,4.36,4.13226,0.423577,0.909811
41840.5,53.4162,13350,12050,13350,12050,1005.09,0,0.65466,18.7209,4.36,4.26331,0.468022,0.900832
41859.5,52.6332,13350,12050,13350,12050,1002.97,1,0.129645,18.9994,4.64,4.3963,0.474985,0.899434
41877.9,54.4105,13350,12050,13350,12050,1000.92,0,0.589115,18.3788,4.64,4.52495,0.45947,0.902553
41897.6,50.8218,13350,12050,13350,12050,998.742,1,0.08103,19.6766,4.92,4.66269,0.491915,0.896042
41915.6,55.6653,13350,12050,13350,12050,996.759,0,0.530142,17.9645,4.92,4.78844,0.449113,0.904642
41935.6,49.8365,13350,12050,13350,12050,994.554,1,0.0317825,20.0656,5.2,4.9289,0.50164,0.8941
41955.7,49.841,13350,12050,13350,12050,992.359,0,0.533378,20.0638,5.2,5.06935,0.501595,0.894109
41972.7,58.6651,13350,12050,13350,12050,990.502,0,0.959525,17.0459,5.2,5.18867,0.426147,0.909289
41991.2,54.2968,13350,12050,13350,12050,988.503,1,0.419957,18.4173,5.48,5.31759,0.460432,0.902359
42012,47.8746,13350,12050,13350,12050,986.245,0,0.942155,20.8879,5.48,5.46381,0.522197,0.890008
42032.2,49.4915,13350,12050,13350,12050,984.071,1,0.447293,20.2055,5.76,5.60524,0.505138,0.893402
42053.8,46.3104,13350,12050,13350,12050,981.759,0,0.987127,21.5934,5.76,5.7564,0.539835,0.886512
42072.2,54.5048,13350,12050,13350,12050,979.802,1,0.445803,18.347,0.0400028,0.0400028,0.458675,0.902713
42094.8,44.1447,13350,12050,13350,12050,977.397,1,0.0121225,22.6528,0.320003,0.0433971,0.56632,0.881288
42116.3,46.5309,13350,12050,13350,12050,975.127,0,0.5494,21.4911,0.320003,0.193835,0.537278,0.887018
42138.5,45.2031,13350,12050,13350,12050,972.8,1,0.10246,22.1224,0.600003,0.348692,0.55306,0.8839
42164.3,38.6768,13350,12050,13350,12050,970.095,0,0.748842,25.8553,0.600003,0.529679,0.646383,0.865683
42191.3,37.0229,13350,12050,13350,12050,967.286,1,0.4241,27.0103,0.880003,0.718751,0.675258,0.860123
42212.4,47.4823,13350,12050,13350,12050,965.106,0,0.950612,21.0605,0.880003,0.866174,0.526513,0.889151
42237.6,39.5841,13350,12050,13350,12050,962.505,1,0.58218,25.2627,1.16,1.04301,0.631567,0.86855
42264.5,37.2574,13350,12050,13350,12050,959.756,1,0.253188,26.8403,1.44,1.2309,0.671008,0.86094
42292.7,35.4804,13350,12050,13350,12050,956.887,0,0.957802,28.1846,1.44,1.42819,0.704615,0.854507
42318.6,38.6106,13350,12050,13350,12050,954.265,1,0.605292,25.8996,1.72,1.60948,0.64749,0.865469
42341.3,43.9369,13350,12050,13350,12050,951.973,1,0.17429,22.7599,2,1.7688,0.568998,0.880762
42364.2,43.7882,13350,12050,13350,12050,949.684,0,0.74522,22.8372,2,1.92866,0.57093,0.880382
42384.2,50.0248,13350,12050,13350,12050,947.69,1,0.244972,19.9901,2.28,2.0686,0.499752,0.894477
42408.7,40.7539,13350,12050,13350,12050,945.253,0,0.85841,24.5375,2.28,2.24036,0.613437,0.872071
42432.3,42.3635,13350,12050,13350,12050,942.921,1,0.44854,23.6052,2.56,2.40559,0.59013,0.876618
42459.3,37.0726,13350,12050,13350,12050,940.27,1,0.122892,26.9741,2.84,2.59441,0.674353,0.860297
42491.2,31.3503,13350,12050,13350,12050,937.154,0,0.920332,31.8976,2.84,2.8177,0.79744,0.83699
42510.9,50.5842,13350,12050,13350,12050,935.233,1,0.414557,19.769,3.12,2.95608,0.494225,0.895581
42534.2,42.9786,13350,12050,13350,12050,932.983,0,0.996243,23.2674,3.12,3.11895,0.581685,0.878272
42556.9,44.0684,13350,12050,13350,12050,930.798,1,0.563542,22.692,3.4,3.27779,0.5673,0.881095
42575.7,53.0969,13350,12050,13350,12050,928.993,1,0.03438,18.8335,3.68,3.40963,0.470838,0.900267
42596.3,48.6834,13350,12050,13350,12050,927.032,0,0.547903,20.5409,3.68,3.55342,0.513523,0.891732
42614.1,56.0102,13350,12050,13350,12050,925.334,0,0.99425,17.8539,3.68,3.67839,0.446348,0.9052
42633.3,52.2046,13350,12050,13350,12050,923.519,1,0.473135,19.1554,3.96,3.81248,0.478885,0.898651
42658.5,39.627,13350,12050,13350,12050,921.14,1,0.104018,25.2353,4.24,3.98913,0.630883,0.868683
42685.1,37.62,13350,12050,13350,12050,918.646,0,0.768557,26.5816,4.24,4.1752,0.66454,0.862183
42707.6,44.406,13350,12050,13350,12050,916.544,1,0.331545,22.5195,4.52,4.33284,0.562988,0.881944
42727.8,49.611,13350,12050,13350,12050,914.671,0,0.835465,20.1568,4.52,4.47393,0.50392,0.893645
42745.9,55.2114,13350,12050,13350,12050,912.994,1,0.28827,18.1122,4.8,4.60072,0.452805,0.903896
42765.4,51.1559,13350,12050,13350,12050,911.191,0,0.776972,19.5481,4.8,4.73756,0.488703,0.896685
42781.9,60.7969,13350,12050,13350,12050,909.68,1,0.188177,16.4482,5.08,4.85269,0.411205,0.912326
42801,52.3368,13350,12050,13350,12050,907.931,0,0.665852,19.107,5.08,4.98644,0.477675,0.898894
42817.7,59.848,13350,12050,13350,12050,906.406,1,0.0835775,16.709,5.36,5.1034,0.417725,0.911
42835.6,55.7423,13350,12050,13350,12050,904.775,0,0.53207,17.9397,5.36,5.22898,0.448492,0.904767
42852.7,58.5751,13350,12050,13350,12050,903.229,0,0.958872,17.0721,5.36,5.34849,0.426802,0.909156
42870.3,56.9421,13350,12050,13350,12050,901.643,1,0.397915,17.5617,5.64,5.47142,0.439043,0.906677
42889.2,52.8421,13350,12050,13350,12050,899.941,0,0.871023,18.9243,5.64,5.60389,0.473107,0.899811
42908,53.2308,13350,12050,13350,12050,898.258,1,0.340675,18.7861,5.92,5.73539,0.469653,0.900505
42925.4,57.4125,13350,12050,13350,12050,896.702,0,0.77612,17.4178,5.92,5.85732,0.435445,0.907405
42941.9,60.6752,13350,12050,13350,12050,895.236,1,0.18815,16.4812,0.200004,0.200004,0.41203,0.912158
42959.5,56.9055,13350,12050,13350,12050,893.677,0,0.627475,17.573,0.200004,0.200004,0.439325,0.906619
42975.7,61.5521,13350,12050,13350,12050,892.241,1,0.033635,16.2464,0.480004,0.209422,0.40616,0.913354
42993.1,57.3365,13350,12050,13350,12050,890.704,0,0.469658,17.4409,0.480004,0.331508,0.436022,0.907288
43010.3,58.1392,13350,12050,13350,12050,889.194,0,0.89966,17.2001,0.480004,0.451909,0.430003,0.908507
43026.8,60.6351,13350,12050,13350,12050,887.751,1,0.311962,16.4921,0.760004,0.567354,0.412302,0.912103
43044.9,55.1962,13350,12050,13350,12050,886.171,0,0.764893,18.1172,0.760004,0.694174,0.45293,0.903871
43061.2,61.4995,13350,12050,13350,12050,884.758,1,0.1714,16.2603,1.04,0.807996,0.406507,0.913283
43079,56.2133,13350,12050,13350,12050,883.217,0,0.616135,17.7894,1.04,0.932522,0.444735,0.905526
43095.6,60.2602,13350,12050,13350,12050,881.784,1,0.0310025,16.5947,1.32,1.04868,0.414867,0.911581
43112.8,58.2035,13350,12050,13350,12050,880.306,0,0.46053,17.1811,1.32,1.16895,0.429527,0.908604
43129.3,60.5921,13350,12050,13350,12050,878.89,0,0.873125,16.5038,1.32,1.28448,0.412595,0.912043
43146,59.7814,13350,12050,13350,12050,877.46,1,0.291315,16.7276,1.6,1.40157,0.41819,0.910905
43163.8,56.1997,13350,12050,13350,12050,875.944,0,0.736157,17.7937,1.6,1.52613,0.444842,0.905504
43180.7,59.1212,13350,12050,13350,12050,874.508,1,0.159018,16.9144,1.88,1.64453,0.42286,0.909957
43198,57.7731,13350,12050,13350,12050,873.043,0,0.591745,17.3091,1.88,1.76569,0.432727,0.907955
43216.2,55.0031,13350,12050,13350,12050,871.509,1,0.046265,18.1808,2.16,1.89296,0.45452,0.903551
43235.5,51.9276,13350,12050,13350,12050,869.891,0,0.527705,19.2576,2.16,2.02776,0.48144,0.898139
43251.6,61.9594,13350,12050,13350,12050,868.539,0,0.931195,16.1396,2.16,2.14074,0.40349,0.913898
43268,60.8709,13350,12050,13350,12050,867.167,1,0.3419,16.4282,2.44,2.25574,0.410705,0.912428
43293.8,38.8558,13350,12050,13350,12050,865.027,0,0.985305,25.7362,2.44,2.43589,0.643405,0.866259
43313.7,50.1754,13350,12050,13350,12050,863.377,1,0.483557,19.9301,2.72,2.5754,0.498253,0.894776
43333.5,50.5127,13350,12050,13350,12050,861.745,0,0.978482,19.797,2.72,2.71398,0.494925,0.895441
43352,54.0243,13350,12050,13350,12050,860.223,1,0.441238,18.5102,3,2.84355,0.462755,0.901892
43369.6,56.9551,13350,12050,13350,12050,858.786,0,0.88018,17.5577,3,2.96645,0.438942,0.906697
43388,54.2941,13350,12050,13350,12050,857.282,1,0.340635,18.4182,3.28,3.09538,0.460455,0.902355
43405,58.7969,13350,12050,13350,12050,855.899,0,0.765827,17.0077,3.28,3.21444,0.425193,0.909483
43426.8,45.9333,13350,12050,13350,12050,854.135,1,0.310095,21.7707,3.56,3.36683,0.544267,0.885636
