t_ms,fps,hero_x,hero_y,hero_units_per_sec,steps,interp_alpha
55616.4,10.0002,5350,8159.12,632.555,3,0.212517
55716.4,9.99999,5350,8183.12,631.266,2,0.71252
55816.4,9.99946,5350,8219.12,630.377,3,0.212655
55916.4,9.99959,5350,8243.12,629.103,2,0.712758
56226.4,3.22586,5350,8303.12,624.74,5,0
56330.7,9.59001,5350,8327.12,623.415,2,0.60688
56431.4,9.93295,5350,8363.12,622.556,3,0.123755
56531.4,9.99978,5350,8387.12,621.331,2,0.62381
56631.4,9.99978,5350,8423.12,620.498,3,0.123865
56731.4,9.99964,5350,8447.12,619.288,2,0.623955
56831.4,9.99983,5350,8483.12,618.466,3,0.123998
56931.4,9.99947,5350,8507.12,617.27,2,0.62413
57031.4,9.99333,5350,8543.12,616.459,3,0.125797
57131.5,9.9984,5350,8567.12,615.277,2,0.626198
57231.5,9.99961,5350,8603.12,614.477,3,0.126295
57331.5,9.99943,5350,8627.12,613.309,2,0.626437
57431.5,9.99928,5350,8663.12,612.521,3,0.126618
57531.5,9.99966,5350,8687.12,611.366,2,0.626702
57631.5,9.99973,5350,8723.12,610.589,3,0.12677
57731.5,9.99955,5350,8747.12,609.447,2,0.626882
57831.5,9.99995,5350,8783.12,608.68,3,0.126895
57931.5,9.99987,5350,8807.12,607.551,2,0.626927
58031.5,9.99987,5350,8843.12,606.795,3,0.12696
58131.5,9.99975,5350,8867.12,605.679,2,0.627023
58231.5,9.99993,5350,8903.12,604.933,3,0.12704
58331.5,9.99969,5350,8927.12,603.829,2,0.627118
58431.5,9.99997,5350,8963.12,603.093,3,0.127125
58531.5,9.99986,5350,8987.12,602.001,2,0.62716
58631.5,9.99973,5350,9023.12,601.276,3,0.127228
58731.5,10,5350,9047.12,600.196,2,0.627225
58831.6,9.99204,5350,9083.12,599.478,3,0.129218
58931.6,9.99997,5350,9107.12,598.41,2,0.629225
59031.6,9.99997,5350,9143.12,597.704,3,0.129232
59131.6,9.99975,5350,9167.12,596.647,2,0.629295
59231.6,9.99983,5350,9203.12,595.95,3,0.129338
59331.6,9.99982,5350,9227.12,594.905,2,0.629382
59431.6,9.99966,5350,9263.12,594.217,3,0.129468
59531.6,9.99927,5350,9287.12,593.182,2,0.62965
59631.6,9.99925,5350,9323.12,592.503,3,0.129837
59731.6,9.99998,5350,9347.12,591.48,2,0.629843
59831.6,9.99974,5350,9383.12,590.81,3,0.129908
59931.6,9.9999,5350,9407.12,589.798,2,0.629933
60031.6,9.99954,5350,9443.12,589.137,3,0.130048
60131.6,9.99981,5350,9467.12,588.135,2,0.630095
60231.6,9.99995,5350,9503.12,587.482,3,0.130108
60331.6,9.99963,5350,9527.12,586.491,2,0.6302
