t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render,eff_step,eff_decay,cpu_render_ms,swap_ms,terrain_ms,objects_ms,chars_ms,effects_ms
52066.3,35.9337,17550,10150,17550,10150,1455.79,1,0.519825,27.829,0.0400004,0.0400004,0.695725,0.856204,26.7417,0.0414,1.3907,15.3628,4.6416,0.0197
52096.5,33.1194,17550,10150,17550,10150,1450.95,1,0.27467,30.1938,0.32,0.116908,0.754845,0.844983,27.4571,0.0405,1.3767,16.0218,4.629,0.0184
52126.1,33.7475,17550,10150,17550,10150,1446.23,1,0.015465,29.6318,0.6,0.324331,0.740795,0.847636,26.9904,0.0422,1.4538,15.4433,4.7412,0.0224
52156,33.4687,17550,10150,17550,10150,1441.5,0,0.762433,29.8787,0.6,0.533482,0.746967,0.84647,27.2426,0.042,1.3771,15.6009,4.909,0.0198
52184.7,34.8447,17550,10150,17550,10150,1436.99,1,0.479903,28.6988,0.88,0.734373,0.71747,0.85206,27.5222,0.044,1.3803,15.5078,5.0275,0.025
52215.2,32.82,17550,10150,17550,10150,1432.23,1,0.241633,30.4692,1.16,0.947658,0.76173,0.843686,27.6202,0.0569,1.3773,15.5539,4.9606,0.0193
52248.1,30.3968,17550,10150,17550,10150,1427.12,1,0.0640875,32.8982,1.44,1.17794,0.822455,0.832331,30.0038,0.0496,1.3794,17.0507,5.1122,0.0232
52280.2,31.0997,17550,10150,17550,10150,1422.17,0,0.867953,32.1546,1.44,1.40303,0.803865,0.835791,28.8385,0.0419,1.6233,16.973,4.8009,0.0191
52312.8,30.6566,17550,10150,17550,10150,1417.18,1,0.683438,32.6194,1.72,1.63136,0.815485,0.833626,30.8781,0.0419,1.3719,18.5566,6.2024,0.021
52341.6,34.7125,17550,10150,17550,10150,1412.8,1,0.40364,28.8081,2,1.83302,0.720203,0.85154,26.1353,0.0431,1.3745,15.7838,4.8953,0.0188
52371.7,33.2524,17550,10150,17550,10150,1408.26,1,0.155465,30.073,2.28,2.04353,0.751825,0.845553,27.279,0.0623,1.3714,15.5581,4.6696,0.0184
52404.6,30.4439,17550,10150,17550,10150,1403.33,0,0.976647,32.8473,2.28,2.27346,0.821182,0.832567,29.2374,0.0605,1.5963,17.0416,6.2785,0.0197
52435.9,31.8927,17550,10150,17550,10150,1398.66,1,0.760525,31.3551,2.56,2.49295,0.783877,0.839527,30.1564,0.0399,1.4332,19.38,5.2759,0.0251
52470.1,29.2139,17550,10150,17550,10150,1393.6,1,0.616283,34.2303,2.84,2.73256,0.855757,0.826168,31.5212,0.0405,1.373,20.8045,5.206,0.0188
52504.1,29.4476,17550,10150,17550,10150,1388.61,1,0.465248,33.9586,3.12,2.97027,0.848965,0.827421,31.3108,0.0386,1.3806,20.6276,5.191,0.0206
52535.5,31.797,17550,10150,17550,10150,1384.02,1,0.251485,31.4495,3.4,3.19042,0.786237,0.839085,28.7652,0.0405,1.6448,17.5979,5.4196,0.0205
52564.5,34.5905,17550,10150,17550,10150,1379.83,0,0.974227,28.9097,3.4,3.39278,0.722742,0.851058,26.1699,0.0445,1.4474,15.7874,4.8744,0.0182
52592.3,35.9047,17550,10150,17550,10150,1375.82,1,0.670515,27.8515,3.68,3.58774,0.696288,0.856097,26.7669,0.0434,1.4026,15.6047,5.0477,0.0212
52621.1,34.7767,17550,10150,17550,10150,1371.7,1,0.389387,28.7549,3.96,3.78903,0.718872,0.851793,25.7616,0.0421,1.6005,15.374,4.6757,0.0198
52650.7,33.7822,17550,10150,17550,10150,1367.48,1,0.129423,29.6014,4.24,3.99624,0.740035,0.84778,26.8482,0.0531,1.3718,15.8125,4.8283,0.0203
