t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render,eff_step,eff_decay,cpu_render_ms,swap_ms
213977,69.1616,13650,8450,13650,8450,118.568,1,0.233688,14.4589,5.3602,5.16096,0.361472,0.922507,13.1122,0.4645
213992,66.3038,13650,8450,13650,8450,118.558,0,0.61074,15.0821,5.3602,5.259,0.377052,0.919305,12.2247,0.4253
214005,75.3824,13650,8450,13650,8450,118.549,0,0.942383,13.2657,5.3602,5.34522,0.331643,0.928668,11.9483,0.368
214017,85.2319,13650,8450,13650,8450,118.541,1,0.2357,11.7327,5.6202,5.42148,0.293317,0.936644,10.4231,0.3651
214031,69.7666,13650,8450,13650,8450,118.531,0,0.594037,14.3335,5.6202,5.51465,0.358337,0.923153,11.9394,0.491
214045,71.3338,13650,8450,13650,8450,118.522,0,0.944502,14.0186,5.6202,5.60577,0.350465,0.924776,12.6286,0.3789
214058,77.1331,13650,8450,13650,8450,118.513,1,0.268618,12.9646,5.8802,5.69004,0.324115,0.930229,11.599,0.4167
214071,77.8065,13650,8450,13650,8450,118.505,0,0.589927,12.8524,5.8802,5.77358,0.32131,0.930812,10.5592,0.3741
214082,90.095,13650,8450,13650,8450,118.497,0,0.867413,11.0994,5.8802,5.84573,0.277485,0.939959,9.933,0.3633
214093,90.6388,13650,8450,13650,8450,118.49,1,0.143232,11.0328,6.1402,5.91744,0.27582,0.940308,9.8349,0.3791
214110,60.1804,13650,8450,13650,8450,118.478,0,0.55865,16.6167,6.1402,6.02545,0.415417,0.911469,13.9852,0.4719
214124,69.352,13650,8450,13650,8450,118.469,0,0.91913,14.4192,6.1402,6.11918,0.36048,0.922711,12.3818,0.5385
214137,75.9371,13650,8450,13650,8450,118.46,1,0.24835,13.1688,6.4002,6.20477,0.32922,0.92917,11.1591,0.3981
214150,81.2684,13650,8450,13650,8450,118.451,0,0.555973,12.3049,6.4002,6.28476,0.307622,0.933659,10.1179,0.4139
214162,81.6773,13650,8450,13650,8450,118.443,0,0.862055,12.2433,6.4002,6.36434,0.306082,0.93398,10.921,0.4334
214176,70.7819,13650,8450,13650,8450,118.434,1,0.215253,14.1279,6.6602,6.45617,0.353197,0.924212,12.4694,0.7164
214195,53.3075,13650,8450,13650,8450,118.421,0,0.68423,18.7591,6.6602,6.5781,0.468978,0.90064,15.1191,0.5364
214209,72.5032,13650,8450,13650,8450,118.412,1,0.0290425,13.7925,6.9202,6.66776,0.344813,0.925943,12.2131,0.4624
214226,56.5566,13650,8450,13650,8450,118.4,0,0.471078,17.6814,6.9202,6.78268,0.442035,0.906071,14.6255,0.4156
214242,62.4602,13650,8450,13650,8450,118.389,0,0.871333,16.0102,6.9202,6.88675,0.400255,0.914558,14.6073,0.4083
214255,81.1451,13650,8450,13650,8450,118.381,1,0.179422,12.3236,0.180204,0.180204,0.30809,0.933562,11.0335,0.4113
214270,64.1713,13650,8450,13650,8450,118.37,0,0.569005,15.5833,0.180204,0.180204,0.389583,0.916739,13.3984,0.52
214285,67.692,13650,8450,13650,8450,118.36,0,0.938325,14.7728,0.180204,0.180204,0.36932,0.920893,13.348,0.3906
214298,74.5651,13650,8450,13650,8450,118.351,1,0.273602,13.4111,0.440204,0.251341,0.335277,0.927915,11.9807,0.4078
214311,77.6959,13650,8450,13650,8450,118.343,0,0.59537,12.8707,0.440204,0.335001,0.321768,0.930717,10.6419,0.393
214323,87.1688,13650,8450,13650,8450,118.335,0,0.88217,11.472,0.440204,0.409569,0.2868,0.938007,10.1861,0.3747
214336,77.4875,13650,8450,13650,8450,118.326,1,0.204802,12.9053,0.700204,0.493453,0.322632,0.930537,11.6462,0.4198
214350,70.4732,13650,8450,13650,8450,118.317,0,0.559547,14.1898,0.700204,0.585687,0.354745,0.923893,11.7579,0.4691
214363,75.1106,13650,8450,13650,8450,118.308,0,0.89239,13.3137,0.700204,0.672226,0.332842,0.928419,11.9316,0.4274
214376,75.6104,13650,8450,13650,8450,118.299,1,0.223033,13.2257,0.960204,0.758193,0.330642,0.928875,11.8883,0.3893
214396,52.0841,13650,8450,13650,8450,118.286,0,0.703025,19.1997,0.960204,0.882991,0.479993,0.898429,10.0431,0.3832
214408,84.4587,13650,8450,13650,8450,118.278,0,0.999027,11.8401,0.960204,0.959952,0.296003,0.936083,10.2692,0.3832
214419,86.9104,13650,8450,13650,8450,118.27,1,0.28668,11.5061,1.2202,1.03474,0.287652,0.937829,10.0717,0.5743
214432,78.9241,13650,8450,13650,8450,118.262,0,0.60344,12.6704,1.2202,1.1171,0.31676,0.931757,10.3587,0.4709
214443,88.8865,13650,8450,13650,8450,118.254,0,0.884697,11.2503,1.2202,1.19023,0.281258,0.939168,10.0092,0.3629
214455,79.7442,13650,8450,13650,8450,118.246,1,0.1982,12.5401,1.4802,1.27174,0.313502,0.932435,11.3456,0.3908
214468,77.4845,13650,8450,13650,8450,118.237,0,0.520845,12.9058,1.4802,1.35562,0.322645,0.930534,10.8522,0.3742
214480,89.1186,13650,8450,13650,8450,118.23,0,0.80137,11.221,1.4802,1.42856,0.280525,0.939322,9.9754,0.3572
214491,89.2554,13650,8450,13650,8450,118.222,1,0.081465,11.2038,1.7402,1.50139,0.280095,0.939412,9.9352,0.3939
214503,80.2484,13650,8450,13650,8450,118.214,0,0.392998,12.4613,1.7402,1.58238,0.311532,0.932845,10.4214,0.3769
214515,87.124,13650,8450,13650,8450,118.206,0,0.679945,11.4779,1.7402,1.65699,0.286947,0.937976,10.1885,0.457
214526,87.7516,13650,8450,13650,8450,118.198,0,0.96484,11.3958,1.7402,1.73106,0.284895,0.938406,10.1272,0.4034
214539,78.9036,13650,8450,13650,8450,118.19,1,0.281682,12.6737,2.0002,1.81344,0.316842,0.93174,10.3893,0.4268
214551,80.2936,13650,8450,13650,8450,118.182,0,0.59304,12.4543,2.0002,1.89439,0.311357,0.932881,10.3035,0.3899
214563,86.8116,13650,8450,13650,8450,118.174,0,0.88102,11.5192,2.0002,1.96927,0.28798,0.93776,10.2963,0.3991
214575,84.5044,13650,8450,13650,8450,118.166,1,0.176862,11.8337,2.2602,2.04619,0.295842,0.936117,10.6165,0.3894
214587,82.6255,13650,8450,13650,8450,118.158,0,0.479432,12.1028,2.2602,2.12486,0.30257,0.934712,10.0403,0.3639
214602,65.2989,13650,8450,13650,8450,118.148,0,0.862288,15.3142,2.2602,2.2244,0.382855,0.918116,13.8165,0.5994
214616,72.7987,13650,8450,13650,8450,118.138,1,0.2057,13.7365,2.5202,2.31369,0.343412,0.926232,12.1146,0.3753
214634,54.9858,13650,8450,13650,8450,118.126,0,0.660362,18.1865,2.5202,2.4319,0.454663,0.903522,15.3369,0.9675
214646,80.2304,13650,8450,13650,8450,118.118,0,0.971965,12.4641,2.5202,2.51292,0.311603,0.93283,10.4987,0.7127
214663,60.1204,13650,8450,13650,8450,118.107,1,0.387798,16.6333,2.7802,2.62103,0.415832,0.911385,14.6063,0.7165
214683,50.6837,13650,8450,13650,8450,118.093,0,0.881052,19.7302,2.7802,2.74928,0.493255,0.895774,15.2455,0.5469
214706,42.4829,13650,8450,13650,8450,118.078,1,0.469525,23.5389,3.0402,2.90228,0.588472,0.876943,20.5576,0.4418
214725,53.5854,13650,8450,13650,8450,118.065,0,0.93607,18.6618,3.0402,3.02358,0.466545,0.901129,15.7705,0.4694
214738,77.508,13650,8450,13650,8450,118.056,1,0.258617,12.9019,3.3002,3.10744,0.322547,0.930555,11.3306,0.3711
214751,74.2418,13650,8450,13650,8450,118.047,0,0.595355,13.4695,3.3002,3.195,0.336738,0.927613,11.265,0.5089
214763,85.8642,13650,8450,13650,8450,118.04,0,0.886513,11.6463,3.3002,3.2707,0.291158,0.937096,10.3676,0.3998
214776,76.2091,13650,8450,13650,8450,118.031,1,0.214557,13.1218,3.5602,3.35599,0.328045,0.929414,11.6097,0.4833
214791,68.5274,13650,8450,13650,8450,118.021,0,0.579375,14.5927,3.5602,3.45084,0.364818,0.921819,11.0283,0.3806
214802,88.6313,13650,8450,13650,8450,118.014,0,0.861443,11.2827,3.5602,3.52418,0.282068,0.938998,10.0731,0.402
214818,64.4442,13650,8450,13650,8450,118.003,1,0.249375,15.5173,3.8202,3.62504,0.387933,0.917076,14.0992,0.4317
214834,61.081,13650,8450,13650,8450,117.992,0,0.658668,16.3717,3.8202,3.73146,0.409292,0.912716,13.8497,0.3847
214845,90.5223,13650,8450,13650,8450,117.985,0,0.934843,11.047,3.8202,3.80326,0.276175,0.940234,9.8384,0.3713
214856,88.4314,13650,8450,13650,8450,117.977,1,0.217548,11.3082,4.0802,3.87677,0.282705,0.938865,10.1164,0.3803
214868,83.1871,13650,8450,13650,8450,117.969,0,0.518075,12.0211,4.0802,3.9549,0.300528,0.935138,9.9026,0.3873
214886,55.337,13650,8450,13650,8450,117.957,0,0.969853,18.0711,4.0802,4.07237,0.451777,0.904104,16.6704,0.4354
214902,64.4704,13650,8450,13650,8450,117.947,1,0.357628,15.511,4.3402,4.17319,0.387775,0.917109,13.8558,0.6717
214917,64.1433,13650,8450,13650,8450,117.936,0,0.74738,15.5901,4.3402,4.27452,0.389753,0.916704,12.5621,0.4233
214930,80.9481,13650,8450,13650,8450,117.928,1,0.05622,12.3536,4.6002,4.35482,0.30884,0.933405,10.9477,0.4036
214944,72.8831,13650,8450,13650,8450,117.919,0,0.399235,13.7206,4.6002,4.44401,0.343015,0.926314,10.2562,0.9604
214963,51.2636,13650,8450,13650,8450,117.906,0,0.88691,19.507,4.6002,4.5708,0.487675,0.89689,17.2043,0.4112
214975,82.1375,13650,8450,13650,8450,117.898,1,0.191278,12.1747,4.8602,4.64994,0.304368,0.934337,10.5736,0.4961
214989,71.9011,13650,8450,13650,8450,117.889,0,0.538978,13.908,4.8602,4.74034,0.3477,0.925346,10.8371,0.3414
215001,85.0463,13650,8450,13650,8450,117.881,0,0.832935,11.7583,4.8602,4.81677,0.293958,0.93651,10.4759,0.443
215012,86.5157,13650,8450,13650,8450,117.873,1,0.1219,11.5586,5.1202,4.8919,0.288965,0.937554,10.3349,0.3508
215025,80.3884,13650,8450,13650,8450,117.865,0,0.43289,12.4396,5.1202,4.97276,0.31099,0.932958,10.2347,0.4246
215037,85.5081,13650,8450,13650,8450,117.857,0,0.72526,11.6948,5.1202,5.04877,0.29237,0.936842,10.4937,0.3799
215049,82.3818,13650,8450,13650,8450,117.849,1,0.028725,12.1386,5.38021,5.12767,0.303465,0.934526,10.9164,0.4075
215068,51.0069,13650,8450,13650,8450,117.836,0,0.518855,19.6052,5.38021,5.25511,0.49013,0.896399,10.7597,0.3931
215080,84.401,13650,8450,13650,8450,117.828,0,0.81506,11.8482,5.38021,5.33212,0.296205,0.936041,10.1451,0.4096
215092,86.9641,13650,8450,13650,8450,117.82,1,0.102535,11.499,5.64021,5.40686,0.287475,0.937866,10.3088,0.3846
215105,74.3804,13650,8450,13650,8450,117.811,0,0.438645,13.4444,5.64021,5.49425,0.33611,0.927743,10.5759,0.8573
215120,65.0457,13650,8450,13650,8450,117.801,0,0.82299,15.3738,5.64021,5.59418,0.384345,0.917811,13.6211,0.7065
215134,72.777,13650,8450,13650,8450,117.792,1,0.166505,13.7406,5.90021,5.6835,0.343515,0.926211,11.6372,0.535
215147,76.5439,13650,8450,13650,8450,117.783,0,0.493115,13.0644,5.90021,5.76842,0.32661,0.929712,10.1212,0.4025
215160,77.1284,13650,8450,13650,8450,117.774,0,0.81725,12.9654,5.90021,5.85269,0.324135,0.930225,11.5826,0.5323
215177,59.3775,13650,8450,13650,8450,117.763,1,0.238285,16.8414,6.16021,5.96216,0.421035,0.910327,15.4334,0.3613
215190,79.0701,13650,8450,13650,8450,117.755,0,0.55446,12.647,6.16021,6.04437,0.316175,0.931879,10.4648,0.3742
215202,83.1628,13650,8450,13650,8450,117.747,0,0.855075,12.0246,6.16021,6.12253,0.300615,0.93512,10.7546,0.4347
215214,81.3398,13650,8450,13650,8450,117.739,1,0.162427,12.2941,6.42021,6.20244,0.307353,0.933715,10.8193,0.4147
215228,72.4858,13650,8450,13650,8450,117.729,0,0.507322,13.7958,6.42021,6.29211,0.344895,0.925926,11.5143,0.4074
215241,76.2271,13650,8450,13650,8450,117.721,0,0.83529,13.1187,6.42021,6.37738,0.327967,0.92943,11.825,0.4094
215253,85.8502,13650,8450,13650,8450,117.713,1,0.126495,11.6482,6.68021,6.45309,0.291205,0.937086,10.3453,0.3918
215268,63.4518,13650,8450,13650,8450,117.702,0,0.520495,15.76,6.68021,6.55553,0.394,0.915835,13.58,0.4664
215283,67.2323,13650,8450,13650,8450,117.693,0,0.89234,14.8738,6.68021,6.65221,0.371845,0.920374,13.3144,0.4415
215295,85.6905,13650,8450,13650,8450,117.685,1,0.184087,11.6699,6.94021,6.72807,0.291748,0.936972,10.2884,0.3679
215307,79.9143,13650,8450,13650,8450,117.676,0,0.496922,12.5134,6.94021,6.80941,0.312835,0.932574,10.4391,0.3958
215319,86.0415,13650,8450,13650,8450,117.669,0,0.78748,11.6223,6.94021,6.88495,0.290558,0.937221,10.2199,0.4779
215330,87.5634,13650,8450,13650,8450,117.661,1,0.0729875,11.4203,0.200207,0.200207,0.285508,0.938278,9.8644,0.3956
215343,78.8668,13650,8450,13650,8450,117.653,0,0.389978,12.6796,0.200207,0.200207,0.31699,0.931709,10.3583,0.3957
215355,84.1241,13650,8450,13650,8450,117.645,0,0.687158,11.8872,0.200207,0.200207,0.29718,0.935837,10.3795,0.6147
215369,70.1144,13650,8450,13650,8450,117.635,1,0.0437175,14.2624,0.460207,0.211573,0.35656,0.923519,11.4919,0.3264
215381,82.9084,13650,8450,13650,8450,117.627,0,0.345255,12.0615,0.460207,0.289973,0.301538,0.934928,9.954,0.3838
215393,85.67,13650,8450,13650,8450,117.62,0,0.637073,11.6727,0.460207,0.365846,0.291817,0.936958,10.1578,0.388
215404,88.0173,13650,8450,13650,8450,117.612,0,0.921107,11.3614,0.460207,0.439695,0.284035,0.938586,10.124,0.419
215417,81.9612,13650,8450,13650,8450,117.604,1,0.22613,12.2009,0.720207,0.519001,0.305023,0.934201,10.9057,0.4583
215429,83.5164,13650,8450,13650,8450,117.596,0,0.525473,11.9737,0.720207,0.59683,0.299343,0.935386,9.8907,0.2888
215440,85.2704,13650,8450,13650,8450,117.588,0,0.818658,11.7274,0.720207,0.673058,0.293185,0.936672,10.3911,0.3756
215453,78.4504,13650,8450,13650,8450,117.58,1,0.13733,12.7469,0.980207,0.755913,0.318673,0.93136,11.5779,0.3418
215466,76.9118,13650,8450,13650,8450,117.571,0,0.462377,13.0019,0.980207,0.840425,0.325047,0.930036,10.6399,0.3382
215478,85.6803,13650,8450,13650,8450,117.563,0,0.75416,11.6713,0.980207,0.916288,0.291782,0.936965,10.3897,0.4078
215489,88.3494,13650,8450,13650,8450,117.556,1,0.0371275,11.3187,1.24021,0.98986,0.282968,0.93881,10.0956,0.3803
215501,82.5791,13650,8450,13650,8450,117.548,0,0.339868,12.1096,1.24021,1.06857,0.30274,0.934677,10.0079,0.4316
215512,88.6242,13650,8450,13650,8450,117.54,0,0.621957,11.2836,1.24021,1.14192,0.28209,0.938994,10.0672,0.3872
215524,88.5724,13650,8450,13650,8450,117.533,0,0.904212,11.2902,1.24021,1.2153,0.282255,0.938959,10.083,0.3904
215535,90.7499,13650,8450,13650,8450,117.525,1,0.179695,11.0193,1.50021,1.28693,0.275483,0.940379,9.775,0.3755
215547,82.0991,13650,8450,13650,8450,117.517,0,0.484205,12.1804,1.50021,1.3661,0.30451,0.934308,10.1095,0.3932
215559,82.6262,13650,8450,13650,8450,117.509,0,0.786772,12.1027,1.50021,1.44477,0.302568,0.934713,10.9094,0.3697
215573,72.9373,13650,8450,13650,8450,117.5,1,0.129533,13.7104,1.76021,1.53389,0.34276,0.926367,12.2294,0.4949
215588,64.1964,13650,8450,13650,8450,117.49,0,0.518963,15.5772,1.76021,1.63514,0.38943,0.91677,12.5948,0.4104
215601,78.3754,13650,8450,13650,8450,117.481,0,0.83794,12.7591,1.76021,1.71807,0.318978,0.931296,11.3505,0.4564
215612,89.6483,13650,8450,13650,8450,117.474,1,0.116807,11.1547,2.02021,1.79058,0.278868,0.939669,9.9034,0.2754
215625,78.4332,13650,8450,13650,8450,117.466,0,0.43555,12.7497,2.02021,1.87345,0.318743,0.931345,10.6461,0.3945
215639,69.7623,13650,8450,13650,8450,117.456,0,0.79391,14.3344,2.02021,1.96662,0.35836,0.923148,12.9968,0.4463
215656,61.0713,13650,8450,13650,8450,117.445,1,0.203267,16.3743,2.28021,2.07306,0.409357,0.912702,14.954,0.2733
215668,78.7513,13650,8450,13650,8450,117.437,0,0.520723,12.6982,2.28021,2.15559,0.317455,0.931613,10.6172,0.3962
215681,81.9975,13650,8450,13650,8450,117.429,0,0.82561,12.1955,2.28021,2.23487,0.304888,0.934229,10.8342,0.4079
215692,89.3288,13650,8450,13650,8450,117.421,1,0.105475,11.1946,2.54021,2.30763,0.279865,0.93946,10.0299,0.3196
215704,80.8584,13650,8450,13650,8450,117.413,0,0.414658,12.3673,2.54021,2.38802,0.309182,0.933334,10.1575,0.3783
215715,88.8818,13650,8450,13650,8450,117.406,0,0.69593,11.2509,2.54021,2.46115,0.281273,0.939165,9.972,0.4306
215727,85.9934,13650,8450,13650,8450,117.398,0,0.98665,11.6288,2.54021,2.53674,0.29072,0.937187,10.3652,0.2404
215738,89.226,13650,8450,13650,8450,117.391,1,0.266838,11.2075,2.80021,2.60958,0.280187,0.939392,9.9498,0.395
215751,79.3966,13650,8450,13650,8450,117.382,0,0.581712,12.595,2.80021,2.69145,0.314875,0.932149,10.3579,0.3913
215763,80.0397,13650,8450,13650,8450,117.374,0,0.894058,12.4938,2.80021,2.77266,0.312345,0.932676,11.3802,0.2768
215776,79.5425,13650,8450,13650,8450,117.366,1,0.208355,12.5719,3.06021,2.85438,0.314297,0.932269,11.2529,0.3675
215788,81.3392,13650,8450,13650,8450,117.358,0,0.51571,12.2942,3.06021,2.93429,0.307355,0.933715,10.2001,0.4417
215800,86.725,13650,8450,13650,8450,117.35,0,0.803977,11.5307,3.06021,3.00924,0.288267,0.9377,10.2467,0.3996
215816,61.7837,13650,8450,13650,8450,117.339,1,0.208615,16.1855,3.32021,3.11445,0.404637,0.913664,14.7657,0.527
215829,77.6259,13650,8450,13650,8450,117.331,0,0.530672,12.8823,3.32021,3.19818,0.322057,0.930656,10.1494,0.3938
215840,87.3324,13650,8450,13650,8450,117.323,0,0.816935,11.4505,3.32021,3.27261,0.286263,0.93812,10.2568,0.3901
215853,76.2916,13650,8450,13650,8450,117.315,1,0.144625,13.1076,3.58021,3.35781,0.32769,0.929488,11.6552,0.482
215870,61.6789,13650,8450,13650,8450,117.304,0,0.54995,16.213,3.58021,3.46319,0.405325,0.913524,13.178,0.3924
215882,81.0583,13650,8450,13650,8450,117.296,0,0.85837,12.3368,3.58021,3.54338,0.30842,0.933493,10.5919,0.8289
215900,54.1533,13650,8450,13650,8450,117.283,1,0.320022,18.4661,3.84021,3.66341,0.461652,0.902114,15.3876,0.4678
215913,77.0191,13650,8450,13650,8450,117.275,0,0.644617,12.9838,3.84021,3.74781,0.324595,0.93013,10.3491,0.3733
215930,59.1342,13650,8450,13650,8450,117.264,1,0.067385,16.9107,4.10021,3.85773,0.422767,0.909975,15.3626,0.5755
215945,69.12,13650,8450,13650,8450,117.254,0,0.429075,14.4676,4.10021,3.95177,0.36169,0.922462,10.7937,0.4482
215959,71.1268,13650,8450,13650,8450,117.245,0,0.78056,14.0594,4.10021,4.04315,0.351485,0.924565,12.4811,0.5348
215973,71.9481,13650,8450,13650,8450,117.236,1,0.128033,13.8989,4.36021,4.13349,0.347472,0.925393,11.7946,0.3101
215992,50.4465,13650,8450,13650,8450,117.223,0,0.623608,19.823,4.36021,4.26234,0.495575,0.895311,11.7995,0.6142
216006,74.8811,13650,8450,13650,8450,117.214,0,0.95747,13.3545,4.36021,4.34915,0.333863,0.928208,10.4264,0.389
216018,80.3658,13650,8450,13650,8450,117.206,1,0.268548,12.4431,4.62021,4.43003,0.311078,0.932939,10.2468,0.9784
216031,78.3435,13650,8450,13650,8450,117.197,0,0.587655,12.7643,4.62021,4.513,0.319108,0.931269,10.507,0.3783
216043,86.1527,13650,8450,13650,8450,117.189,0,0.877837,11.6073,4.62021,4.58844,0.290183,0.9373,10.1865,0.3994
216054,87.9484,13650,8450,13650,8450,117.182,1,0.162095,11.3703,4.88021,4.66235,0.284258,0.93854,10.1488,0.3905
216067,78.4012,13650,8450,13650,8450,117.174,0,0.480967,12.7549,4.88021,4.74526,0.318873,0.931318,10.5518,0.4925
216078,87.4233,13650,8450,13650,8450,117.166,0,0.766932,11.4386,4.88021,4.81961,0.285965,0.938182,10.1548,0.3891
216092,72.7077,13650,8450,13650,8450,117.157,1,0.110775,13.7537,5.14021,4.90901,0.343843,0.926143,12.5197,0.4112
216110,56.218,13650,8450,13650,8450,117.145,0,0.555472,17.7879,5.14021,5.02463,0.444697,0.905533,15.2617,0.519
216127,56.4519,13650,8450,13650,8450,117.134,0,0.998327,17.7142,5.14021,5.13977,0.442855,0.905906,15.1688,0.7167
216143,63.5122,13650,8450,13650,8450,117.123,1,0.391953,15.745,5.40021,5.24212,0.393625,0.915912,12.7547,0.4844
216156,76.3709,13650,8450,13650,8450,117.115,0,0.719302,13.094,5.40021,5.32723,0.32735,0.929558,10.1844,0.3723
216168,86.6026,13650,8450,13650,8450,117.107,1,0.0079775,11.547,5.66021,5.40228,0.288675,0.937615,10.0696,0.3973
216180,79.9079,13650,8450,13650,8450,117.099,0,0.320837,12.5144,5.66021,5.48363,0.31286,0.932568,10.3846,0.4091
216192,84.518,13650,8450,13650,8450,117.091,0,0.616633,11.8318,5.66021,5.56053,0.295795,0.936126,10.6129,0.4004
216204,87.0383,13650,8450,13650,8450,117.083,0,0.903862,11.4892,5.66021,5.63521,0.28723,0.937917,10.1399,0.5203
216215,84.8579,13650,8450,13650,8450,117.076,1,0.198472,11.7844,5.92021,5.71181,0.29461,0.936374,10.425,0.4925
216228,77.6241,13650,8450,13650,8450,117.067,0,0.520537,12.8826,5.92021,5.79555,0.322065,0.930655,10.4463,0.404
216240,83.3625,13650,8450,13650,8450,117.059,0,0.820432,11.9958,5.92021,5.87352,0.299895,0.93527,10.7302,0.3846
216252,82.5171,13650,8450,13650,8450,117.051,1,0.1234,12.1187,6.18021,5.95229,0.302967,0.934629,10.8696,0.4094
216268,65.2895,13650,8450,13650,8450,117.041,0,0.50631,15.3164,6.18021,6.05185,0.38291,0.918105,12.6394,0.4914
216279,86.6904,13650,8450,13650,8450,117.034,0,0.794693,11.5353,6.18021,6.12683,0.288383,0.937676,10.2057,0.3946
216294,66.4589,13650,8450,13650,8450,117.024,1,0.170865,15.0469,6.44021,6.22463,0.376173,0.919486,13.6408,0.5237
216307,77.3467,13650,8450,13650,8450,117.015,0,0.494085,12.9288,6.44021,6.30867,0.32322,0.930415,10.2136,0.4237
216323,65.1326,13650,8450,13650,8450,117.005,0,0.877918,15.3533,6.44021,6.40847,0.383833,0.917916,13.9117,0.5193
216337,69.7151,13650,8450,13650,8450,116.996,1,0.23652,14.3441,6.70021,6.5017,0.358602,0.923098,12.7639,0.5079
216351,69.2521,13650,8450,13650,8450,116.986,0,0.59752,14.44,6.70021,6.59556,0.361,0.922604,11.7828,0.4634
216365,73.9847,13650,8450,13650,8450,116.977,0,0.935427,13.5163,6.70021,6.68342,0.337907,0.927371,12.1356,0.3783
216378,77.861,13650,8450,13650,8450,116.969,1,0.256512,12.8434,6.96021,6.7669,0.321085,0.930858,11.512,0.373
216390,80.391,13650,8450,13650,8450,116.961,0,0.567492,12.4392,6.96021,6.84776,0.31098,0.93296,10.2449,0.5031
216402,82.6829,13650,8450,13650,8450,116.953,0,0.869852,12.0944,6.96021,6.92637,0.30236,0.934756,10.6201,0.448
216414,88.4877,13650,8450,13650,8450,116.945,1,0.152378,11.301,0.220209,0.220209,0.282525,0.938902,10.059,0.392
216429,65.6858,13650,8450,13650,8450,116.935,0,0.532978,15.224,0.220209,0.220209,0.3806,0.918578,13.0092,0.4546
216443,69.7613,13650,8450,13650,8450,116.926,0,0.891343,14.3346,0.220209,0.220209,0.358365,0.923147,12.7729,0.3924
216457,74.7552,13650,8450,13650,8450,116.917,1,0.225767,13.377,0.480209,0.278909,0.334425,0.928092,11.8629,0.5345
216478,47.1063,13650,8450,13650,8450,116.903,0,0.756482,21.2286,0.480209,0.416895,0.530715,0.888318,17.6662,0.566
216496,53.663,13650,8450,13650,8450,116.891,1,0.222353,18.6348,0.740209,0.538021,0.46587,0.901265,16.4227,0.7143
216518,46.8217,13650,8450,13650,8450,116.877,0,0.756293,21.3576,0.740209,0.676845,0.53394,0.887679,17.2478,0.5178
216535,59.2305,13650,8450,13650,8450,116.866,1,0.178373,16.8832,1.00021,0.786586,0.42208,0.910115,15.2905,0.5076
216552,58.772,13650,8450,13650,8450,116.855,0,0.603745,17.0149,1.00021,0.897183,0.425373,0.909446,13.8767,0.412
216567,63.7816,13650,8450,13650,8450,116.844,0,0.995708,15.6785,1.00021,0.999093,0.391962,0.916252,14.1877,0.4853
216581,74.6118,13650,8450,13650,8450,116.836,1,0.330775,13.4027,1.26021,1.08621,0.335068,0.927959,11.9097,0.4722
216596,67.4468,13650,8450,13650,8450,116.826,0,0.701437,14.8265,1.26021,1.18258,0.370663,0.920617,12.0039,0.4186
216609,73.517,13650,8450,13650,8450,116.817,1,0.041495,13.6023,1.52021,1.271,0.340057,0.926926,12.239,0.4049
216622,77.7405,13650,8450,13650,8450,116.809,0,0.363077,12.8633,1.52021,1.35461,0.321582,0.930755,10.6207,0.3386
216636,74.2583,13650,8450,13650,8450,116.8,0,0.69974,13.4665,1.52021,1.44214,0.336663,0.927628,11.7573,0.4254
216649,74.0713,13650,8450,13650,8450,116.791,1,0.0372525,13.5005,1.78021,1.52989,0.337512,0.927452,12.1129,0.434
216663,72.0196,13650,8450,13650,8450,116.782,0,0.38438,13.8851,1.78021,1.62015,0.347127,0.925465,11.4351,0.4201
216676,74.6107,13650,8450,13650,8450,116.773,0,0.719453,13.4029,1.78021,1.70727,0.335072,0.927958,12.0325,0.4155
216691,70.2593,13650,8450,13650,8450,116.764,1,0.0752775,14.233,2.04021,1.79978,0.355825,0.92367,12.8391,0.4298
216707,62.4898,13650,8450,13650,8450,116.753,0,0.475343,16.0026,2.04021,1.9038,0.400065,0.914597,13.1449,0.5372
216720,74.1933,13650,8450,13650,8450,116.744,0,0.8123,13.4783,2.04021,1.99141,0.336958,0.927567,12.0607,0.3745
216731,87.9902,13650,8450,13650,8450,116.737,1,0.0964225,11.3649,2.30021,2.06528,0.284122,0.938568,9.8625,0.5747
216744,80.6114,13650,8450,13650,8450,116.729,0,0.406552,12.4052,2.30021,2.14591,0.31013,0.933137,10.0463,0.3663
216756,83.0379,13650,8450,13650,8450,116.721,0,0.70762,12.0427,2.30021,2.22419,0.301068,0.935026,10.4784,0.7281
216767,88.1422,13650,8450,13650,8450,116.714,0,0.991252,11.3453,2.30021,2.29793,0.283632,0.938671,9.9562,0.4808
216779,88.2387,13650,8450,13650,8450,116.706,1,0.274575,11.3329,2.56021,2.3716,0.283323,0.938735,10.0729,0.3914
216790,84.7407,13650,8450,13650,8450,116.698,0,0.569592,11.8007,2.56021,2.4483,0.295018,0.936289,9.8118,0.3749
216801,89.9329,13650,8450,13650,8450,116.691,0,0.847578,11.1194,2.56021,2.52058,0.277985,0.939854,9.9422,0.3821
216813,88.6596,13650,8450,13650,8450,116.684,1,0.129555,11.2791,2.82021,2.59389,0.281978,0.939017,10.0795,0.3859
