t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render,eff_step,eff_decay,cpu_render_ms,swap_ms,terrain_ms,objects_ms,chars_ms,effects_ms
68577.2,8.41333,13450,12050,13450,12050,476.916,3,0.19329,118.859,1.44202,1.21614,2.97147,0.515269,105.66,0.572,3.1871,5.6099,84.6264,0.0756
68701.3,8.05865,13450,12050,13450,12050,473.707,3,0.295545,124.09,2.28202,2.08478,3.10226,0.50045,111.427,0.4276,2.9843,5.8957,90.5445,0.0228
68818.4,8.53978,13450,12050,13450,12050,470.718,3,0.223023,117.099,3.12202,2.90447,2.92748,0.520353,105.116,0.5702,2.8808,5.8942,83.8721,0.0295
68941,8.15902,13450,12050,13450,12050,467.63,3,0.287118,122.564,3.96202,3.76242,3.0641,0.504729,112.246,0.5276,2.9123,5.6952,91.0201,0.0234
69058.4,8.51903,13450,12050,13450,12050,464.711,3,0.221722,117.384,4.80202,4.58411,2.9346,0.519526,104.254,0.4221,2.9872,5.5585,83.6722,0.0362
69212.5,6.48806,13450,12050,13450,12050,460.932,4,0.074955,154.129,5.92202,5.66301,3.85323,0.423237,142.139,0.7495,3.0257,5.7354,108.886,0.0439
69382.2,5.8923,13450,12050,13450,12050,456.842,4,0.317782,169.713,1.04202,0.851003,4.24283,0.387996,141.063,0.4766,3.9153,9.892,115.111,0.026
69497.2,8.69372,13450,12050,13450,12050,454.11,3,0.193422,115.026,1.88202,1.65618,2.87564,0.526407,103.553,0.3884,2.8509,5.7583,83.0316,0.0239
69611.6,8.74287,13450,12050,13450,12050,451.427,3,0.052895,114.379,2.72202,2.45683,2.85947,0.52831,105.283,0.4411,2.8568,6.5445,84.0188,0.0222
69724.1,8.89294,13450,12050,13450,12050,448.819,2,0.864115,112.449,3.28202,3.24398,2.81122,0.534029,102.998,0.4316,2.9867,5.554,82.4162,0.0273
