t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render,eff_step,eff_decay,cpu_render_ms,swap_ms,terrain_ms,objects_ms,chars_ms,effects_ms
29290.5,664.938,8008,18885,8008,18885,0,0,0.123215,1.5039,1.41942,1.41942,0.0375975,0.991645,18.0488,0.0451,0,0,0,0
29291.6,935.891,8008,18885,8008,18885,0,0,0.149927,1.0685,1.41942,1.41942,0.0267125,0.994057,18.0488,0.0451,0,0,0,0
29292.7,908.348,8008,18885,8008,18885,0,0,0.17745,1.1009,1.41942,1.41942,0.0275225,0.993877,18.0488,0.0451,0,0,0,0
29293.8,889.205,8008,18885,8008,18885,0,0,0.205565,1.1246,1.41942,1.41942,0.028115,0.993746,18.0488,0.0451,0,0,0,0
29295,866.701,8008,18885,8008,18885,0,0,0.23441,1.1538,1.41942,1.41942,0.028845,0.993584,18.0488,0.0451,0,0,0,0
29296,924.898,8008,18885,8008,18885,0,0,0.26144,1.0812,1.41942,1.41942,0.02703,0.993987,18.0488,0.0451,0,0,0,0
29297.1,938.527,8008,18885,8008,18885,0,0,0.288078,1.0655,1.41942,1.41942,0.0266375,0.994074,18.0488,0.0451,0,0,0,0
29298.2,920.726,8008,18885,8008,18885,0,0,0.31523,1.0861,1.41942,1.41942,0.0271525,0.993959,18.0488,0.0451,0,0,0,0
29299.2,950.57,8008,18885,8008,18885,0,0,0.34153,1.052,1.41942,1.41942,0.0263,0.994148,18.0488,0.0451,0,0,0,0
29300.3,950.029,8008,18885,8008,18885,0,0,0.367845,1.0526,1.41942,1.41942,0.026315,0.994145,18.0488,0.0451,0,0,0,0
29301.3,952.109,8008,18885,8008,18885,0,0,0.394103,1.0503,1.41942,1.41942,0.0262575,0.994158,18.0488,0.0451,0,0,0,0
29302.4,935.454,8008,18885,8008,18885,0,0,0.420828,1.069,1.41942,1.41942,0.026725,0.994054,18.0488,0.0451,0,0,0,0
29303.5,960.43,8008,18885,8008,18885,0,0,0.446858,1.0412,1.41942,1.41942,0.02603,0.994208,18.0488,0.0451,0,0,0,0
29304.5,956.572,8008,18885,8008,18885,0,0,0.472993,1.0454,1.41942,1.41942,0.026135,0.994185,18.0488,0.0451,0,0,0,0
29305.6,894.454,8008,18885,8008,18885,0,0,0.500943,1.118,1.41942,1.41942,0.02795,0.993783,18.0488,0.0451,0,0,0,0
29306.8,873.591,8008,18885,8008,18885,0,0,0.52956,1.1447,1.41942,1.41942,0.0286175,0.993635,18.0488,0.0451,0,0,0,0
29307.9,885.504,8008,18885,8008,18885,0,0,0.557792,1.1293,1.41942,1.41942,0.0282325,0.99372,18.0488,0.0451,0,0,0,0
29308.9,995.818,8008,18885,8008,18885,0,0,0.582897,1.0042,1.41942,1.41942,0.025105,0.994414,18.0488,0.0451,0,0,0,0
29310,930.752,8008,18885,8008,18885,0,0,0.609757,1.0744,1.41942,1.41942,0.02686,0.994024,18.0488,0.0451,0,0,0,0
29311,948.317,8008,18885,8008,18885,0,0,0.63612,1.0545,1.41942,1.41942,0.0263625,0.994135,18.0488,0.0451,0,0,0,0
29312,1021.35,8008,18885,8008,18885,0,0,0.660598,0.9791,1.41942,1.41942,0.0244775,0.994553,18.0488,0.0451,0,0,0,0
29313,1037.02,8008,18885,8008,18885,0,0,0.684705,0.9643,1.41942,1.41942,0.0241075,0.994635,18.0488,0.0451,0,0,0,0
29313.9,1054.52,8008,18885,8008,18885,0,0,0.708413,0.9483,1.41942,1.41942,0.0237075,0.994724,18.0488,0.0451,0,0,0,0
29314.9,1060.11,8008,18885,8008,18885,0,0,0.731995,0.9433,1.41942,1.41942,0.0235825,0.994752,18.0488,0.0451,0,0,0,0
29315.8,1057.19,8008,18885,8008,18885,0,0,0.755642,0.9459,1.41942,1.41942,0.0236475,0.994737,18.0488,0.0451,0,0,0,0
29316.7,1064.85,8008,18885,8008,18885,0,0,0.77912,0.9391,1.41942,1.41942,0.0234775,0.994775,18.0488,0.0451,0,0,0,0
29317.7,1064.17,8008,18885,8008,18885,0,0,0.802612,0.9397,1.41942,1.41942,0.0234925,0.994772,18.0488,0.0451,0,0,0,0
29318.6,1074.81,8008,18885,8008,18885,0,0,0.825872,0.9304,1.41942,1.41942,0.02326,0.994823,18.0488,0.0451,0,0,0,0
29319.6,1065.19,8008,18885,8008,18885,0,0,0.849343,0.9388,1.41942,1.41942,0.02347,0.994776,18.0488,0.0451,0,0,0,0
29320.5,1067.58,8008,18885,8008,18885,0,0,0.87276,0.9367,1.41942,1.41942,0.0234175,0.994788,18.0488,0.0451,0,0,0,0
29321.6,923.446,8008,18885,8008,18885,0,0,0.899832,1.0829,1.41942,1.41942,0.0270725,0.993977,18.0488,0.0451,0,0,0,0
29322.5,1055.74,8008,18885,8008,18885,0,0,0.923513,0.9472,1.41942,1.41942,0.02368,0.99473,18.0488,0.0451,0,0,0,0
29323.5,1022.49,8008,18885,8008,18885,0,0,0.947963,0.978,1.41942,1.41942,0.02445,0.994559,18.0488,0.0451,0,0,0,0
29324.4,1053.96,8008,18885,8008,18885,0,0,0.971682,0.9488,1.41942,1.41942,0.02372,0.994721,18.0488,0.0451,0,0,0,0
29325.4,1053.96,8008,18885,8008,18885,0,0,0.995403,0.9488,1.41942,1.41942,0.02372,0.994721,18.0488,0.0451,0,0,0,0
29326.4,1011.53,8008,18885,8008,18885,0,1,0.0201175,0.9886,1.41942,1.41942,0.024715,0.9945,18.0488,0.0451,0,0,0,0
29328.3,514.245,8008,18885,8008,18885,0,0,0.0687325,1.9446,1.41942,1.41942,0.048615,0.98921,18.0488,0.0451,0,0,0,0
29329.3,1028.38,8008,18885,8008,18885,0,0,0.0930425,0.9724,1.41942,1.41942,0.02431,0.99459,18.0488,0.0451,0,0,0,0
29330.2,1067.69,8008,18885,8008,18885,0,0,0.116457,0.9366,1.41942,1.41942,0.023415,0.994789,18.0488,0.0451,0,0,0,0
29331.2,1062.47,8008,18885,8008,18885,0,0,0.139987,0.9412,1.41942,1.41942,0.02353,0.994763,18.0488,0.0451,0,0,0,0
29332.1,1057.75,8008,18885,8008,18885,0,0,0.163622,0.9454,1.41942,1.41942,0.023635,0.99474,18.0488,0.0451,0,0,0,0
29333.1,1049.21,8008,18885,8008,18885,0,0,0.18745,0.9531,1.41942,1.41942,0.0238275,0.994697,18.0488,0.0451,0,0,0,0
31562,0.448642,17550,11450,17550,11450,5047.75,5,0,2228.95,1.4,1.12,6.25,0.247921,18.0488,0.0451,0,0,0,0
32063.6,1.99378,17550,11450,17550,11450,4174.13,5,0,501.561,1.402,1.122,6.25,0.247921,20.8147,0.0504,1.3178,15.2874,0.0055,0.0236
32107.4,22.8422,17550,11450,17550,11450,4112.01,1,0.0944675,43.7787,1.682,1.42845,1.09447,0.783313,30.3856,0.0488,1.3554,17.5142,6.2737,0.0218
32145.9,25.9619,17550,11450,17550,11450,4058.86,1,0.0574175,38.518,1.962,1.69808,0.96295,0.806641,33.766,0.0423,1.3835,22.561,5.5071,0.0217
32180.3,29.039,17550,11450,17550,11450,4012.5,0,0.91833,34.4365,1.962,1.93913,0.860913,0.825218,29.0461,0.0527,2.1182,16.8833,5.5254,0.0207
32214.8,29.0179,17550,11450,17550,11450,3967.15,1,0.779867,34.4615,2.242,2.18036,0.861538,0.825103,32.6086,0.1026,1.3163,17.6676,6.9199,0.0261
32248.6,29.5694,17550,11450,17550,11450,3923.64,1,0.625337,33.8188,2.522,2.41709,0.84547,0.828067,29.9617,0.0565,1.3137,16.0095,5.8798,0.0263
32282,29.9739,17550,11450,17550,11450,3881.63,1,0.459397,33.3624,2.802,2.65063,0.83406,0.830178,29.1367,0.0571,1.3483,16.1552,6.2112,0.0386
32321.6,25.2011,17550,11450,17550,11450,3832.83,1,0.451418,39.6808,3.082,2.9284,0.99202,0.801426,35.4769,0.0432,1.7507,22.7508,6.0015,0.0218
32358.1,27.4134,17550,11450,17550,11450,3789.03,1,0.36338,36.4785,3.362,3.18375,0.911963,0.815871,32.2136,0.0497,1.352,18.473,6.9826,0.0236
32393.8,28.0378,17550,11450,17550,11450,3747.17,1,0.255033,35.6661,3.642,3.43341,0.891653,0.819577,31.8328,0.0428,1.7991,19.2888,6.2611,0.0212
32431.3,26.6589,17550,11450,17550,11450,3704.13,1,0.192805,37.5109,3.922,3.69599,0.937773,0.811186,32.6147,0.0549,1.3868,16.4943,8.4798,0.0238
32467.6,27.5181,17550,11450,17550,11450,3663.37,1,0.101297,36.3397,4.202,3.95036,0.908493,0.816503,32.2504,0.0447,1.3458,20.4039,5.7982,0.0389
32519.9,19.1284,17550,11450,17550,11450,3606.27,1,0.408253,52.2782,4.482,4.31631,1.30695,0.747038,48.4756,0.0377,1.3399,29.8048,11.4537,0.036
32556.7,27.1768,17550,11450,17550,11450,3567.14,1,0.328155,36.7961,4.762,4.57388,0.919903,0.814427,32.3896,0.0495,1.366,18.1052,7.3215,0.0215
32589.3,30.7132,17550,11450,17550,11450,3533.22,1,0.142137,32.5593,5.042,4.8018,0.813982,0.833906,27.9455,0.0421,1.5375,16.3875,5.6688,0.0215
32624.8,28.1137,17550,11450,17550,11450,3496.89,1,0.031385,35.5699,5.322,5.05079,0.889247,0.820017,31.2278,0.0663,1.3184,16.4455,7.7614,0.0303
32665.2,24.7732,17550,11450,17550,11450,3456.55,1,0.04054,40.3662,5.602,5.33335,1.00916,0.798367,35.3415,0.0783,1.9186,20.2197,7.4012,0.0332
32702.6,26.7223,17550,11450,17550,11450,3419.98,0,0.976088,37.4219,5.602,5.59531,0.935547,0.811589,32.7526,0.0479,2.1259,19.1692,6.4954,0.0374
32766.1,15.765,17550,11450,17550,11450,3359.73,2,0.56188,63.4317,0,0,1.58579,0.701974,61.0452,0.0662,1.3382,44.2131,8.6553,0.0261
32813,21.305,17550,11450,17550,11450,3316.5,1,0.735315,46.9374,0.28,0.205888,1.17343,0.769631,37.0626,0.0911,1.5597,18.2599,10.5336,0.0351
32856.6,22.9274,17550,11450,17550,11450,3277.31,1,0.825715,43.616,0.56,0.5112,1.0904,0.784024,36.1821,0.0446,1.603,20.3627,8.2062,0.0414
32895.5,25.7323,17550,11450,17550,11450,3243.16,1,0.797257,38.8617,0.84,0.783232,0.971542,0.805096,34.7039,0.0416,1.3222,19.6494,7.4295,0.0252
32929.1,29.7631,17550,11450,17550,11450,3214.21,1,0.637225,33.5987,1.12,1.01842,0.839967,0.829084,27.7611,0.1438,1.5542,16.6361,4.7472,0.0201
